V/VsTO, Thrust - Yawing Moment
   0.325231, 147531.777907
   0.328463, 147426.241395
   0.331695, 147320.704883
   0.334927, 147215.168371
   0.338159, 147109.631859
   0.341391, 147004.095348
   0.344623, 146898.558836
   0.347855, 146793.022324
   0.351087, 146687.485812
   0.354319, 146581.949301
   0.357551, 146476.412789
   0.360783, 146370.876277
   0.364015, 146265.339765
   0.367247, 146159.803254
   0.370479, 146054.266742
   0.373711, 145948.730230
   0.376943, 145843.193718
   0.380175, 145737.657207
   0.383407, 145632.120695
   0.386639, 145526.584183
   0.389871, 145421.047671
   0.393103, 145315.511160
   0.396335, 145209.974648
   0.399567, 145104.438136
   0.402799, 144998.901624
   0.406031, 144893.365112
   0.409263, 144787.828601
   0.412495, 144682.292089
   0.415727, 144576.755577
   0.418959, 144471.219065
   0.422191, 144365.682554
   0.425423, 144260.146042
   0.428655, 144154.609530
   0.431887, 144049.073018
   0.435119, 143943.536507
   0.438351, 143837.999995
   0.441583, 143732.463483
   0.444815, 143626.926971
   0.448047, 143521.390460
   0.451279, 143390.246664
   0.454511, 143253.883879
   0.457743, 143117.521094
   0.460975, 142981.158310
   0.464207, 142844.795525
   0.467439, 142708.432740
   0.470671, 142572.069955
   0.473903, 142435.707171
   0.477135, 142299.344386
   0.480367, 142162.981601
   0.483599, 142026.618817
   0.486831, 141890.256032
   0.490063, 141753.893247
   0.493295, 141617.530463
   0.496527, 141481.167678
   0.499759, 141344.804893
   0.502991, 141208.442109
   0.506223, 141072.079324
   0.509455, 140935.716539
   0.512687, 140799.353754
   0.515919, 140662.990970
   0.519151, 140526.628185
   0.522383, 140390.265400
   0.525615, 140253.902616
   0.528847, 140117.539831
   0.532079, 139981.177046
   0.535311, 139844.814262
   0.538543, 139708.451477
   0.541775, 139572.088692
   0.545007, 139435.725908
   0.548239, 139299.363123
   0.551471, 139163.000338
   0.554703, 139026.637553
   0.557935, 138890.274769
   0.561167, 138753.911984
   0.564399, 138617.549199
   0.567631, 138481.186415
   0.570863, 138344.823630
   0.574095, 138208.460845
   0.577327, 138072.098061
   0.580559, 137935.735276
   0.583791, 137799.372491
   0.587023, 137663.009707
   0.590255, 137526.646922
   0.593487, 137390.284137
   0.596719, 137253.921352
   0.599951, 137117.558568
   0.603183, 136981.195783
   0.606415, 136844.832998
   0.609647, 136708.470214
   0.612879, 136572.107429
   0.616111, 136435.744644
   0.619343, 136299.381860
   0.622575, 136163.019075
   0.625807, 136026.656290
   0.629039, 135890.293506
   0.632271, 135753.930721
   0.635503, 135617.567936
   0.638735, 135481.205151
   0.641967, 135344.842367
   0.645199, 135208.479582
   0.648431, 135072.116797
   0.651663, 134935.754013
   0.654895, 134799.391228
   0.658127, 134663.028443
   0.661359, 134526.665659
   0.664591, 134390.302874
   0.667823, 134253.940089
   0.671055, 134117.577305
   0.674287, 133962.410006
   0.677519, 133782.513753
   0.680751, 133602.617499
   0.683983, 133422.721246
   0.687215, 133242.824993
   0.690447, 133062.928740
   0.693679, 132883.032486
   0.696911, 132703.136233
   0.700143, 132523.239980
   0.703375, 132343.343727
   0.706607, 132163.447474
   0.709839, 131983.551220
   0.713071, 131803.654967
   0.716303, 131623.758714
   0.719535, 131443.862461
   0.722767, 131263.966207
   0.725999, 131084.069954
   0.729231, 130904.173701
   0.732463, 130724.277448
