Mach, Specific Range
   0.239811,    0.306993
   0.241951,    0.307647
   0.244091,    0.308250
   0.246231,    0.308785
   0.248371,    0.309225
   0.250511,    0.309558
   0.252651,    0.309835
   0.254791,    0.310019
   0.256931,    0.310103
   0.259071,    0.310147
   0.261211,    0.310061
   0.263351,    0.309925
   0.265491,    0.309711
   0.267630,    0.309405
   0.269770,    0.309057
   0.271910,    0.308591
   0.274050,    0.308109
   0.276190,    0.307475
   0.278330,    0.306729
   0.280470,    0.305856
   0.282610,    0.304977
   0.284750,    0.303989
   0.286890,    0.302978
   0.289030,    0.301892
   0.291170,    0.300750
   0.293310,    0.299585
   0.295450,    0.298314
   0.297590,    0.297056
   0.299730,    0.295694
   0.301870,    0.294311
   0.304010,    0.292911
   0.306150,    0.291408
   0.308289,    0.289917
   0.310429,    0.288362
   0.312569,    0.286501
   0.314709,    0.284659
   0.316849,    0.282756
   0.318989,    0.280817
   0.321129,    0.278895
   0.323269,    0.276926
   0.325409,    0.274915
   0.327549,    0.272923
   0.329689,    0.270919
   0.331829,    0.268844
   0.333969,    0.266790
   0.336109,    0.264756
   0.338249,    0.262652
   0.340389,    0.260544
   0.342529,    0.258457
   0.344669,    0.256383
   0.346809,    0.254236
   0.348949,    0.252110
   0.351088,    0.250006
   0.353228,    0.247916
   0.355368,    0.245755
   0.357508,    0.243616
   0.359648,    0.241500
   0.361788,    0.239405
   0.363928,    0.237262
   0.366068,    0.235121
   0.368208,    0.233003
   0.370348,    0.230908
   0.372488,    0.228825
   0.374628,    0.226691
   0.376768,    0.224581
   0.378908,    0.222494
   0.381048,    0.220413
   0.383188,    0.218346
   0.385328,    0.216233
   0.387468,    0.214145
   0.389608,    0.212080
   0.391747,    0.210040
   0.393887,    0.208022
   0.396027,    0.205991
   0.398167,    0.203954
   0.400307,    0.201941
   0.402447,    0.199953
   0.404587,    0.197988
   0.406727,    0.196046
   0.408867,    0.194096
   0.411007,    0.192142
   0.413147,    0.190212
   0.415287,    0.188288
   0.417427,    0.186381
   0.419567,    0.184498
   0.421707,    0.182637
   0.423847,    0.180756
   0.425987,    0.178892
   0.428127,    0.177051
   0.430267,    0.175233
   0.432406,    0.173438
   0.434546,    0.171666
   0.436686,    0.169917
   0.438826,    0.168169
   0.440966,    0.166420
   0.443106,    0.164693
   0.445246,    0.162989
   0.447386,    0.161306
   0.449526,    0.159633
   0.451666,    0.157973
