Mach, Specific Range
   0.236328,    0.184182
   0.238863,    0.191956
   0.241398,    0.200240
   0.243934,    0.204091
   0.246469,    0.208206
   0.249004,    0.212572
   0.251540,    0.215247
   0.254075,    0.218073
   0.256610,    0.221060
   0.259146,    0.224032
   0.261681,    0.226394
   0.264216,    0.228881
   0.266752,    0.231500
   0.269287,    0.234259
   0.271822,    0.236355
   0.274358,    0.238437
   0.276893,    0.240573
   0.279428,    0.242747
   0.281964,    0.245034
   0.284499,    0.246539
   0.287034,    0.248059
   0.289570,    0.249655
   0.292105,    0.251331
   0.294640,    0.253091
   0.297176,    0.254712
   0.299711,    0.255626
   0.302247,    0.256590
   0.304782,    0.257607
   0.307317,    0.258676
   0.309853,    0.259801
   0.312388,    0.260761
   0.314923,    0.261178
   0.317459,    0.261123
   0.319994,    0.261099
   0.322529,    0.261107
   0.325065,    0.261148
   0.327600,    0.261220
   0.330135,    0.261325
   0.332671,    0.261463
   0.335206,    0.261100
   0.337741,    0.260193
   0.340277,    0.259303
   0.342812,    0.258432
   0.345347,    0.257579
   0.347883,    0.256749
   0.350418,    0.255936
   0.352953,    0.255140
   0.355489,    0.254360
   0.358024,    0.253598
   0.360559,    0.252281
   0.363095,    0.250642
   0.365630,    0.249020
   0.368165,    0.247414
   0.370701,    0.245824
   0.373236,    0.244250
   0.375771,    0.242692
   0.378307,    0.241149
   0.380842,    0.239605
   0.383377,    0.238066
   0.385913,    0.236542
   0.388448,    0.235033
   0.390983,    0.233445
   0.393519,    0.231232
   0.396054,    0.229044
   0.398589,    0.226881
   0.401125,    0.224742
   0.403660,    0.222627
   0.406195,    0.220536
   0.408731,    0.218469
   0.411266,    0.216425
   0.413801,    0.214404
   0.416337,    0.212373
   0.418872,    0.210365
   0.421407,    0.208380
   0.423943,    0.206418
   0.426478,    0.204479
   0.429013,    0.202561
   0.431549,    0.200665
   0.434084,    0.198505
   0.436619,    0.196142
   0.439155,    0.193813
   0.441690,    0.191518
   0.444225,    0.189257
   0.446761,    0.187028
   0.449296,    0.184820
   0.451832,    0.182626
   0.454367,    0.180465
   0.456902,    0.178336
   0.459438,    0.176238
   0.461973,    0.174170
   0.464508,    0.172132
   0.467044,    0.170124
   0.469579,    0.168144
   0.472114,    0.166194
   0.474650,    0.164271
   0.477185,    0.162376
   0.479720,    0.160508
   0.482256,    0.158667
   0.484791,    0.156793
   0.487326,    0.154933
