Mach, Specific Range
   0.233412,    0.328684
   0.235617,    0.329439
   0.237821,    0.330099
   0.240026,    0.330669
   0.242230,    0.331169
   0.244435,    0.331538
   0.246640,    0.331822
   0.248844,    0.332036
   0.251049,    0.332113
   0.253253,    0.332100
   0.255458,    0.332035
   0.257662,    0.331803
   0.259867,    0.331529
   0.262071,    0.331150
   0.264276,    0.330676
   0.266481,    0.330146
   0.268685,    0.329485
   0.270890,    0.328802
   0.273094,    0.327970
   0.275299,    0.327132
   0.277503,    0.326042
   0.279708,    0.324912
   0.281913,    0.323655
   0.284117,    0.322378
   0.286322,    0.321009
   0.288526,    0.319588
   0.290731,    0.318129
   0.292935,    0.316567
   0.295140,    0.315019
   0.297345,    0.313343
   0.299549,    0.311659
   0.301754,    0.309944
   0.303958,    0.308131
   0.306163,    0.306332
   0.308367,    0.304463
   0.310572,    0.302514
   0.312777,    0.300334
   0.314981,    0.298079
   0.317186,    0.295799
   0.319390,    0.293541
   0.321595,    0.291224
   0.323799,    0.288875
   0.326004,    0.286550
   0.328209,    0.284208
   0.330413,    0.281801
   0.332618,    0.279418
   0.334822,    0.277060
   0.337027,    0.274630
   0.339231,    0.272201
   0.341436,    0.269798
   0.343640,    0.267417
   0.345845,    0.264954
   0.348050,    0.262521
   0.350254,    0.260115
   0.352459,    0.257735
   0.354663,    0.255280
   0.356868,    0.252850
   0.359072,    0.250447
   0.361277,    0.248071
   0.363482,    0.245667
   0.365686,    0.243251
   0.367891,    0.240863
   0.370095,    0.238502
   0.372300,    0.236170
   0.374504,    0.233794
   0.376709,    0.231431
   0.378914,    0.229097
   0.381118,    0.226772
   0.383323,    0.224472
   0.385527,    0.222153
   0.387732,    0.219833
   0.389936,    0.217543
   0.392141,    0.215281
   0.394346,    0.213047
   0.396550,    0.210842
   0.398755,    0.208603
   0.400959,    0.206386
   0.403164,    0.204198
   0.405368,    0.202038
   0.407573,    0.199906
   0.409777,    0.197801
   0.411982,    0.195688
   0.414187,    0.193574
   0.416391,    0.191468
   0.418596,    0.189390
   0.420800,    0.187340
   0.423005,    0.185318
   0.425209,    0.183322
   0.427414,    0.181322
   0.429619,    0.179329
   0.431823,    0.177364
   0.434028,    0.175425
   0.436232,    0.173513
   0.438437,    0.171627
   0.440641,    0.169766
   0.442846,    0.167930
   0.445051,    0.166086
   0.447255,    0.164259
   0.449460,    0.162444
   0.451664,    0.160645
