Mach, Specific Range
   0.216870,    0.228575
   0.219679,    0.240027
   0.222488,    0.250160
   0.225297,    0.255918
   0.228106,    0.262148
   0.230915,    0.266671
   0.233725,    0.270763
   0.236534,    0.275131
   0.239343,    0.279103
   0.242152,    0.282624
   0.244961,    0.286392
   0.247771,    0.290396
   0.250580,    0.293548
   0.253389,    0.296628
   0.256198,    0.299886
   0.259007,    0.303334
   0.261816,    0.306138
   0.264626,    0.308535
   0.267435,    0.311064
   0.270244,    0.313731
   0.273053,    0.316544
   0.275862,    0.318415
   0.278672,    0.319823
   0.281481,    0.321319
   0.284290,    0.322908
   0.287099,    0.324591
   0.289908,    0.326335
   0.292717,    0.326648
   0.295527,    0.327010
   0.298336,    0.327422
   0.301145,    0.327886
   0.303954,    0.328400
   0.306763,    0.328968
   0.309572,    0.329297
   0.312382,    0.328051
   0.315191,    0.326730
   0.318000,    0.325441
   0.320809,    0.324182
   0.323618,    0.322953
   0.326428,    0.321754
   0.329237,    0.320585
   0.332046,    0.319445
   0.334855,    0.317286
   0.337664,    0.314860
   0.340473,    0.312462
   0.343283,    0.310093
   0.346092,    0.307755
   0.348901,    0.305450
   0.351710,    0.303171
   0.354519,    0.300918
   0.357328,    0.298692
   0.360138,    0.296490
   0.362947,    0.294175
   0.365756,    0.290939
   0.368565,    0.287745
   0.371374,    0.284593
   0.374184,    0.281482
   0.376993,    0.278412
   0.379802,    0.275375
   0.382611,    0.272350
   0.385420,    0.269365
   0.388229,    0.266420
   0.391039,    0.263512
   0.393848,    0.260643
   0.396657,    0.257811
   0.399466,    0.255016
   0.402275,    0.252258
   0.405084,    0.248772
   0.407894,    0.245343
   0.410703,    0.241972
   0.413512,    0.238657
   0.416321,    0.235363
   0.419130,    0.232120
   0.421940,    0.228932
   0.424749,    0.225798
   0.427558,    0.222717
   0.430367,    0.219688
   0.433176,    0.216710
   0.435985,    0.213781
   0.438795,    0.210902
   0.441604,    0.208070
   0.444413,    0.205285
   0.447222,    0.202546
   0.450031,    0.199831
   0.452840,    0.197149
   0.455650,    0.194511
   0.458459,    0.191917
   0.461268,    0.188937
   0.464077,    0.186004
   0.466886,    0.183129
   0.469696,    0.180312
   0.472505,    0.177551
   0.475314,    0.174845
   0.478123,    0.172191
   0.480932,    0.169590
   0.483741,    0.167010
   0.486551,    0.164425
   0.489360,    0.161892
   0.492169,    0.159410
   0.494978,    0.156977
