Mach, Specific Range
   0.226839,    0.353190
   0.229186,    0.354018
   0.231534,    0.354724
   0.233882,    0.355313
   0.236230,    0.355792
   0.238578,    0.356153
   0.240926,    0.356348
   0.243274,    0.356479
   0.245622,    0.356531
   0.247970,    0.356413
   0.250318,    0.356200
   0.252666,    0.355920
   0.255013,    0.355451
   0.257361,    0.354927
   0.259709,    0.354290
   0.262057,    0.353535
   0.264405,    0.352727
   0.266753,    0.351756
   0.269101,    0.350776
   0.271449,    0.349609
   0.273797,    0.348452
   0.276145,    0.347094
   0.278493,    0.345613
   0.280840,    0.343963
   0.283188,    0.342321
   0.285536,    0.340548
   0.287884,    0.338749
   0.290232,    0.336879
   0.292580,    0.334928
   0.294928,    0.332987
   0.297276,    0.330893
   0.299624,    0.328817
   0.301972,    0.326676
   0.304320,    0.324465
   0.306668,    0.322272
   0.309015,    0.319975
   0.311363,    0.317522
   0.313711,    0.314920
   0.316059,    0.312212
   0.318407,    0.309511
   0.320755,    0.306839
   0.323103,    0.304085
   0.325451,    0.301325
   0.327799,    0.298596
   0.330147,    0.295837
   0.332495,    0.293032
   0.334842,    0.290258
   0.337190,    0.287516
   0.339538,    0.284693
   0.341886,    0.281887
   0.344234,    0.279115
   0.346582,    0.276373
   0.348930,    0.273554
   0.351278,    0.270769
   0.353626,    0.268017
   0.355974,    0.265299
   0.358322,    0.262515
   0.360669,    0.259756
   0.363017,    0.257032
   0.365365,    0.254343
   0.367713,    0.251645
   0.370061,    0.248925
   0.372409,    0.246241
   0.374757,    0.243591
   0.377105,    0.240976
   0.379453,    0.238347
   0.381801,    0.235688
   0.384149,    0.233065
   0.386497,    0.230477
   0.388844,    0.227924
   0.391192,    0.225395
   0.393540,    0.222833
   0.395888,    0.220307
   0.398236,    0.217816
   0.400584,    0.215360
   0.402932,    0.212937
   0.405280,    0.210533
   0.407628,    0.208110
   0.409976,    0.205721
   0.412324,    0.203366
   0.414671,    0.201033
   0.417019,    0.198716
   0.419367,    0.196432
   0.421715,    0.194145
   0.424063,    0.191869
   0.426411,    0.189627
   0.428759,    0.187417
   0.431107,    0.185239
   0.433455,    0.183092
   0.435803,    0.180977
   0.438151,    0.178881
   0.440498,    0.176779
   0.442846,    0.174707
   0.445194,    0.172666
   0.447542,    0.170655
   0.449890,    0.168657
   0.452238,    0.166680
   0.454586,    0.164733
   0.456934,    0.162814
   0.459282,    0.160889
