Mach, Specific Range
   0.246041,    0.287763
   0.248041,    0.288391
   0.250041,    0.288965
   0.252041,    0.289490
   0.254041,    0.289904
   0.256041,    0.290259
   0.258041,    0.290572
   0.260041,    0.290761
   0.262042,    0.290919
   0.264042,    0.290993
   0.266042,    0.290997
   0.268042,    0.290957
   0.270042,    0.290814
   0.272042,    0.290656
   0.274042,    0.290374
   0.276042,    0.290086
   0.278042,    0.289562
   0.280042,    0.289051
   0.282043,    0.288414
   0.284043,    0.287782
   0.286043,    0.287044
   0.288043,    0.286292
   0.290043,    0.285467
   0.292043,    0.284596
   0.294043,    0.283699
   0.296043,    0.282710
   0.298043,    0.281731
   0.300043,    0.280653
   0.302043,    0.279558
   0.304044,    0.278445
   0.306044,    0.277237
   0.308044,    0.276039
   0.310044,    0.274789
   0.312044,    0.273289
   0.314044,    0.271769
   0.316044,    0.270189
   0.318044,    0.268573
   0.320044,    0.266972
   0.322044,    0.265321
   0.324045,    0.263631
   0.326045,    0.261955
   0.328045,    0.260260
   0.330045,    0.258501
   0.332045,    0.256758
   0.334045,    0.255030
   0.336045,    0.253226
   0.338045,    0.251422
   0.340045,    0.249634
   0.342045,    0.247845
   0.344045,    0.245988
   0.346046,    0.244151
   0.348046,    0.242333
   0.350046,    0.240508
   0.352046,    0.238628
   0.354046,    0.236766
   0.356046,    0.234921
   0.358046,    0.233092
   0.360046,    0.231193
   0.362046,    0.229313
   0.364046,    0.227450
   0.366047,    0.225606
   0.368047,    0.223741
   0.370047,    0.221852
   0.372047,    0.219981
   0.374047,    0.218129
   0.376047,    0.216296
   0.378047,    0.214440
   0.380047,    0.212562
   0.382047,    0.210693
   0.384047,    0.208843
   0.386047,    0.207012
   0.388048,    0.205186
   0.390048,    0.203327
   0.392048,    0.201488
   0.394048,    0.199668
   0.396048,    0.197869
   0.398048,    0.196088
   0.400048,    0.194305
   0.402048,    0.192503
   0.404048,    0.190722
   0.406048,    0.188960
   0.408049,    0.187218
   0.410049,    0.185496
   0.412049,    0.183792
   0.414049,    0.182053
   0.416049,    0.180314
   0.418049,    0.178595
   0.420049,    0.176896
   0.422049,    0.175217
   0.424049,    0.173557
   0.426049,    0.171917
   0.428050,    0.170253
   0.430050,    0.168605
   0.432050,    0.166977
   0.434050,    0.165368
   0.436050,    0.163779
   0.438050,    0.162208
   0.440050,    0.160656
   0.442050,    0.159118
   0.444050,    0.157563
