Mach, Specific Range
   0.236289,    0.318683
   0.238487,    0.319371
   0.240685,    0.319974
   0.242882,    0.320520
   0.245080,    0.320992
   0.247278,    0.321325
   0.249476,    0.321591
   0.251674,    0.321790
   0.253871,    0.321841
   0.256069,    0.321840
   0.258267,    0.321751
   0.260465,    0.321550
   0.262662,    0.321318
   0.264860,    0.320931
   0.267058,    0.320518
   0.269256,    0.319989
   0.271454,    0.319408
   0.273651,    0.318735
   0.275849,    0.318001
   0.278047,    0.317048
   0.280245,    0.316043
   0.282443,    0.314949
   0.284640,    0.313827
   0.286838,    0.312594
   0.289036,    0.311375
   0.291234,    0.310007
   0.293431,    0.308651
   0.295629,    0.307209
   0.297827,    0.305721
   0.300025,    0.304227
   0.302223,    0.302611
   0.304420,    0.301009
   0.306618,    0.299348
   0.308816,    0.297624
   0.311014,    0.295831
   0.313211,    0.293769
   0.315409,    0.291683
   0.317607,    0.289618
   0.319805,    0.287475
   0.322003,    0.285315
   0.324200,    0.283176
   0.326398,    0.280986
   0.328596,    0.278761
   0.330794,    0.276558
   0.332992,    0.274354
   0.335189,    0.272073
   0.337387,    0.269816
   0.339585,    0.267581
   0.341783,    0.265302
   0.343980,    0.263000
   0.346178,    0.260726
   0.348376,    0.258477
   0.350574,    0.256175
   0.352772,    0.253869
   0.354969,    0.251586
   0.357167,    0.249329
   0.359365,    0.247041
   0.361563,    0.244735
   0.363761,    0.242455
   0.365958,    0.240199
   0.368156,    0.237965
   0.370354,    0.235670
   0.372552,    0.233402
   0.374749,    0.231160
   0.376947,    0.228943
   0.379145,    0.226739
   0.381343,    0.224472
   0.383541,    0.222231
   0.385738,    0.220016
   0.387936,    0.217829
   0.390134,    0.215667
   0.392332,    0.213472
   0.394529,    0.211291
   0.396727,    0.209137
   0.398925,    0.207010
   0.401123,    0.204908
   0.403321,    0.202833
   0.405518,    0.200722
   0.407716,    0.198635
   0.409914,    0.196575
   0.412112,    0.194540
   0.414310,    0.192526
   0.416507,    0.190517
   0.418705,    0.188507
   0.420903,    0.186495
   0.423101,    0.184510
   0.425298,    0.182550
   0.427496,    0.180617
   0.429694,    0.178709
   0.431892,    0.176825
   0.434090,    0.174951
   0.436287,    0.173069
   0.438485,    0.171213
   0.440683,    0.169382
   0.442881,    0.167575
   0.445079,    0.165791
   0.447276,    0.164032
   0.449474,    0.162283
   0.451672,    0.160537
   0.453870,    0.158786
