Mach, Specific Range
   0.230025,    0.197168
   0.232701,    0.205937
   0.235378,    0.214738
   0.238054,    0.219068
   0.240730,    0.223714
   0.243407,    0.228129
   0.246083,    0.231170
   0.248759,    0.234393
   0.251435,    0.237812
   0.254112,    0.240750
   0.256788,    0.243459
   0.259464,    0.246320
   0.262141,    0.249342
   0.264817,    0.251983
   0.267493,    0.254273
   0.270169,    0.256684
   0.272846,    0.259222
   0.275522,    0.261893
   0.278198,    0.263672
   0.280875,    0.265358
   0.283551,    0.267135
   0.286227,    0.269006
   0.288903,    0.270977
   0.291580,    0.272576
   0.294256,    0.273595
   0.296932,    0.274675
   0.299609,    0.275816
   0.302285,    0.277022
   0.304961,    0.278294
   0.307638,    0.279573
   0.310314,    0.279778
   0.312990,    0.279710
   0.315666,    0.279676
   0.318343,    0.279681
   0.321019,    0.279724
   0.323695,    0.279806
   0.326372,    0.279928
   0.329048,    0.279564
   0.331724,    0.278512
   0.334400,    0.277482
   0.337077,    0.276474
   0.339753,    0.275487
   0.342429,    0.274522
   0.345106,    0.273578
   0.347782,    0.272661
   0.350458,    0.271764
   0.353135,    0.270825
   0.355811,    0.268945
   0.358487,    0.267084
   0.361163,    0.265245
   0.363840,    0.263424
   0.366516,    0.261624
   0.369192,    0.259843
   0.371869,    0.258080
   0.374545,    0.256336
   0.377221,    0.254610
   0.379897,    0.252896
   0.382574,    0.251176
   0.385250,    0.249317
   0.387926,    0.246808
   0.390603,    0.244330
   0.393279,    0.241882
   0.395955,    0.239464
   0.398632,    0.237074
   0.401308,    0.234714
   0.403984,    0.232381
   0.406660,    0.230077
   0.409337,    0.227800
   0.412013,    0.225550
   0.414689,    0.223314
   0.417366,    0.221082
   0.420042,    0.218877
   0.422718,    0.216699
   0.425394,    0.214547
   0.428071,    0.212160
   0.430747,    0.209486
   0.433423,    0.206852
   0.436100,    0.204260
   0.438776,    0.201707
   0.441452,    0.199193
   0.444129,    0.196718
   0.446805,    0.194281
   0.449481,    0.191867
   0.452157,    0.189473
   0.454834,    0.187116
   0.457510,    0.184795
   0.460186,    0.182509
   0.462863,    0.180259
   0.465539,    0.178043
   0.468215,    0.175861
   0.470891,    0.173713
   0.473568,    0.171596
   0.476244,    0.169512
   0.478920,    0.167460
   0.481597,    0.165438
   0.484273,    0.163401
   0.486949,    0.161319
   0.489626,    0.158978
   0.492302,    0.156682
   0.494978,    0.154428
