Mach, Specific Range
   0.249071,    0.279008
   0.251063,    0.279581
   0.253055,    0.280107
   0.255047,    0.280592
   0.257039,    0.280960
   0.259031,    0.281291
   0.261023,    0.281564
   0.263015,    0.281743
   0.265007,    0.281900
   0.266999,    0.281947
   0.268991,    0.281965
   0.270983,    0.281905
   0.272975,    0.281790
   0.274968,    0.281619
   0.276960,    0.281321
   0.278952,    0.280928
   0.280944,    0.280470
   0.282936,    0.279964
   0.284928,    0.279406
   0.286920,    0.278787
   0.288912,    0.278141
   0.290904,    0.277410
   0.292896,    0.276689
   0.294888,    0.275846
   0.296880,    0.275012
   0.298872,    0.274111
   0.300864,    0.273166
   0.302856,    0.272223
   0.304848,    0.271169
   0.306840,    0.270125
   0.308832,    0.269039
   0.310825,    0.267835
   0.312817,    0.266474
   0.314809,    0.265054
   0.316801,    0.263598
   0.318793,    0.262156
   0.320785,    0.260654
   0.322777,    0.259122
   0.324769,    0.257604
   0.326761,    0.256045
   0.328753,    0.254443
   0.330745,    0.252855
   0.332737,    0.251263
   0.334729,    0.249597
   0.336721,    0.247945
   0.338713,    0.246307
   0.340705,    0.244622
   0.342697,    0.242913
   0.344690,    0.241219
   0.346682,    0.239543
   0.348674,    0.237804
   0.350666,    0.236065
   0.352658,    0.234341
   0.354650,    0.232633
   0.356642,    0.230869
   0.358634,    0.229103
   0.360626,    0.227354
   0.362618,    0.225620
   0.364610,    0.223865
   0.366602,    0.222081
   0.368594,    0.220315
   0.370586,    0.218564
   0.372578,    0.216831
   0.374570,    0.215054
   0.376562,    0.213278
   0.378555,    0.211520
   0.380547,    0.209767
   0.382539,    0.208024
   0.384531,    0.206249
   0.386523,    0.204472
   0.388515,    0.202714
   0.390507,    0.200973
   0.392499,    0.199251
   0.394491,    0.197531
   0.396483,    0.195781
   0.398475,    0.194050
   0.400467,    0.192337
   0.402459,    0.190642
   0.404451,    0.188965
   0.406443,    0.187292
   0.408435,    0.185595
   0.410427,    0.183916
   0.412420,    0.182255
   0.414412,    0.180606
   0.416404,    0.178960
   0.418396,    0.177333
   0.420388,    0.175689
   0.422380,    0.174049
   0.424372,    0.172427
   0.426364,    0.170823
   0.428356,    0.169238
   0.430348,    0.167671
   0.432340,    0.166121
   0.434332,    0.164571
   0.436324,    0.163014
   0.438316,    0.161475
   0.440308,    0.159954
   0.442300,    0.158450
   0.444292,    0.156964
   0.446284,    0.155495
