Mach, Specific Range
   0.223544,    0.211853
   0.226286,    0.221842
   0.229028,    0.231267
   0.231769,    0.236243
   0.234511,    0.241602
   0.237253,    0.246072
   0.239995,    0.249569
   0.242736,    0.253305
   0.245478,    0.257208
   0.248220,    0.260212
   0.250962,    0.263393
   0.253703,    0.266762
   0.256445,    0.270122
   0.259187,    0.272698
   0.261929,    0.275417
   0.264670,    0.278286
   0.267412,    0.281315
   0.270154,    0.283610
   0.272896,    0.285695
   0.275638,    0.287889
   0.278379,    0.290057
   0.281121,    0.292331
   0.283863,    0.293967
   0.286605,    0.295161
   0.289346,    0.296428
   0.292088,    0.297770
   0.294830,    0.299190
   0.297572,    0.300690
   0.300313,    0.301521
   0.303055,    0.301795
   0.305797,    0.302109
   0.308539,    0.302466
   0.311280,    0.302747
   0.314022,    0.302845
   0.316764,    0.302991
   0.319506,    0.302731
   0.322247,    0.301542
   0.324989,    0.300380
   0.327731,    0.299243
   0.330473,    0.298132
   0.333214,    0.297046
   0.335956,    0.295985
   0.338698,    0.294949
   0.341440,    0.293937
   0.344181,    0.292430
   0.346923,    0.290302
   0.349665,    0.288201
   0.352407,    0.286123
   0.355148,    0.284069
   0.357890,    0.282038
   0.360632,    0.280029
   0.363374,    0.278042
   0.366116,    0.276078
   0.368857,    0.274134
   0.371599,    0.272212
   0.374341,    0.270132
   0.377083,    0.267308
   0.379824,    0.264514
   0.382566,    0.261729
   0.385308,    0.258979
   0.388050,    0.256264
   0.390791,    0.253583
   0.393533,    0.250936
   0.396275,    0.248322
   0.399017,    0.245741
   0.401758,    0.243192
   0.404500,    0.240675
   0.407242,    0.238188
   0.409984,    0.235733
   0.412725,    0.233308
   0.415467,    0.230716
   0.418209,    0.227654
   0.420951,    0.224642
   0.423692,    0.221679
   0.426434,    0.218763
   0.429176,    0.215895
   0.431918,    0.213073
   0.434659,    0.210296
   0.437401,    0.207564
   0.440143,    0.204876
   0.442885,    0.202231
   0.445626,    0.199627
   0.448368,    0.197064
   0.451110,    0.194510
   0.453852,    0.191997
   0.456594,    0.189524
   0.459335,    0.187091
   0.462077,    0.184697
   0.464819,    0.182341
   0.467561,    0.180022
   0.470302,    0.177739
   0.473044,    0.175455
   0.475786,    0.172863
   0.478528,    0.170319
   0.481269,    0.167824
   0.484011,    0.165338
   0.486753,    0.162855
   0.489495,    0.160421
   0.492236,    0.158034
   0.494978,    0.155692
