Time, Horizontal Forces
   0.000000,    0.000000
   0.000000,    0.000005
   0.000013,    0.000143
   0.000185,    0.002057
   0.000960,    0.010658
   0.003473,    0.038564
   0.007888,    0.087571
   0.014086,    0.156355
   0.022090,    0.245133
   0.031882,    0.353719
   0.043462,    0.482088
   0.056939,    0.631444
   0.072169,    0.800161
   0.089372,    0.990666
   0.108383,    1.201128
   0.129312,    1.432747
   0.152123,    1.685112
   0.177003,    1.960263
   0.203753,    2.255992
   0.232757,    2.576527
   0.263416,    2.915244
   0.296564,    3.281318
   0.331852,    3.670901
   0.368917,    4.079946
   0.408431,    4.515860
   0.450140,    4.975829
   0.493879,    5.458013
   0.540400,    5.970681
   0.588918,    6.505157
   0.639882,    7.066363
   0.692380,    7.644260
   0.748572,    8.262581
   0.806879,    8.903934
   0.867819,    9.574006
   0.931382,   10.272638
   0.997929,   11.003791
   1.067443,   11.767244
   1.139611,   12.559531
   1.214086,   13.376830
   1.291697,   14.228201
   1.371962,   15.108335
   1.455536,   16.024381
   1.542044,   16.972193
   1.632040,   17.957831
   1.724898,   18.974382
   1.820666,   20.022353
   1.919903,   21.107845
   2.022600,   22.230695
   2.129004,   23.393583
   2.238352,   24.588132
   2.351169,   25.820041
   2.467481,   27.089563
   2.587318,   28.396987
   2.710234,   29.737410
   2.836849,   31.117553
   2.965880,   32.523411
   3.100999,   33.994940
   3.238637,   35.493225
   3.380496,   37.036743
   3.409622,   37.353570
   3.413752,   37.398490
   3.416676,   37.430301
   3.419462,   37.460603
   3.421742,   37.485393
   3.422642,   37.495184
   3.423170,   37.500926
   3.423410,   37.503543
   3.423631,   37.505945
   3.425062,   37.521508
   3.431889,   37.595761
   3.455659,   37.854285
   3.535259,   38.719878
   3.677743,   40.268741
   3.831676,   41.941292
   3.989336,   43.653537
   4.152508,   45.424811
   4.319483,   47.236486
   4.490280,   49.088735
   4.667382,   51.008434
   4.847822,   52.963338
   5.031764,   54.955212
   5.222658,   57.021330
   5.414445,   59.096082
   5.611013,   61.221483
   5.812987,   63.404251
   6.019539,   65.635348
   6.233644,   67.946849
   6.450589,   70.287789
   6.672599,   72.682131
   6.898450,   75.116638
   7.130063,   77.611929
   7.367499,   80.168610
   7.610674,   82.785674
   7.860534,   85.473226
   8.113208,   88.189578
   8.374728,   90.999482
   8.637049,   93.816434
   8.904622,   96.688209
   9.180520,   99.647690
   9.461691,  102.662037
   9.748372,  105.733722
  10.041541,  108.873130
  10.339377,  112.060695
  10.642461,  115.302565
  10.954481,  118.638076
  11.269084,  121.999245
  11.593444,  125.462611
  11.917375,  128.919364
  12.250750,  132.474807
  12.591009,  136.101503
  12.940559,  139.824978
  13.293221,  143.579323
  13.652537,  147.402170
  13.725309,  148.176135
  13.782807,  148.787572
  13.834450,  149.336710
  13.865858,  149.670658
  13.893149,  149.960809
  13.897458,  150.006621
  13.897944,  150.011785
  13.898387,  150.016496
  13.902066,  150.055615
  13.923302,  150.281378
  14.002578,  151.124125
  14.212878,  153.359169
  14.560782,  157.054958
  14.945222,  161.136405
  15.332221,  165.242454
  15.725707,  169.414711
  16.125608,  173.652323
  16.532975,  177.966315
  16.944566,  182.322270
  17.367265,  186.792923
  17.793343,  191.296408
  18.230955,  195.918797
  18.677288,  200.630213
  19.126277,  205.366532
  19.585843,  210.211227
  20.047543,  215.075196
  20.522352,  220.073912
  21.005549,  225.157503
  21.493794,  230.290723
  21.989691,  235.500832
  22.490149,  240.755275
  22.997520,  246.078659
  23.510628,  251.458539
  24.033405,  256.936030
  24.563199,  262.483176
  25.100787,  268.108015
  25.647250,  273.821697
  26.203650,  279.635163
  26.767434,  285.521584
  27.338972,  291.484706
  27.918795,  297.529918
  28.505807,  303.645664
  29.098557,  309.816729
  29.701413,  316.088446
  30.310085,  322.416049
  30.931115,  328.867372
  31.555492,  335.348696
  31.681857,  336.659835
  31.756265,  337.431791
  31.759898,  337.469478
  31.762747,  337.499037
  31.764219,  337.514313
  31.765114,  337.523598
  31.766128,  337.534108
  31.774740,  337.623451
  31.829762,  338.194233
  32.037726,  340.351244
  32.663300,  346.836553
  33.311870,  353.555308
  33.973181,  360.400881
  34.639097,  367.288909
  35.316776,  374.293275
  36.003497,  381.385674
  36.695130,  388.523319
  37.399847,  395.790384
  38.112520,  403.133777
  38.834862,  410.570999
  39.563561,  418.067790
  40.301055,  425.649116
  41.049366,  433.335566
  41.805141,  441.092533
  42.571198,  448.948762
  43.347323,  456.901871
  44.126062,  464.875360
  44.923179,  473.030444
  45.727900,  481.256622
  46.538604,  489.537205
  47.362738,  497.948072
  48.195851,  506.443567
  49.033950,  514.982852
  49.885412,  523.651099
  50.743334,  532.377847
  51.619116,  541.278799
  52.497378,  550.197431
  53.383763,  559.190980
  54.279552,  568.272266
  55.190130,  577.495630
  56.109780,  586.802911
  57.039509,  596.204117
  57.226251,  598.091439
  57.359588,  599.438817
  57.376932,  599.614062
  57.392742,  599.773818
  57.407941,  599.927381
  57.412691,  599.975375
  57.415846,  600.007261
  57.417755,  600.026547
  57.418490,  600.033972
  57.419234,  600.041488
  57.425277,  600.102544
  57.460153,  600.454919
  57.612412,  601.993159
  58.128145,  607.201904
  59.150323,  617.518297
  60.112864,  627.224008
  61.088288,  637.051000
  62.072207,  646.954831
  63.069279,  656.982159
  64.069179,  667.029010
  65.082883,  677.205492
  66.104880,  687.456066
  67.135686,  697.785737
  68.175930,  708.200619
  69.231092,  718.755328
  70.301296,  729.450745
  71.381107,  740.232289
  72.468129,  751.075876
  73.561267,  761.970469
  74.671626,  773.026491
  75.789639,  784.148404
  76.924334,  795.425741
  78.064645,  806.748302
  79.213424,  818.144260
  80.377678,  829.682868
  81.547617,  841.266871
  82.733365,  852.996288
  83.934647,  864.868015
  85.144781,  876.815757
  86.366060,  888.861935
  87.600240,  901.023608
  88.836289,  913.191917
  90.092238,  925.544137
  90.343816,  928.016960
  91.194864,  936.378534
  91.245718,  936.877994
  91.294599,  937.358069
  91.303245,  937.442983
  91.308410,  937.493713
  91.311745,  937.526458
  91.313796,  937.546604
  91.315238,  937.560768
  91.316540,  937.573557
  91.326794,  937.674260
  91.397042,  938.364125
  91.733734,  941.670104
  92.906899,  953.182708
  94.192327,  965.785085
  95.494780,  978.541749
  96.810268,  991.413282
  98.135162, 1004.363909
  99.472507, 1017.423166
 100.823219, 1030.599692
 102.178447, 1043.806954
 103.548671, 1057.146883
 104.933123, 1070.611647
 106.327851, 1084.162538
 107.731984, 1097.790864
 109.152671, 1111.565728
 110.581250, 1125.402843
 112.024908, 1139.371570
 113.479399, 1153.430526
 114.940298, 1167.536748
 116.417018, 1181.780886
 117.910578, 1196.172362
 119.410268, 1210.607708
 120.936683, 1225.284760
 122.468490, 1239.997979
 124.005349, 1254.744027
 125.564379, 1269.686828
 127.129815, 1284.674939
 128.703510, 1299.725964
 130.295523, 1314.935774
 131.898567, 1330.234406
 133.513961, 1345.634163
 133.838856, 1348.729407
 133.879906, 1349.120433
 133.919908, 1349.501471
 133.962269, 1349.904973
 133.974201, 1350.018626
 133.979806, 1350.072016
 133.984894, 1350.120475
 134.021429, 1350.468461
 134.215174, 1352.313707
 135.153370, 1361.245756
 136.752028, 1376.452764
 138.401393, 1392.125100
 140.066676, 1407.931253
 141.743642, 1423.830669
 143.428710, 1439.789203
 145.131190, 1455.894705
 146.849075, 1472.127758
 148.576516, 1488.432805
 150.319886, 1504.869682
 152.070359, 1521.354915
 153.840353, 1538.005106
 155.613407, 1554.665159
 157.403331, 1571.464608
 159.204006, 1588.345685
 161.023472, 1605.383382
 162.859069, 1622.552323
 164.701872, 1639.768758
 166.558008, 1657.089699
 168.430967, 1674.547322
 170.312867, 1692.067851
 172.212965, 1709.737106
 174.122990, 1727.477840
 176.050579, 1745.360638
 177.998931, 1763.414643
 179.952691, 1781.497254
 181.918791, 1799.672428
 183.896148, 1817.929892
 185.888153, 1836.300612
 185.967933, 1837.035904
 185.985320, 1837.196145
 186.004401, 1837.372004
 186.026772, 1837.578173
 186.029030, 1837.598979
 186.031328, 1837.620158
 186.054309, 1837.831955
 186.179281, 1838.983625
 186.759060, 1844.325409
 188.772954, 1862.865947
 190.797209, 1881.479341
 192.829874, 1900.147438
 194.887163, 1919.018720
 196.949489, 1937.913124
 199.019913, 1956.858581
 201.107526, 1975.937957
 203.212781, 1995.154935
 205.331126, 2014.467551
 207.461120, 2033.862360
 209.607755, 2053.384442
 211.765464, 2072.982829
