Speed (TAS), Rate of Climb
  78.235122,   10.025593
  79.462470,   10.210947
  80.689818,   10.336641
  81.917166,   10.456364
  83.144514,   10.556517
  84.371862,   10.647222
  85.599210,   10.725745
  86.826558,   10.799996
  88.053906,   10.859272
  89.281254,   10.916716
  90.508602,   10.963685
  91.735950,   11.002935
  92.963298,   11.049963
  94.190646,   11.086883
  95.417994,   11.118799
  96.645342,   11.148292
  97.872690,   11.168354
  99.100038,   11.181107
 100.327386,   11.191047
 101.554734,   11.198102
 102.782082,   11.191256
 104.009430,   11.186023
 105.236778,   11.181454
 106.464126,   11.173921
 107.691474,   11.149810
 108.918822,   11.120317
 110.146170,   11.087343
 111.373518,   11.050890
 112.600866,   11.009807
 113.828214,   10.947191
 115.055562,   10.885099
 116.282910,   10.836302
 117.510258,   10.783860
 118.737606,   10.727767
 119.964954,   10.662190
 121.192302,   10.581835
 122.419650,   10.497300
 123.646998,   10.408572
 124.874346,   10.315642
 126.101694,   10.218499
 127.329042,   10.133103
 128.556390,   10.037715
 129.783738,    9.926579
 131.011086,    9.810962
 132.238434,    9.690850
 133.465782,    9.566226
 134.693130,    9.437075
 135.920478,    9.303381
 137.147826,    9.165127
 138.375174,    9.030120
 139.602522,    8.883140
 140.829870,    8.727534
 142.057218,    8.567071
 143.284566,    8.401731
 144.511914,    8.231492
 145.739262,    8.056335
 146.966610,    7.876239
 148.193958,    7.691184
 149.421306,    7.502406
 150.648654,    7.315631
 151.876002,    7.123971
 153.103350,    6.915639
 154.330698,    6.694268
 155.558046,    6.467477
 156.785394,    6.235241
 158.012742,    5.997537
 159.240090,    5.754340
 160.467438,    5.505626
 161.694786,    5.241469
 162.922134,    4.969109
 164.149482,    4.690971
 165.376830,    4.407033
 166.604178,    4.117269
 167.831526,    3.821657
 169.058874,    3.520171
 170.286222,    3.212788
 171.513570,    2.894161
 172.740918,    2.547326
 173.968266,    2.184913
 175.195614,    1.815838
 176.422962,    1.440075
 177.650310,    1.057595
 178.877658,    0.668372
 180.105006,    0.272379
 181.332354,   -0.130411
 182.559702,   -0.540026
 183.787050,   -0.955788
 185.014398,   -1.371599
 186.241746,   -1.794217
 187.469094,   -2.223668
 188.696442,   -2.659979
 189.923790,   -3.103178
 191.151138,   -3.553292
 192.378486,   -4.010348
 193.605834,   -4.474373
 194.833182,   -4.945395
 196.060530,   -5.420535
 197.287878,   -5.901669
 198.515226,   -6.389832
 199.742574,   -6.891086
