V (EAS), 
  86.289981,    0.000000
  86.289981,    1.000000
  90.261367,    1.094165
  94.232754,    1.192567
  98.204141,    1.295206
 102.175527,    1.402081
 106.146914,    1.513192
 110.118301,    1.628539
 114.089687,    1.748123
 118.061074,    1.871943
 122.032461,    2.000000
 151.389125,    2.000000
 151.389125,    0.000000
