Mach, Efficiency
   0.238087,   14.635897
   0.239925,   14.724108
   0.241762,   14.810547
   0.243600,   14.894717
   0.245437,   14.973765
   0.247275,   15.051541
   0.249112,   15.125073
   0.250950,   15.195689
   0.252787,   15.264097
   0.254625,   15.327652
   0.256462,   15.390579
   0.258300,   15.447253
   0.260137,   15.504096
   0.261975,   15.554437
   0.263812,   15.605143
   0.265650,   15.649265
   0.267487,   15.693947
   0.269325,   15.731922
   0.271162,   15.770050
   0.273000,   15.802708
   0.274837,   15.834113
   0.276675,   15.862039
   0.278512,   15.886594
   0.280350,   15.910437
   0.282187,   15.928057
   0.284025,   15.945832
   0.285862,   15.959169
   0.287700,   15.969890
   0.289537,   15.980686
   0.291375,   15.984359
   0.293212,   15.988056
   0.295050,   15.990115
   0.296887,   15.986758
   0.298725,   15.983382
   0.300562,   15.977778
   0.302400,   15.967402
   0.304237,   15.956976
   0.306075,   15.944901
   0.307912,   15.927583
   0.309750,   15.910200
   0.311587,   15.892751
   0.313425,   15.868817
   0.315262,   15.844630
   0.317100,   15.820377
   0.318937,   15.792802
   0.320775,   15.762023
   0.322612,   15.731187
   0.324450,   15.700297
   0.326287,   15.664270
   0.328125,   15.627120
   0.329962,   15.589939
   0.331800,   15.552728
   0.333637,   15.510203
   0.335475,   15.467045
   0.337312,   15.423891
   0.339150,   15.380744
   0.340987,   15.333719
   0.342825,   15.284971
   0.344662,   15.236272
   0.346500,   15.187625
   0.348337,   15.138095
   0.350175,   15.084216
   0.352012,   15.030438
   0.353850,   14.976763
   0.355687,   14.923194
   0.357525,   14.868149
   0.359362,   14.809779
   0.361200,   14.751570
   0.363037,   14.693523
   0.364875,   14.635640
   0.366712,   14.577648
   0.368550,   14.515402
   0.370387,   14.453379
   0.372225,   14.391579
   0.374062,   14.330004
   0.375900,   14.268653
   0.377737,   14.205993
   0.379575,   14.140770
   0.381412,   14.075831
   0.383250,   14.011176
   0.385087,   13.946806
   0.386925,   13.882721
   0.388762,   13.818415
   0.390600,   13.750928
   0.392437,   13.683783
   0.394275,   13.616980
   0.396112,   13.550519
   0.397950,   13.484398
   0.399787,   13.418619
   0.401625,   13.352102
   0.403462,   13.283414
   0.405300,   13.215120
   0.407137,   13.147219
   0.408975,   13.079710
   0.410812,   13.012592
   0.412650,   12.945862
   0.414487,   12.879520
   0.416325,   12.811108
   0.418162,   12.742356
   0.420000,   12.674039
