Time, Vertical Forces
   0.000000, 525734.505447
   1.000000, 525734.505447
   2.000000, 525734.505447
   3.000000, 525734.505447
   4.000000, 525734.505447
   5.000000, 525734.505447
   6.000000, 525734.505447
   7.000000, 525734.505447
   8.000000, 525734.505447
   9.000000, 525734.505447
  10.000000, 525734.505447
  11.000000, 525734.505447
  12.000000, 525734.505447
  13.000000, 525734.505447
  14.000000, 525734.505447
  15.000000, 525734.505447
  16.000000, 525734.505447
  17.000000, 525734.505447
  17.960000, 525734.505447
  18.960000, 525734.505447
  19.582485, 525734.505447
  20.189437, 525497.511440
  20.689437, 525355.185086
  21.689437, 524592.518792
  22.689437, 523271.883293
  22.990626, 522795.110823
  23.990626, 521080.320399
  24.990626, 519376.504288
  25.990626, 517949.362509
  26.990626, 517015.663878
  27.942125, 516712.826778
  28.942125, 516676.982812
  29.942125, 516573.224465
  30.942125, 516403.861423
  31.942125, 516172.794876
  32.942125, 515885.526382
  33.942125, 515549.168512
  34.942125, 515172.424578
  34.990626, 515153.296299
  35.990626, 514745.693139
  36.990626, 514323.060689
  37.035369, 514304.046924
  38.035369, 514067.214383
  39.035369, 514016.556345
  40.035369, 514017.487836
  41.035369, 514038.707226
  42.035369, 514060.309627
  43.035369, 514082.374141
  44.035369, 514104.461681
  44.568543, 514114.064736
  45.568543, 514490.902094
  46.568543, 515194.322362
  47.568543, 515957.770698
  48.568543, 516701.293238
  49.568543, 517105.022945
  50.568543, 517224.354990
  51.568543, 517266.354105
  52.568543, 517284.531957
  53.568543, 517297.660828
  54.568543, 517309.516021
  55.568543, 517321.173472
  56.568543, 517333.635301
  57.568543, 517343.938107
  58.568543, 517353.690512
  59.568543, 517364.063062
  60.568543, 517374.990800
  61.568543, 517386.480878
  62.568543, 517398.045027
  63.568543, 517409.717922
  64.568543, 517419.241996
  65.568543, 517428.842840
  66.568543, 517439.038082
  67.568543, 517449.713776
  68.568543, 517461.001426
  69.568543, 517472.503711
  70.568543, 517482.990592
  71.568543, 517492.638583
  72.568543, 517502.812872
  73.568543, 517513.152415
  74.568543, 517524.183772
  75.568543, 517535.339756
  76.568543, 517546.906836
  77.568543, 517556.350610
  78.568543, 517566.091626
  79.568543, 517575.809355
  80.568543, 517586.424761
  81.568543, 517596.976511
  82.568543, 517608.174257
  83.568543, 517619.076505
  84.568543, 517627.802889
  85.568543, 517637.084497
  86.568543, 517646.999850
  87.568543, 517657.217604
  88.568543, 517667.623322
  89.568543, 517678.221638
  90.568543, 517688.121866
  91.568543, 517697.010877
  92.568543, 517706.304892
  93.568543, 517715.524902
  94.568543, 517725.378235
  95.568543, 517752.742628
  96.568543, 517783.535047
  97.568543, 517821.366645
  98.568543, 517858.788175
  99.568543, 517896.402793
 100.568543, 517932.715453
 101.568543, 517968.484705
 102.568543, 518004.058282
 103.568543, 518040.088115
 104.568543, 518076.530792
 105.568543, 518112.967234
 106.568543, 518148.902040
 107.568543, 518184.966395
 108.568543, 518221.032692
 109.568543, 518255.312950
 110.568543, 518289.492601
 111.568543, 518323.210251
 112.568543, 518357.150274
 113.568543, 518391.016191
 114.568543, 518424.837465
 115.568543, 518458.763388
 116.568543, 518492.735240
 117.568543, 518525.179739
 118.568543, 518556.904612
 119.568543, 518588.742228
 120.568543, 518620.363463
 121.568543, 518652.067667
 121.737965, 518657.103286
