Time, Vertical Forces
   0.000100, 525734.506500
   0.000689, 525734.506500
   0.002988, 525734.506500
   0.009106, 525734.506500
   0.021882, 525734.506500
   0.044872, 525734.506500
   0.067978, 525734.506500
   0.091100, 525734.506500
   0.114260, 525734.506500
   0.137446, 525734.506500
   0.160657, 525734.506500
   0.184000, 525734.506500
   0.207358, 525734.506500
   0.230750, 525734.506500
   0.254321, 525734.506500
   0.278010, 525734.506500
   0.301753, 525734.506500
   0.325396, 525734.506500
   0.349337, 525734.506500
   0.373211, 525734.506500
   0.397082, 525734.506500
   0.421184, 525734.506500
   0.445543, 525734.506500
   0.469969, 525734.506500
   0.494751, 525734.506500
   0.519409, 525734.506500
   0.544254, 525734.506500
   0.569334, 525734.506500
   0.594208, 525734.506500
   0.619355, 525734.506500
   0.644651, 525734.506500
   0.669708, 525734.506500
   0.695331, 525734.506500
   0.721093, 525734.506500
   0.747582, 525734.506500
   0.773892, 525734.506500
   0.800386, 525734.506500
   0.826688, 525734.506500
   0.853109, 525734.506500
   0.879901, 525734.506500
   0.907017, 525734.506500
   0.934299, 525734.506500
   0.961521, 525734.506500
   0.988962, 525734.506500
   1.016687, 525734.506500
   1.044776, 525734.506500
   1.072776, 525734.506500
   1.101164, 525734.506500
   1.129898, 525734.506500
   1.158515, 525734.506500
   1.187670, 525734.506500
   1.217047, 525734.506500
   1.246320, 525734.506500
   1.275896, 525734.506500
   1.305541, 525734.506500
   1.335022, 525734.506500
   1.365151, 525734.506500
   1.395329, 525734.506500
   1.425709, 525734.506500
   1.431874, 525734.506500
   1.435613, 525734.506500
   1.438011, 525734.506500
   1.439407, 525734.506500
   1.440623, 525734.506500
   1.441758, 525734.506500
   1.442903, 525734.506500
   1.443830, 525734.506500
   1.444608, 525734.506500
   1.444692, 525734.506500
   1.444799, 525734.506500
   1.444895, 525734.506500
   1.445449, 525734.506500
   1.448042, 525734.506500
   1.455416, 525734.506500
   1.474948, 525734.506500
   1.503585, 525734.506500
   1.534805, 525734.506500
   1.566048, 525734.506500
   1.597666, 525734.506500
   1.629330, 525734.506500
   1.661424, 525734.506500
   1.693414, 525734.506500
   1.725435, 525734.506500
   1.757873, 525734.506500
   1.790329, 525734.506500
   1.823172, 525734.506500
   1.856260, 525734.506500
   1.889393, 525734.506500
   1.922762, 525734.506500
   1.956363, 525734.506500
   1.990322, 525734.506500
   2.024113, 525734.506500
   2.058201, 525734.506500
   2.092496, 525734.506500
   2.127156, 525734.506500
   2.161702, 525734.506500
   2.196676, 525734.506500
   2.231629, 525734.506500
   2.267055, 525734.506500
   2.302431, 525734.506500
   2.337966, 525734.506500
   2.373691, 525734.506500
   2.409525, 525734.506500
   2.445833, 525734.506500
   2.482218, 525734.506500
   2.518649, 525734.506500
   2.555336, 525734.506500
   2.592214, 525734.506500
   2.629243, 525734.506500
   2.666199, 525734.506500
   2.703717, 525734.506500
   2.741239, 525734.506500
   2.779094, 525734.506500
   2.816923, 525734.506500
   2.854998, 525734.506500
   2.893402, 525734.506500
   2.901066, 525734.506500
   2.906018, 525734.506500
   2.921343, 525734.506500
   2.921534, 525734.506500
   2.921578, 525734.506500
   2.921629, 525734.506500
   2.922071, 525734.506500
   2.924409, 525734.506500
   2.935815, 525734.506500
   2.970491, 525734.506500
   3.009418, 525734.506500
   3.048274, 525734.506500
   3.087532, 525734.506500
   3.126809, 525734.506500
   3.166619, 525734.506500
   3.206362, 525734.506500
   3.246486, 525734.506500
   3.286519, 525734.506500
   3.326790, 525734.506500
   3.367049, 525734.506500
   3.407385, 525734.506500
   3.448056, 525734.506500
   3.488806, 525734.506500
   3.530153, 525734.506500
   3.571381, 525734.506500
   3.612693, 525734.506500
   3.654105, 525734.506500
   3.695544, 525734.506500
   3.737359, 525734.506500
   3.779453, 525734.506500
   3.821578, 525734.506500
   3.864165, 525734.506500
