V (EAS), 
  88.676651,    0.000000
  88.676651,    1.000000
  92.757881,    1.094165
  96.839111,    1.192567
 100.920342,    1.295206
 105.001572,    1.402081
 109.082802,    1.513192
 113.164032,    1.628539
 117.245262,    1.748123
 121.326492,    1.871943
 125.407723,    2.000000
 155.576355,    2.000000
 155.576355,    0.000000
