V (EAS), 
  88.667058,    0.000000
  88.667058,    1.000000
  92.747847,    1.094165
  96.828636,    1.192567
 100.909424,    1.295206
 104.990213,    1.402081
 109.071002,    1.513192
 113.151790,    1.628539
 117.232579,    1.748123
 121.313368,    1.871943
 125.394156,    2.000000
 155.559525,    2.000000
 155.559525,    0.000000
