Mach, Rate of Climb
   0.234620,  896.623993
   0.236492,  900.864365
   0.238365,  904.829053
   0.240237,  908.536755
   0.242110,  912.318167
   0.243982,  916.839926
   0.245855,  921.048421
   0.247727,  924.842739
   0.249600,  928.468887
   0.251472,  931.575585
   0.253345,  934.507800
   0.255217,  937.026298
   0.257090,  939.279744
   0.258962,  941.187442
   0.260835,  942.781297
   0.262707,  944.056502
   0.264580,  945.014090
   0.266453,  945.636073
   0.268325,  945.984995
   0.270198,  945.934044
   0.272070,  945.706310
   0.273943,  944.963789
   0.275815,  944.134308
   0.277688,  943.957319
   0.279560,  943.669065
   0.281433,  943.051751
   0.283305,  942.061342
   0.285178,  940.980156
   0.287050,  939.312416
   0.288923,  937.503760
   0.290795,  935.460787
   0.292668,  932.911070
   0.294540,  930.250002
   0.296413,  927.248452
   0.298286,  923.823928
   0.300158,  920.277771
   0.302031,  916.370373
   0.303903,  912.039988
   0.305776,  907.577686
   0.307648,  902.827240
   0.309521,  897.561664
   0.311393,  892.689498
   0.313266,  888.104887
   0.315138,  882.883608
   0.317011,  877.491508
   0.318883,  871.958234
   0.320756,  866.080779
   0.322628,  859.724858
   0.324501,  853.217544
   0.326373,  846.558507
   0.328246,  839.438147
   0.330119,  831.933562
   0.331991,  824.267067
   0.333864,  816.438285
   0.335736,  808.173242
   0.337609,  799.478441
   0.339481,  790.611223
   0.341354,  781.571157
   0.343226,  772.278845
   0.345099,  762.504522
   0.346971,  753.437188
   0.348844,  744.197694
   0.350716,  734.785565
   0.352589,  724.961428
   0.354461,  714.663283
   0.356334,  704.182521
   0.358207,  693.518620
   0.360079,  682.671056
   0.361952,  671.444227
   0.363824,  659.689354
   0.365697,  647.740933
   0.367569,  635.598398
   0.369442,  623.261184
   0.371314,  610.728726
   0.373187,  597.546988
   0.375059,  584.080236
   0.376932,  570.408439
   0.378804,  556.530991
   0.380677,  543.224513
   0.382549,  530.008028
   0.384422,  516.152074
   0.386294,  501.999372
   0.388167,  487.640604
   0.390040,  473.075127
   0.391912,  458.302296
   0.393785,  443.321468
   0.395657,  428.012712
   0.397530,  412.077234
   0.399402,  395.924234
   0.401275,  379.553031
   0.403147,  362.962947
   0.405020,  346.153301
   0.406892,  329.123413
   0.408765,  311.872605
   0.410637,  293.899567
   0.412510,  275.663115
   0.414382,  257.508224
   0.416255,  239.807335
   0.418127,  221.883655
   0.420000,  203.736470
