Mach, Rate of Climb
   0.199325,    2.046542
   0.201554,    2.059026
   0.203783,    2.068332
   0.206012,    2.074489
   0.208241,    2.077538
   0.210470,    2.079411
   0.212699,    2.082461
   0.214928,    2.082724
   0.217157,    2.080218
   0.219386,    2.074063
   0.221615,    2.065249
   0.223844,    2.053895
   0.226073,    2.039425
   0.228302,    2.021670
   0.230531,    2.001613
   0.232760,    1.978298
   0.234989,    1.951927
   0.237218,    1.923531
   0.239447,    1.890870
   0.241676,    1.856406
   0.243905,    1.818590
   0.246135,    1.784004
   0.248364,    1.746239
   0.250593,    1.705988
   0.252822,    1.662605
   0.255051,    1.616864
   0.257280,    1.567674
   0.259509,    1.516665
   0.261738,    1.461489
   0.263967,    1.404933
   0.266196,    1.344151
   0.268425,    1.281346
   0.270654,    1.215823
   0.272883,    1.146614
   0.275112,    1.075825
   0.277341,    1.000975
   0.279570,    0.927836
   0.281799,    0.854213
   0.284028,    0.775898
   0.286257,    0.695591
   0.288486,    0.613585
   0.290715,    0.526873
   0.292944,    0.437978
   0.295174,    0.347281
   0.297403,    0.252661
   0.299632,    0.154889
   0.301861,    0.055212
   0.304090,   -0.046717
   0.306319,   -0.153635
   0.308548,   -0.262562
   0.310777,   -0.373505
   0.313006,   -0.484743
   0.315235,   -0.598112
   0.317464,   -0.713528
   0.319693,   -0.831000
   0.321922,   -0.950874
   0.324151,   -1.075891
   0.326380,   -1.203067
   0.328609,   -1.332412
   0.330838,   -1.463936
   0.333067,   -1.599407
   0.335296,   -1.738751
   0.337525,   -1.880375
   0.339754,   -2.024291
   0.341983,   -2.170508
   0.344212,   -2.320613
   0.346442,   -2.473084
   0.348671,   -2.623008
   0.350900,   -2.775258
   0.353129,   -2.929846
   0.355358,   -3.086783
   0.357587,   -3.248960
   0.359816,   -3.414074
   0.362045,   -3.581635
   0.364274,   -3.751657
   0.366503,   -3.924149
   0.368732,   -4.099125
   0.370961,   -4.278485
   0.373190,   -4.461887
   0.375419,   -4.647870
   0.377648,   -4.836446
   0.379877,   -5.027598
   0.382106,   -5.218022
   0.384335,   -5.411035
   0.386564,   -5.608154
   0.388793,   -5.809798
   0.391022,   -6.014127
   0.393251,   -6.221155
   0.395481,   -6.430893
   0.397710,   -6.643355
   0.399939,   -6.858552
   0.402168,   -7.076498
   0.404397,   -7.298261
   0.406626,   -7.525146
   0.408855,   -7.754873
   0.411084,   -7.987456
   0.413313,   -8.222907
   0.415542,   -8.460202
   0.417771,   -8.700027
   0.420000,   -8.942743
