Mach, Rate of Climb
   0.259318,   -0.281799
   0.260941,   -0.280099
   0.262564,   -0.278645
   0.264187,   -0.278915
   0.265810,   -0.279772
   0.267433,   -0.282098
   0.269056,   -0.285186
   0.270679,   -0.289650
   0.272302,   -0.294876
   0.273926,   -0.301556
   0.275549,   -0.308812
   0.277172,   -0.317783
   0.278795,   -0.326947
   0.280418,   -0.335491
   0.282041,   -0.342784
   0.283664,   -0.351999
   0.285287,   -0.361665
   0.286910,   -0.372424
   0.288533,   -0.384526
   0.290156,   -0.396688
   0.291779,   -0.411253
   0.293402,   -0.425950
   0.295025,   -0.441711
   0.296648,   -0.458998
   0.298271,   -0.476423
   0.299894,   -0.495672
   0.301517,   -0.515775
   0.303140,   -0.536055
   0.304763,   -0.558615
   0.306387,   -0.581658
   0.308010,   -0.604916
   0.309633,   -0.630577
   0.311256,   -0.656677
   0.312879,   -0.683030
   0.314502,   -0.708396
   0.316125,   -0.734318
   0.317748,   -0.760496
   0.319371,   -0.788180
   0.320994,   -0.817269
   0.322617,   -0.846654
   0.324240,   -0.876497
   0.325863,   -0.908852
   0.327486,   -0.941541
   0.329109,   -0.974564
   0.330732,   -1.008904
   0.332355,   -1.044989
   0.333978,   -1.081446
   0.335601,   -1.118278
   0.337224,   -1.156776
   0.338848,   -1.196751
   0.340471,   -1.237139
   0.342094,   -1.277940
   0.343717,   -1.320194
   0.345340,   -1.364214
   0.346963,   -1.408043
   0.348586,   -1.449926
   0.350209,   -1.492402
   0.351832,   -1.537512
   0.353455,   -1.583084
   0.355078,   -1.629117
   0.356701,   -1.675614
   0.358324,   -1.723548
   0.359947,   -1.773364
   0.361570,   -1.823682
   0.363193,   -1.874502
   0.364816,   -1.925827
   0.366439,   -1.978663
   0.368062,   -2.033388
   0.369685,   -2.088655
   0.371309,   -2.144465
   0.372932,   -2.200819
   0.374555,   -2.257897
   0.376178,   -2.317723
   0.377801,   -2.378130
   0.379424,   -2.439120
   0.381047,   -2.499641
   0.382670,   -2.559558
   0.384293,   -2.620782
   0.385916,   -2.684223
   0.387539,   -2.748268
   0.389162,   -2.812919
   0.390785,   -2.878179
   0.392408,   -2.944048
   0.394031,   -3.010723
   0.395654,   -3.080194
   0.397277,   -3.150311
   0.398900,   -3.221077
   0.400523,   -3.292493
   0.402146,   -3.364561
   0.403770,   -3.437284
   0.405393,   -3.511413
   0.407016,   -3.587833
   0.408639,   -3.664944
   0.410262,   -3.742747
   0.411885,   -3.821245
   0.413508,   -3.900440
   0.415131,   -3.979167
   0.416754,   -4.058159
   0.418377,   -4.140062
   0.420000,   -4.222837
