Speed (CAS), Climb Angle
  63.830699,    1.912535
  64.359305,    1.933297
  64.887911,    1.952889
  65.416516,    1.971426
  65.945122,    1.988144
  66.473728,    2.004070
  67.002334,    2.019696
  67.530940,    2.033358
  68.059545,    2.046173
  68.588151,    2.057946
  69.116757,    2.068153
  69.645363,    2.078767
  70.173968,    2.087315
  70.702574,    2.095613
  71.231180,    2.102263
  71.759786,    2.108429
  72.288392,    2.113555
  72.816997,    2.118402
  73.345603,    2.121869
  73.874209,    2.124978
  74.402815,    2.126545
  74.931420,    2.128199
  75.460026,    2.128306
  75.988632,    2.128550
  76.517238,    2.127238
  77.045844,    2.125580
  77.574449,    2.123214
  78.103055,    2.119847
  78.631661,    2.116658
  79.160267,    2.111746
  79.688872,    2.106668
  80.217478,    2.101221
  80.746084,    2.094289
  81.274690,    2.087486
  81.803296,    2.079900
  82.331901,    2.071233
  82.860507,    2.062633
  83.389113,    2.053169
  83.917719,    2.042682
  84.446324,    2.032241
  84.974930,    2.021204
  85.503536,    2.008927
  86.032142,    1.996692
  86.560748,    1.984497
  87.089353,    1.970472
  87.617959,    1.956477
  88.146565,    1.942513
  88.675171,    1.927723
  89.203777,    1.911955
  89.732382,    1.896318
  90.260988,    1.880709
  90.789594,    1.863894
  91.318200,    1.846498
  91.846805,    1.829110
  92.375411,    1.811837
  92.904017,    1.793585
  93.432623,    1.774656
  93.961229,    1.755727
  94.489834,    1.736795
  95.018440,    1.717428
  95.547046,    1.697068
  96.075652,    1.676698
  96.604257,    1.656316
  97.132863,    1.635924
  97.661469,    1.614580
  98.190075,    1.592713
  98.718681,    1.570989
  99.247286,    1.549245
  99.775892,    1.527481
 100.304498,    1.504932
 100.833104,    1.481556
 101.361709,    1.458574
 101.890315,    1.435564
 102.418921,    1.412526
 102.947527,    1.389458
 103.476133,    1.364882
 104.004738,    1.340551
 104.533344,    1.316349
 105.061950,    1.292110
 105.590556,    1.267834
 106.119161,    1.243522
 106.647767,    1.217952
 107.176373,    1.192510
 107.704979,    1.167025
 108.233585,    1.141495
 108.762190,    1.115920
 109.290796,    1.090301
 109.819402,    1.064640
 110.348008,    1.037833
 110.876614,    1.010974
 111.405219,    0.984063
 111.933825,    0.957101
 112.462431,    0.930198
 112.991037,    0.903433
 113.519642,    0.876617
 114.048248,    0.848520
 114.576854,    0.820149
 115.105460,    0.791719
 115.634066,    0.763417
 116.162671,    0.735072
