Speed (CAS), Efficiency
 134.365297,   12.395218
 138.219721,   12.852680
 142.074145,   13.290266
 145.928569,   13.704587
 149.782994,   14.093453
 153.637418,   14.456152
 157.491842,   14.790547
 161.346266,   15.093770
 165.200691,   15.368267
 169.055115,   15.613654
 172.909539,   15.823948
 176.763964,   16.004613
 180.618388,   16.155219
 184.472812,   16.275960
 188.327236,   16.367653
 192.181661,   16.431714
 196.036085,   16.470107
 199.890509,   16.479998
 203.744933,   16.463105
 207.599358,   16.426471
 211.453782,   16.372144
 215.308206,   16.288641
 219.162631,   16.193969
 223.017055,   16.079304
 226.871479,   15.950063
 230.725903,   15.808123
 234.580328,   15.652360
 238.434752,   15.486169
 242.289176,   15.312218
 246.143600,   15.125155
 249.998025,   14.939761
 253.852449,   14.736756
 257.706873,   14.534834
 261.561297,   14.332069
 265.415722,   14.117029
 269.270146,   13.905340
 273.124570,   13.696212
 276.978995,   13.475302
 280.833419,   13.258457
 284.687843,   13.045625
 288.542267,   12.830825
 292.396692,   12.612730
 296.251116,   12.399176
 300.105540,   12.190076
 303.959964,   11.983035
 307.814389,   11.771721
 311.668813,   11.565205
 315.523237,   11.363372
 319.377661,   11.166109
 323.232086,   10.971872
 327.086510,   10.774866
 330.940934,   10.582597
 334.795359,   10.394934
 338.649783,   10.211751
 342.504207,   10.032923
 346.358631,    9.858301
 350.213056,    9.681376
 354.067480,    9.508834
 357.921904,    9.340545
 361.776328,    9.176381
 365.630753,    9.016220
 369.485177,    8.859943
 373.339601,    8.707436
 377.194025,    8.557423
 381.048450,    8.407677
 384.902874,    8.261636
 388.757298,    8.119187
 392.611723,    7.980220
 396.466147,    7.844627
 400.320571,    7.712306
 404.174995,    7.583158
 408.029420,    7.457087
 411.883844,    7.334001
 415.738268,    7.213604
 419.592692,    7.093345
 423.447117,    6.975975
 427.301541,    6.861404
 431.155965,    6.749548
 435.010389,    6.640324
 438.864814,    6.533652
 442.719238,    6.429457
 446.573662,    6.327665
 450.428087,    6.228203
 454.282511,    6.131005
 458.136935,    6.036004
 461.991359,    5.943136
 465.845784,    5.852339
 469.700208,    5.763554
 473.554632,    5.675340
 477.409056,    5.588858
 481.263481,    5.504303
 485.117905,    5.421619
 488.972329,    5.340752
 492.826754,    5.261649
 496.681178,    5.184261
 500.535602,    5.108540
 504.390026,    5.034439
 508.244451,    4.961913
 512.098875,    4.890918
 515.953299,    4.821411
