CLe, Static Stability Margin
   0.158634,   -0.380592
   0.235220,   -0.383711
   0.311798,   -0.389657
   0.388373,   -0.397794
   0.464948,   -0.399754
   0.541529,   -0.401105
   0.618117,   -0.410387
   0.694718,   -0.419273
   0.771335,   -0.390604
   0.849108,   -0.429636
   0.924835,   -0.505258
   1.000589,   -0.512168
   1.076374,   -0.518393
