CLe, Static Stability Margin
   0.162483,   -0.223161
   0.241347,   -0.225869
   0.320210,   -0.231068
   0.399074,   -0.238447
   0.477940,   -0.240108
   0.556812,   -0.241302
   0.635692,   -0.250083
   0.714581,   -0.258592
   0.793483,   -0.231834
   0.873569,   -0.268933
   0.951541,   -0.340590
   1.029533,   -0.347633
   1.107547,   -0.354121
   1.185584,   -0.360178
   1.263648,   -0.366188
   1.341741,   -0.371598
