alpha body, Static Stability Margin
 -10.000000,   -0.223161
  -9.090909,   -0.225869
  -8.181818,   -0.231068
  -7.272727,   -0.238447
  -6.363636,   -0.240108
  -5.454545,   -0.241302
  -4.545455,   -0.250083
  -3.636364,   -0.258592
  -2.727273,   -0.231834
  -1.818182,   -0.268933
  -0.909091,   -0.340590
  -0.000000,   -0.347633
   0.909091,   -0.354121
   1.818182,   -0.360178
   2.727273,   -0.366188
   3.636364,   -0.371598
