alpha body, Static Stability Margin
 -10.000000,   -0.380592
  -9.090909,   -0.383711
  -8.181818,   -0.389657
  -7.272727,   -0.397794
  -6.363636,   -0.399754
  -5.454545,   -0.401105
  -4.545455,   -0.410387
  -3.636364,   -0.419273
  -2.727273,   -0.390604
  -1.818182,   -0.429636
  -0.909091,   -0.505258
  -0.000000,   -0.512168
   0.909091,   -0.518393
