Ground distance, CL
   0.000000,    1.240700
   0.016116,    1.240700
   0.176836,    1.240700
   0.355385,    1.240700
   0.533935,    1.240700
   0.712485,    1.240700
   0.891034,    1.240700
   1.069584,    1.240700
   1.248134,    1.240700
   1.426683,    1.240700
   1.605233,    1.240700
   1.783783,    1.240700
   2.219764,    1.240700
   2.687889,    1.240700
   3.156013,    1.240700
   3.624138,    1.240700
   4.092263,    1.240700
   4.560387,    1.240700
   5.028512,    1.240700
   5.496636,    1.240700
   5.964761,    1.240700
   6.432886,    1.240700
   7.155287,    1.240700
   7.909438,    1.240700
   8.663588,    1.240700
   9.417739,    1.240700
  10.171889,    1.240700
  10.926040,    1.240700
  11.680190,    1.240700
  12.434341,    1.240700
  13.188491,    1.240700
  13.942642,    1.240700
  14.947894,    1.240700
  15.984500,    1.240700
  17.021105,    1.240700
  18.057710,    1.240700
  19.094315,    1.240700
  20.130920,    1.240700
  21.167526,    1.240700
  22.204131,    1.240700
  23.240736,    1.240700
  24.277341,    1.240700
  25.561857,    1.240700
  26.877326,    1.240700
  28.192795,    1.240700
  29.508265,    1.240700
  30.823734,    1.240700
  32.139203,    1.240700
  33.454673,    1.240700
  34.770142,    1.240700
  36.085611,    1.240700
  37.401081,    1.240700
  38.961253,    1.240700
  40.551979,    1.240700
  42.142706,    1.240700
  43.733432,    1.240700
  45.324158,    1.240700
  46.914884,    1.240700
  48.505610,    1.240700
  50.096336,    1.240700
  51.687062,    1.240700
  53.277789,    1.240700
  55.109999,    1.240700
  56.972360,    1.240700
  58.834722,    1.240700
  60.697083,    1.240700
  62.559445,    1.240700
  64.421807,    1.240700
  66.284168,    1.240700
  68.146530,    1.240700
  70.008891,    1.240700
  71.871253,    1.240700
  73.971869,    1.240700
  76.102233,    1.240700
  78.232597,    1.240700
  80.362961,    1.240700
  82.493325,    1.240700
  84.623690,    1.240700
  86.754054,    1.240700
  88.884418,    1.240700
  91.014782,    1.240700
  93.145146,    1.240700
  95.510527,    1.240700
  97.905252,    1.240700
 100.299976,    1.240700
 102.694701,    1.240700
 105.089426,    1.240700
 107.484151,    1.240700
 109.878875,    1.240700
 112.273600,    1.240700
 114.668325,    1.240700
 117.063050,    1.240700
 119.689548,    1.240700
 122.344985,    1.240700
 125.000422,    1.240700
 127.655859,    1.240700
 130.311296,    1.240700
 132.966733,    1.240700
 135.622170,    1.240700
 138.277607,    1.240700
 140.933044,    1.240700
 143.588481,    1.240700
 146.472444,    1.240700
 149.384941,    1.240700
 152.297438,    1.240700
 155.209934,    1.240700
 158.122431,    1.240700
 161.034928,    1.240700
 163.947425,    1.240700
 166.859921,    1.240700
 169.772418,    1.240700
 172.684915,    1.240700
 175.822689,    1.240700
 178.988591,    1.240700
 182.154493,    1.240700
 185.320395,    1.240700
 188.486298,    1.240700
 191.652200,    1.240700
 194.818102,    1.240700
 197.984004,    1.240700
 201.149906,    1.240700
 204.315808,    1.240700
 207.623740,    1.240700
 210.949406,    1.240700
 214.282342,    1.240700
 217.659839,    1.240700
 221.057586,    1.240700
 224.482780,    1.240700
 228.031440,    1.240700
 231.588926,    1.240700
 235.146411,    1.240700
 238.703897,    1.240700
 242.261383,    1.240700
 245.818868,    1.240700
 249.376354,    1.240700
 252.933840,    1.240700
 256.491325,    1.240700
 260.136699,    1.240700
 263.933494,    1.240700
 267.730290,    1.240700
 271.527085,    1.240700
 275.323880,    1.240700
 279.120676,    1.240700
 282.917471,    1.240700
 286.714266,    1.240700
 290.511062,    1.240700
 294.307857,    1.240700
 298.193366,    1.240700
 302.231719,    1.240700
 306.270072,    1.240700
 310.308425,    1.240700
 314.346778,    1.240700
 318.385132,    1.240700
 322.423485,    1.240700
 326.461838,    1.240700
 330.500191,    1.240700
 334.538544,    1.240700
 338.664462,    1.240700
 342.941245,    1.240700
 347.218028,    1.240700
 351.494811,    1.240700
 355.771595,    1.240700
 360.048378,    1.240700
 364.325161,    1.240700
 368.601944,    1.240700
 372.878727,    1.240700
 377.155510,    1.240700
 381.518707,    1.240700
 386.030787,    1.240700
 390.542867,    1.240700
 395.054948,    1.240700
 399.567028,    1.240700
 404.079108,    1.240700
 408.591188,    1.240700
 413.103268,    1.240700
 417.615348,    1.240700
 422.127428,    1.240700
 426.724771,    1.240700
 431.469011,    1.240700
 436.213252,    1.240700
 440.957493,    1.240700
 445.701734,    1.240700
 450.445975,    1.240700
 455.190216,    1.240700
 459.934457,    1.240700
 464.678698,    1.240700
 469.422939,    1.240700
 474.251289,    1.240700
 479.224554,    1.240700
 484.197818,    1.240700
 489.171082,    1.240700
 494.144346,    1.240700
 499.117610,    1.240700
 504.090874,    1.240700
 509.064138,    1.240700
 514.037402,    1.240700
 519.010666,    1.240700
 524.030706,    1.240700
 529.134983,    1.240700
 534.262464,    1.240700
 539.513265,    1.240700
 544.765815,    1.240700
 550.018365,    1.240700
 555.270915,    1.240700
 560.523466,    1.240700
 565.776016,    1.240700
 571.028566,    1.240700
 576.281116,    1.240700
 581.533666,    1.240700
 586.786216,    1.240700
 592.257987,    1.240700
 597.732868,    1.240700
 603.207749,    1.240700
 608.682630,    1.240700
 614.157510,    1.240700
 619.632391,    1.240700
 625.107272,    1.240700
 630.582153,    1.240700
 636.057033,    1.240700
 641.531914,    1.240700
 647.223199,    1.240700
 652.917554,    1.240700
 658.611908,    1.240700
 664.306263,    1.240700
 670.000617,    1.240700
 675.694972,    1.240700
 681.389326,    1.240700
 687.083681,    1.240700
 692.778035,    1.240700
 698.472389,    1.240700
 704.380329,    1.240700
 710.291299,    1.240700
 716.202268,    1.240700
 722.113237,    1.240700
 728.024207,    1.240700
 733.935176,    1.240700
 739.846145,    1.240700
 745.757114,    1.240700
 751.668084,    1.240700
 757.579053,    1.240700
 763.700789,    1.240700
 769.825513,    1.240700
 775.950238,    1.240700
 782.074963,    1.240700
 788.199688,    1.240700
 794.324413,    1.240700
 800.449138,    1.240700
 806.573862,    1.240700
 812.698587,    1.240700
 818.823312,    1.240700
 825.155985,    1.240700
 831.491607,    1.240700
 837.827229,    1.240700
 844.162852,    1.240700
 850.498474,    1.240700
 856.834096,    1.240700
 863.169718,    1.240700
 869.505340,    1.240700
 875.840962,    1.240700
 882.176585,    1.240700
 888.679632,    1.240700
 895.185053,    1.240700
 901.690474,    1.240700
 908.195896,    1.240700
 914.701317,    1.240700
 921.206739,    1.240700
 923.223229,    1.240700
 929.831896,    1.284962
 936.440563,    1.329224
 943.049231,    1.373486
 949.684473,    1.409889
 956.382926,    1.427596
 963.081379,    1.445303
 969.779831,    1.463011
 976.478284,    1.480718
 983.197785,    1.504358
 989.977033,    1.544838
 996.756282,    1.585317
1003.560492,    1.617145
1010.402289,    1.635945
1017.244086,    1.654745
1024.100558,    1.672238
1031.076312,    1.679103
1038.052065,    1.685968
1045.027818,    1.692834
1052.003571,    1.699699
1058.979324,    1.706565
1065.955077,    1.713430
1072.930830,    1.720296
1079.906583,    1.727161
1086.882336,    1.734026
1093.879845,    1.742336
1101.054192,    1.762383
1108.228539,    1.782429
1115.402886,    1.802476
1122.577233,    1.822523
1129.751580,    1.842569
1136.925926,    1.862616
1144.100273,    1.882663
1151.274620,    1.902710
1158.448967,    1.922756
1164.837354,    1.940607
1172.120562,    2.088042
1173.551959,    2.117018
1180.856585,    2.117018
1188.177648,    2.117018
1195.514719,    2.117018
1202.866399,    2.117018
1210.232186,    2.117018
1217.618499,    2.117018
1225.013969,    2.117018
1232.424129,    2.117018
1239.848973,    2.117018
1247.301692,    2.117018
1254.754767,    2.117018
1262.207843,    2.117018
1269.687132,    2.117018
1277.180936,    2.117018
1284.674740,    2.117018
1292.172551,    2.117018
1299.704783,    2.117018
1307.237014,    2.117018
1314.769245,    2.117018
1322.310489,    2.117018
1329.877973,    2.117018
1337.445456,    2.117018
1345.012940,    2.117018
1352.583449,    2.117018
1360.178813,    2.117018
1367.774177,    2.117018
1375.369540,    2.117018
