Ground Distance, Horizontal Forces
   0.000000, 16631.983640
   0.016710, 16615.649683
   0.183425, 16599.386445
   0.368636, 16583.133945
   0.553847, 16566.881446
   0.739059, 16550.628946
   0.924270, 16534.376446
   1.109481, 16518.123947
   1.294692, 16501.871447
   1.479903, 16485.618947
   1.665114, 16469.366447
   1.850325, 16453.113948
   2.302802, 16437.021163
   2.788649, 16420.948320
   3.274497, 16404.875477
   3.760344, 16388.802634
   4.246191, 16372.729791
   4.732039, 16356.656948
   5.217886, 16340.584105
   5.703734, 16324.511262
   6.189581, 16308.438419
   6.675428, 16292.365576
   7.425528, 16276.457011
   8.208622, 16260.568957
   8.991715, 16244.680904
   9.774809, 16228.792851
  10.557903, 16212.904798
  11.340997, 16197.016744
  12.124090, 16181.128691
  12.907184, 16165.240638
  13.690278, 16149.352584
  14.473372, 16133.464531
  15.517622, 16117.745049
  16.594479, 16102.046614
  17.671337, 16086.348180
  18.748195, 16070.649745
  19.825052, 16054.951310
  20.901910, 16039.252876
  21.978768, 16023.554441
  23.055626, 16007.856006
  24.132483, 15992.157572
  25.209341, 15976.459137
  26.544182, 15960.933294
  27.911234, 15945.429001
  29.278286, 15929.924708
  30.645338, 15914.420414
  32.012390, 15898.916121
  33.379442, 15883.411828
  34.746494, 15867.907534
  36.113546, 15852.403241
  37.480599, 15836.898948
  38.847651, 15821.394655
  40.469440, 15803.942602
  42.123036, 15786.247354
  43.776632, 15768.552106
  45.430228, 15750.856858
  47.083824, 15733.161610
  48.737419, 15715.466361
  50.391015, 15697.771113
  52.044611, 15680.075865
  53.698207, 15662.380617
  55.351803, 15644.685369
  57.256362, 15623.029067
  59.192256, 15600.878191
  61.128151, 15578.727315
  63.064045, 15556.576439
  64.999939, 15534.425564
  66.935834, 15512.274688
  68.871728, 15490.123812
  70.807622, 15467.972936
  72.743516, 15445.822060
  74.679411, 15423.671184
  76.861703, 15401.886033
  79.074761, 15380.146547
  81.287818, 15358.407061
  83.500876, 15336.667575
  85.713933, 15314.928089
  87.926991, 15293.188603
  90.140048, 15271.449116
  92.353106, 15249.709630
  94.566163, 15227.970144
  96.779221, 15206.230658
  99.234050, 15184.857910
 101.719067, 15163.530953
 104.204085, 15142.203996
 106.689102, 15120.877038
 109.174119, 15099.550081
 111.659136, 15078.223124
 114.144153, 15056.896167
 116.629171, 15035.569209
 119.114188, 15014.242252
 121.599205, 14992.915295
 124.321358, 14971.955626
 127.073121, 14951.041816
 129.824883, 14930.128006
 132.576645, 14909.214196
 135.328408, 14888.300386
 138.080170, 14867.386576
 140.831932, 14846.472766
 143.583695, 14825.558956
 146.335457, 14804.645146
 149.087219, 14783.731336
 152.071478, 14763.184917
 155.084766, 14742.684370
