Ground Roll Distance, Horizontal Forces
   0.000000, 9339.195236
   0.000000, 9293.260191
   0.000000, 8978.623470
   0.000000, 8917.242820
   0.000000, 8856.365378
   0.000000, 8795.985981
   0.000000, 8736.099531
   0.000000, 8732.017773
   0.000000, 8728.833769
   0.000000, 8726.132848
   0.000000, 8724.657097
   0.000000, 8723.656854
   0.000000, 8723.288759
   0.000000, 8723.229433
   0.000000, 8723.170039
   0.000000, 8722.575995
   0.000000, 8716.625412
   0.000000, 8656.094514
   0.000000, 8359.678485
   0.000000, 8016.806302
   0.000000, 7639.049170
   0.000000, 7432.006602
   0.000000, 7341.429291
   0.000000, 7251.156673
   0.000000, 6830.622959
   0.000000, 6365.986127
   0.000000, 5876.666676
   0.000000, 5368.801341
   0.000000, 4848.585517
   0.000000, 4322.788898
   0.000000, 3798.524805
   0.000000, 3282.995825
   0.000000, 2783.281639
   0.000000, 2538.354128
   0.000000, 2502.934009
   0.000000, 2464.529498
   0.000000, 2084.396463
   0.000000, 1949.707898
   0.000000, 1865.649808
   0.000000, 1834.240365
   0.000000, 1801.080224
   0.000000, 1477.187719
   0.000000, 1330.665334
   0.000000, 1239.247034
   0.000000, 1143.481984
   0.000000, 1116.354675
   0.000000, 1092.646512
   0.000000, 1071.291858
   0.000000,  865.917864
   0.000000,  539.156659
   0.000000,  435.011427
   0.000000,  367.637445
   0.000000,  308.952701
   0.000000,  287.819868
   0.000000,  278.722778
   0.000000,  248.763762
   0.000000,  223.107276
   0.000000,   53.682946
   0.000000,   27.673417
   0.000000,   16.845095
   0.000000,    9.357113
   0.000000,    4.310544
   0.000000,    1.324580
   0.000000,    0.079976
   0.000000,    0.006179
   0.000000,    0.000612
   0.000000,    0.000001
