Ground Roll Distance, Horizontal Forces
1124.919493, -2525.677816
1151.977200, -2516.048131
1339.892803, -2449.438577
1377.089768, -2436.308768
1414.159458, -2423.241888
1451.102482, -2410.237473
1487.919444, -2397.295065
1490.435235, -2396.411320
1492.398265, -2395.721805
1494.063853, -2395.136807
1494.974062, -2394.817132
1495.591051, -2394.600446
1495.818118, -2394.520701
1495.854322, -2394.507848
1495.887504, -2394.494981
1496.219311, -2394.366281
1499.536760, -2393.076848
1532.648238, -2379.935299
1680.024277, -2314.908108
1825.870739, -2238.234061
1963.574289, -2151.835092
2030.954670, -2103.573602
2058.890539, -2083.197949
2085.870365, -2064.926569
2201.473657, -1978.270330
2313.059365, -1879.362849
2416.055226, -1771.214263
2510.327188, -1654.089165
2596.036935, -1528.215794
2673.437116, -1393.921184
2742.851981, -1251.608729
2804.660520, -1101.723976
2859.276457, -944.720517
2884.335547, -862.607986
2887.872003, -850.410754
2891.682652, -837.087893
2928.132502, -699.163644
2940.515841, -647.307877
2948.108884, -614.032913
2950.919863, -602.982318
2953.871984, -596.079469
2981.884029, -524.992604
2994.079626, -490.275492
3001.542738, -467.638353
3009.242267, -443.009948
3011.401480, -435.847610
3013.280885, -429.516425
3014.967867, -423.754677
3030.911589, -365.107288
3055.246588, -254.938889
3062.737508, -212.999279
3067.514477, -183.125390
3071.630437, -154.782067
3073.102228, -143.922807
3073.734078, -139.125705
3075.806927, -122.747134
3077.571959, -107.917685
3088.972959,   27.156829
3090.677469,   63.833480
3091.382162,   84.357152
3091.867370,  102.911705
3092.193162,  120.355419
3092.385295,  136.778984
3092.465154,  152.187663
3092.469881,  155.812022
3092.470237,  156.768363
3092.470276,  157.207319
