Mach, Rate of Climb
   0.192755,    1.482681
   0.196465,    1.566521
   0.200174,    1.643487
   0.203884,    1.713257
   0.207593,    1.776089
   0.211303,    1.831613
   0.215013,    1.880990
   0.218722,    1.923828
   0.222432,    1.959241
   0.226141,    1.988342
   0.229851,    2.011401
   0.233560,    2.027993
   0.237270,    2.038177
   0.240979,    2.042927
   0.244689,    2.041185
   0.248398,    2.032686
   0.252108,    2.018064
   0.255817,    1.999418
   0.259527,    1.974848
   0.263237,    1.942425
   0.266946,    1.905423
   0.270656,    1.864501
   0.274365,    1.815806
   0.278075,    1.762878
   0.281784,    1.703374
   0.285494,    1.640837
   0.289203,    1.570872
   0.292913,    1.495955
   0.296622,    1.416801
   0.300332,    1.334148
   0.304042,    1.242797
   0.307751,    1.148752
   0.311461,    1.049395
   0.315170,    0.945649
   0.318880,    0.836364
   0.322589,    0.720343
   0.326299,    0.603051
   0.330008,    0.478600
   0.333718,    0.346913
   0.337427,    0.213789
   0.341137,    0.075025
   0.344847,   -0.071863
   0.348556,   -0.222917
   0.352266,   -0.375097
   0.355975,   -0.538064
   0.359685,   -0.705719
   0.363394,   -0.877118
   0.367104,   -1.051629
   0.370813,   -1.237028
   0.374523,   -1.427132
   0.378232,   -1.620847
   0.381942,   -1.818422
   0.385651,   -2.025423
   0.389361,   -2.239659
   0.393071,   -2.457758
   0.396780,   -2.680702
   0.400490,   -2.908739
   0.404199,   -3.146010
   0.407909,   -3.390520
   0.411618,   -3.640413
   0.415328,   -3.895725
   0.419037,   -4.156187
   0.422747,   -4.421718
   0.426456,   -4.697711
   0.430166,   -4.981401
   0.433876,   -5.270427
   0.437585,   -5.565091
   0.441295,   -5.865611
   0.445004,   -6.172026
   0.448714,   -6.483858
   0.452423,   -6.806648
   0.456133,   -7.137519
   0.459842,   -7.474496
   0.463552,   -7.817448
   0.467261,   -8.166702
   0.470971,   -8.522299
   0.474681,   -8.884119
   0.478390,   -9.252246
   0.482100,   -9.628539
   0.485809,  -10.016606
   0.489519,  -10.411256
   0.493228,  -10.812637
   0.496938,  -11.220811
   0.500647,  -11.635822
   0.504357,  -12.057709
   0.508066,  -12.486519
   0.511776,  -12.922295
   0.515485,  -13.365145
   0.519195,  -13.815129
   0.522905,  -14.276918
   0.526614,  -14.748167
   0.530324,  -15.226970
   0.534033,  -15.713235
   0.537743,  -16.206926
   0.541452,  -16.708098
   0.545162,  -17.217244
   0.548871,  -17.733955
   0.552581,  -18.258276
   0.556290,  -18.790448
   0.560000,  -19.330766
