Mach, Rate of Climb
   0.307717,   -1.274556
   0.310265,   -1.241296
   0.312813,   -1.208364
   0.315362,   -1.176762
   0.317910,   -1.147260
   0.320458,   -1.120035
   0.323007,   -1.093863
   0.325555,   -1.068894
   0.328103,   -1.045783
   0.330652,   -1.023359
   0.333200,   -1.004047
   0.335748,   -0.985592
   0.338296,   -0.968610
   0.340845,   -0.953066
   0.343393,   -0.938472
   0.345941,   -0.926629
   0.348490,   -0.915131
   0.351038,   -0.906750
   0.353586,   -0.897812
   0.356135,   -0.892095
   0.358683,   -0.886577
   0.361231,   -0.883911
   0.363780,   -0.881970
   0.366328,   -0.881732
   0.368876,   -0.883063
   0.371425,   -0.885136
   0.373973,   -0.890320
   0.376521,   -0.895309
   0.379070,   -0.903546
   0.381618,   -0.912431
   0.384166,   -0.922240
   0.386714,   -0.935303
   0.389263,   -0.948331
   0.391811,   -0.963666
   0.394359,   -0.981195
   0.396908,   -0.998772
   0.399456,   -1.019347
   0.402004,   -1.041467
   0.404553,   -1.063715
   0.407101,   -1.089160
   0.409649,   -1.116473
   0.412198,   -1.144001
   0.414746,   -1.173591
   0.417294,   -1.205971
   0.419843,   -1.238773
   0.422391,   -1.272098
   0.424939,   -1.310085
   0.427488,   -1.348478
   0.430036,   -1.387251
   0.432584,   -1.427856
   0.435132,   -1.472109
   0.437681,   -1.516824
   0.440229,   -1.562005
   0.442777,   -1.609437
   0.445326,   -1.659968
   0.447874,   -1.711209
   0.450422,   -1.763082
   0.452971,   -1.816349
   0.455519,   -1.873723
   0.458067,   -1.931723
   0.460616,   -1.990414
   0.463164,   -2.049868
   0.465712,   -2.112788
   0.468261,   -2.177945
   0.470809,   -2.243813
   0.473357,   -2.310394
   0.475906,   -2.377820
   0.478454,   -2.449135
   0.481002,   -2.522440
   0.483551,   -2.596539
   0.486099,   -2.671434
   0.488647,   -2.747172
   0.491195,   -2.825341
   0.493744,   -2.907121
   0.496292,   -2.989776
   0.498840,   -3.073311
   0.501389,   -3.157727
   0.503937,   -3.243029
   0.506485,   -3.331456
   0.509034,   -3.422952
   0.511582,   -3.515409
   0.514130,   -3.608829
   0.516679,   -3.703151
   0.519227,   -3.798436
   0.521775,   -3.895018
   0.524324,   -3.996637
   0.526872,   -4.099298
   0.529420,   -4.202922
   0.531969,   -4.307533
   0.534517,   -4.413197
   0.537065,   -4.519915
   0.539613,   -4.627692
   0.542162,   -4.740646
   0.544710,   -4.854765
   0.547258,   -4.970015
   0.549807,   -5.086398
   0.552355,   -5.203919
   0.554903,   -5.322580
   0.557452,   -5.442113
   0.560000,   -5.562807
