Speed (TAS), Efficiency
  68.407151,    8.774490
  70.040959,    9.441717
  71.674768,   10.102078
  73.308576,   10.751711
  74.942384,   11.390312
  76.576193,   12.011061
  78.210001,   12.609779
  79.843810,   13.183236
  81.477618,   13.735002
  83.111427,   14.257784
  84.745235,   14.745618
  86.379044,   15.203975
  88.012852,   15.631471
  89.646660,   16.027620
  91.280469,   16.392785
  92.914277,   16.724248
  94.548086,   17.017450
  96.181894,   17.281469
  97.815703,   17.519303
  99.449511,   17.730111
 101.083320,   17.898847
 102.717128,   18.049446
 104.350936,   18.172478
 105.984745,   18.263652
 107.618553,   18.343258
 109.252362,   18.382192
 110.886170,   18.418129
 112.519979,   18.413516
 114.153787,   18.406985
 115.787596,   18.368324
 117.421404,   18.321673
 119.055212,   18.258642
 120.689021,   18.175031
 122.322829,   18.091058
 123.956638,   17.980103
 125.590446,   17.863156
 127.224255,   17.746219
 128.858063,   17.603677
 130.491872,   17.458368
 132.125680,   17.313653
 133.759488,   17.154788
 135.393297,   16.986436
 137.027105,   16.819371
 138.660914,   16.653616
 140.294722,   16.471416
 141.928531,   16.287219
 143.562339,   16.105033
 145.196148,   15.924862
 146.829956,   15.737945
 148.463764,   15.543986
 150.097573,   15.352681
 151.731381,   15.164010
 153.365190,   14.977952
 154.998998,   14.788528
 156.632807,   14.593117
 158.266615,   14.400833
 159.900424,   14.211633
 161.534232,   14.025472
 163.168040,   13.842305
 164.801849,   13.658082
 166.435657,   13.469375
 168.069466,   13.284025
 169.703274,   13.101970
 171.337083,   12.923148
 172.970891,   12.747496
 174.604700,   12.574955
 176.238508,   12.405465
 177.872316,   12.230762
 179.506125,   12.058908
 181.139933,   11.890311
 182.773742,   11.724897
 184.407550,   11.562599
 186.041359,   11.403346
 187.675167,   11.247073
 189.308976,   11.093714
 190.942784,   10.943205
 192.576592,   10.791582
 194.210401,   10.640669
 195.844209,   10.492696
 197.478018,   10.347593
 199.111826,   10.205293
 200.745635,   10.065728
 202.379443,    9.928834
 204.013252,    9.794549
 205.647060,    9.662810
 207.280868,    9.533559
 208.914677,    9.406738
 210.548485,    9.282290
 212.182294,    9.158543
 213.816102,    9.034814
 215.449911,    8.913472
 217.083719,    8.794459
 218.717528,    8.677719
 220.351336,    8.563195
 221.985144,    8.450837
 223.618953,    8.340590
 225.252761,    8.232406
 226.886570,    8.126235
 228.520378,    8.022029
 230.154187,    7.919742
