Ground distance, Altitude
-17935.701014, 1500.000000
-17917.042752, 1499.021917
-17898.383173, 1498.034175
-17879.722952, 1497.041831
-17861.062731, 1496.049487
-17842.402511, 1495.057143
-17823.742290, 1494.064799
-17805.082069, 1493.072455
-17786.421849, 1492.080111
-17767.761628, 1491.087767
-17749.101407, 1490.095423
-17730.441187, 1489.103079
-17711.776729, 1488.094353
-17693.110148, 1487.077418
-17674.443567, 1486.060483
-17655.776987, 1485.043548
-17637.110406, 1484.026613
-17618.443825, 1483.009677
-17599.777244, 1481.992742
-17581.110663, 1480.975807
-17562.444082, 1479.958872
-17543.777501, 1478.941936
-17525.103768, 1477.908038
-17506.426451, 1476.865638
-17487.749134, 1475.823239
-17469.071817, 1474.780839
-17450.394499, 1473.738439
-17431.717182, 1472.696039
-17413.039865, 1471.653639
-17394.362548, 1470.611240
-17375.685230, 1469.568840
-17357.007913, 1468.526440
-17338.320747, 1467.467924
-17319.628644, 1466.401331
-17300.936542, 1465.334739
-17282.244439, 1464.268146
-17263.552337, 1463.201553
-17244.860234, 1462.134960
-17226.168132, 1461.068367
-17207.476029, 1460.001774
-17188.783927, 1458.935181
-17170.091824, 1457.868588
-17151.387169, 1456.785177
-17132.676221, 1455.693337
-17113.965274, 1454.601497
-17095.254327, 1453.509657
-17076.543380, 1452.417817
-17057.832432, 1451.325977
-17039.121485, 1450.234137
-17020.410538, 1449.142297
-17001.699591, 1448.050457
-16982.988643, 1446.958617
-16964.262206, 1445.849854
-16945.528004, 1444.732611
-16926.793803, 1443.615368
-16908.059602, 1442.498125
-16889.325401, 1441.380881
-16870.591199, 1440.263638
-16851.856998, 1439.146395
-16833.122797, 1438.029151
-16814.388595, 1436.911908
-16795.654394, 1435.794665
-16776.902312, 1434.661902
-16758.141268, 1433.521362
-16739.380224, 1432.380821
-16720.619180, 1431.240281
-16701.858137, 1430.099740
-16683.097093, 1428.959200
-16664.336049, 1427.818659
-16645.575005, 1426.678119
-16626.813961, 1425.537578
-16608.052917, 1424.397038
-16589.271486, 1423.240357
-16570.479835, 1422.075586
-16551.688185, 1420.910815
-16532.896535, 1419.746045
-16514.104885, 1418.581274
-16495.313234, 1417.416503
-16476.521584, 1416.251733
-16457.729934, 1415.086962
-16438.938284, 1413.922192
-16420.146633, 1412.757421
-16401.331802, 1411.575621
-16382.505353, 1410.385286
-16363.678904, 1409.194950
-16344.852454, 1408.004615
-16326.026005, 1406.814280
-16307.199556, 1405.623945
-16288.373106, 1404.433610
-16269.546657, 1403.243274
-16250.720208, 1402.052939
-16231.893759, 1400.862604
-16213.041470, 1399.655067
-16194.176231, 1398.438909
-16175.310991, 1397.222751
-16156.445752, 1396.006593
-16137.580513, 1394.790436
-16118.715274, 1393.574278
-16099.850034, 1392.358120
-16080.984795, 1391.141962
-16062.119556, 1389.925804
-16043.254317, 1388.709646
-16024.360670, 1387.476748
-16005.452786, 1386.235461
-15986.544902, 1384.994174
-15967.637018, 1383.752886
-15948.729134, 1382.511599
-15929.821249, 1381.270312
-15910.913365, 1380.029024
-15892.005481, 1378.787737
-15873.097597, 1377.546450
-15854.189713, 1376.305163
-15835.251113, 1375.047903
-15816.297117, 1373.782639
-15797.343122, 1372.517375
-15778.389127, 1371.252111
-15759.435131, 1369.986847
-15740.481136, 1368.721583
-15721.527141, 1367.456318
-15702.573146, 1366.191054
-15683.619150, 1364.925790
-15664.665155, 1363.660526
-15645.678243, 1362.379522
-15626.674834, 1361.090629
-15607.671425, 1359.801737
-15588.668016, 1358.512844
-15569.664607, 1357.223952
-15550.661198, 1355.935059
-15531.657789, 1354.646167
-15512.654380, 1353.357274
-15493.650971, 1352.068382
-15474.647563, 1350.779489
-15455.608822, 1349.474193
-15436.552373, 1348.160675
-15417.495924, 1346.847158
-15398.439475, 1345.533640
-15379.383026, 1344.220122
-15360.326577, 1342.906605
-15341.270128, 1341.593087
-15322.213679, 1340.279569
-15303.157230, 1338.966052
-15284.100781, 1337.652534
-15265.006803, 1336.322885
-15245.894014, 1334.985150
-15226.781226, 1333.647415
-15207.668438, 1332.309680
-15188.555650, 1330.971945
-15169.442861, 1329.634210
-15150.330073, 1328.296475
-15131.217285, 1326.958741
-15112.104497, 1325.621006
-15092.991709, 1324.283271
-15073.838984, 1322.928467
-15054.666245, 1321.565107
-15035.493505, 1320.201748
-15016.320766, 1318.838389
-14997.148026, 1317.475030
-14977.975286, 1316.111671
