Time, CL
   0.000000,    1.955496
   1.000000,    1.955496
   2.000000,    1.955496
   3.000000,    1.955496
   4.000000,    1.955496
   5.000000,    1.955496
   6.000000,    1.955496
   7.000000,    1.955496
   8.000000,    1.955496
   9.000000,    1.955496
  10.000000,    1.955496
  11.000000,    1.955496
  12.000000,    1.955496
  13.000000,    1.955496
  14.000000,    1.955496
  15.000000,    1.955496
  16.000000,    1.955496
  17.000000,    1.955496
  18.000000,    1.955496
  19.000000,    1.955496
  20.000000,    1.955496
  21.000000,    1.955496
  22.000000,    1.955496
  23.000000,    1.955496
  24.000000,    1.955496
  25.000000,    1.955496
  26.000000,    1.955496
  27.000000,    1.955496
  28.000000,    1.955496
  29.000000,    1.955496
  30.000000,    1.955496
  31.000000,    1.955496
  32.000000,    1.955496
  33.000000,    1.955496
  34.000000,    1.955496
  35.000000,    1.955496
  36.000000,    1.955496
  37.000000,    1.955496
  38.000000,    1.955496
  39.000000,    1.955496
  40.000000,    1.955496
  41.000000,    1.955496
  42.000000,    1.955496
  43.000000,    1.955496
  44.000000,    1.955496
  45.000000,    1.955496
  46.000000,    1.955496
  47.000000,    1.955496
  48.000000,    1.955496
  49.000000,    1.955496
  50.000000,    1.955496
  51.000000,    1.955496
  52.000000,    1.955496
  53.000000,    1.955496
  54.000000,    1.955496
  55.000000,    1.955496
  56.000000,    1.955496
  57.000000,    1.955496
  58.000000,    1.955496
  59.000000,    1.955496
  60.000000,    1.955496
  61.000000,    1.955496
  62.000000,    1.955496
  63.000000,    1.955496
  64.000000,    1.955496
  65.000000,    1.955496
  66.000000,    1.955496
  67.000000,    1.955496
  68.000000,    1.955496
  69.000000,    1.955496
  70.000000,    1.955496
  71.000000,    1.955496
  72.000000,    1.955496
  73.000000,    1.955496
  74.000000,    1.955496
  75.000000,    1.955496
  76.000000,    1.955496
  77.000000,    1.955496
  78.000000,    1.955496
  79.000000,    1.955496
  80.000000,    1.955496
  81.000000,    1.955496
  82.000000,    1.955496
  83.000000,    1.955496
  84.000000,    1.955496
  85.000000,    1.955496
  86.000000,    1.955496
  87.000000,    1.955496
  88.000000,    1.955496
  89.000000,    1.955496
  90.000000,    1.955496
  91.000000,    1.955496
  92.000000,    1.955496
  93.000000,    1.955496
  94.000000,    1.955496
  95.000000,    1.955496
  96.000000,    1.955496
  97.000000,    1.955496
  98.000000,    1.955496
  99.000000,    1.955496
 100.000000,    1.955496
 101.000000,    1.955496
 102.000000,    1.955496
 103.000000,    1.955496
 104.000000,    1.955496
 105.000000,    1.955496
 106.000000,    1.955496
 107.000000,    1.955496
 108.000000,    1.955496
 109.000000,    1.955496
 110.000000,    1.955496
 111.000000,    1.955496
 112.000000,    1.955496
 113.000000,    1.955496
 114.000000,    1.955496
 115.000000,    1.955496
 116.000000,    1.955496
 117.000000,    1.955496
 118.000000,    1.955496
 119.000000,    1.955496
 120.000000,    1.955496
 121.000000,    1.955496
 122.000000,    1.955496
 123.000000,    1.955496
 124.000000,    1.955496
 125.000000,    1.955496
 126.000000,    1.955496
 127.000000,    1.955496
 128.000000,    1.955496
 129.000000,    1.955496
 130.000000,    1.955496
 131.000000,    1.955496
 132.000000,    1.955496
 133.000000,    1.955496
 134.000000,    1.955496
 135.000000,    1.955496
 136.000000,    1.955496
 137.000000,    1.955496
 138.000000,    1.955496
 139.000000,    1.955496
 140.000000,    1.955496
 141.000000,    1.955496
 142.000000,    1.955496
 143.000000,    1.955496
 144.000000,    1.955496
 145.000000,    1.955496
 146.000000,    1.955496
 147.000000,    1.955496
 148.000000,    1.955496
 149.000000,    1.955496
 150.000000,    1.955496
 151.000000,    1.955496
