Speed (CAS), Rate of Climb
  70.184262,    1.352089
  71.351148,    1.503589
  72.518034,    1.650715
  73.684920,    1.790961
  74.851806,    1.924982
  76.018692,    2.053011
  77.185578,    2.175227
  78.352464,    2.291278
  79.519350,    2.401082
  80.686236,    2.504698
  81.853122,    2.602324
  83.020008,    2.693993
  84.186894,    2.780500
  85.353780,    2.861633
  86.520667,    2.938669
  87.687553,    3.010307
  88.854439,    3.076219
  90.021325,    3.138168
  91.188211,    3.197306
  92.355097,    3.249177
  93.521983,    3.297899
  94.688869,    3.343420
  95.855755,    3.381699
  97.022641,    3.418610
  98.189527,    3.447416
  99.356413,    3.473933
 100.523299,    3.492525
 101.690185,    3.507537
 102.857071,    3.513755
 104.023957,    3.516479
 105.190843,    3.508464
 106.357729,    3.496785
 107.524615,    3.475852
 108.691501,    3.449366
 109.858388,    3.419417
 111.025274,    3.382575
 112.192160,    3.345303
 113.359046,    3.312076
 114.525932,    3.273208
 115.692818,    3.250005
 116.859704,    3.220677
 118.026590,    3.197163
 119.193476,    3.171993
 120.360362,    3.148709
 121.527248,    3.115782
 122.694134,    3.081732
 123.861020,    3.045882
 125.027906,    3.002812
 126.194792,    2.952421
 127.361678,    2.899146
 128.528564,    2.843421
 129.695450,    2.781468
 130.862336,    2.710769
 132.029222,    2.637357
 133.196108,    2.561254
 134.362995,    2.482488
 135.529881,    2.393830
 136.696767,    2.299703
 137.863653,    2.202601
 139.030539,    2.102495
 140.197425,    1.999360
 141.364311,    1.888667
 142.531197,    1.769476
 143.698083,    1.646918
 144.864969,    1.520964
 146.031855,    1.391586
 147.198741,    1.258755
 148.365627,    1.118771
 149.532513,    0.969083
 150.699399,    0.815624
 151.866285,    0.658366
 153.033171,    0.497278
 154.200057,    0.332331
 155.366943,    0.163495
 156.533829,   -0.011749
 157.700715,   -0.198283
 158.867602,   -0.389018
 160.034488,   -0.583983
 161.201374,   -0.783210
 162.368260,   -0.986730
 163.535146,   -1.194576
 164.702032,   -1.406777
 165.868918,   -1.623367
 167.035804,   -1.851825
 168.202690,   -2.087211
 169.369576,   -2.327287
 170.536462,   -2.572087
 171.703348,   -2.821642
 172.870234,   -3.075987
 174.037120,   -3.335153
 175.204006,   -3.599173
 176.370892,   -3.868082
 177.537778,   -4.141910
 178.704664,   -4.424541
 179.871550,   -4.718147
 181.038436,   -5.016965
 182.205323,   -5.321029
 183.372209,   -5.630375
 184.539095,   -5.945035
 185.705981,   -6.265044
