Speed(CAS), Altitude
 156.463192,    0.000000
 156.463195,  328.083990
 156.463195,  656.167979
 156.463195,  984.251969
 156.463195, 1312.335958
 156.463195, 1640.419948
 156.463195, 1968.503937
 156.463195, 2296.587927
 156.463195, 2624.671916
 156.463195, 2952.755906
 156.463195, 3280.839895
 156.463195, 3608.923885
 156.463195, 3937.007874
 156.463195, 4265.091864
 156.463195, 4593.175853
 156.463195, 4921.259843
 156.463195, 5249.343832
 156.463195, 5577.427822
 156.463195, 5905.511811
 156.463195, 6233.595801
 156.463195, 6561.679790
 156.463195, 6889.763780
 156.463195, 7217.847769
 156.463195, 7545.931759
 156.463195, 7874.015748
 156.463195, 8202.099738
 156.463195, 8530.183727
 156.463195, 8858.267717
 156.463195, 9186.351706
 156.463195, 9514.435696
 156.463195, 9842.519685
 156.463195, 10170.603675
 156.463195, 10498.687664
 156.463195, 10826.771654
 156.463195, 11154.855643
 156.463195, 11482.939633
 156.463195, 11811.023622
 156.463195, 12139.107612
 156.463195, 12467.191601
 156.463195, 12795.275591
 156.463195, 13123.359580
 156.463195, 13451.443570
 156.463195, 13779.527559
 156.463195, 14107.611549
 156.463195, 14435.695538
 156.463195, 14763.779528
 156.463195, 15091.863517
 156.463195, 15419.947507
 156.463195, 15748.031496
 156.463195, 16076.115486
 156.463195, 16404.199475
 156.463195, 16732.283465
 156.463195, 17060.367454
 156.463195, 17388.451444
 156.463195, 17716.535433
 156.463195, 18044.619423
 156.463195, 18372.703412
 156.463195, 18700.787402
 156.463195, 19028.871391
 156.463195, 19356.955381
 156.463195, 19685.039370
 156.463195, 20013.123360
 156.463195, 20341.207349
 156.463195, 20669.291339
 156.463195, 20997.375328
 156.463195, 21325.459318
 156.463195, 21653.543307
 156.463195, 21981.627297
 156.463195, 22309.711286
 156.463195, 22637.795276
 156.463195, 22965.879265
 156.463195, 23293.963255
 156.463195, 23622.047244
 156.463195, 23950.131234
 156.463195, 24278.215223
 156.463195, 24606.299213
 156.463195, 24934.383202
 156.463195, 25262.467192
 156.463195, 25590.551181
 156.463195, 25918.635171
 156.463195, 26246.719160
 156.463195, 26574.803150
 156.463195, 26902.887139
 156.463195, 27230.971129
 156.463195, 27559.055118
 156.463195, 27887.139108
 157.340691, 28215.223097
 157.979559, 28543.307087
 158.815933, 28871.391076
 159.630591, 29199.475066
 160.632129, 29527.559055
 161.401103, 29855.643045
 162.554940, 30183.727034
 163.476588, 30511.811024
 164.569697, 30839.895013
 165.631433, 31167.979003
 166.854449, 31496.062992
 168.041284, 31824.146982
 169.192197, 32152.230971
 170.492036, 32480.314961
 171.933290, 32808.398950
 173.329099, 33136.482940
 174.856652, 33464.566929
 176.334313, 33792.650919
 177.934214, 34120.734908
 179.649136, 34448.818898
 181.305206, 34776.902887
 183.231302, 35104.986877
 185.251178, 35433.070866
 187.517152, 35761.154856
 189.858177, 36089.238845
 192.731049, 36417.322835
 195.804718, 36745.406824
 199.663890, 37073.490814
 203.972600, 37401.574803
 209.427542, 37729.658793
 218.956333, 38057.742782
 236.608154, 38057.742782
 248.354890, 37729.658793
 255.453380, 37401.574803
 260.952073, 37073.490814
 265.829592, 36745.406824
 270.359691, 36417.322835
 274.678297, 36089.238845
 278.290257, 35761.154856
 281.965861, 35433.070866
 285.212863, 35104.986877
 288.342599, 34776.902887
 291.517073, 34448.818898
 294.736559, 34120.734908
 297.652716, 33792.650919
 300.427366, 33464.566929
 303.411868, 33136.482940
 306.250115, 32808.398950
 308.934544, 32480.314961
 311.457518, 32152.230971
 314.190937, 31824.146982
 316.757909, 31496.062992
 319.150652, 31167.979003
 321.756746, 30839.895013
 324.183471, 30511.811024
 326.422896, 30183.727034
 328.672758, 29855.643045
 330.516185, 29527.559055
 332.359236, 29199.475066
 333.987972, 28871.391076
 335.827367, 28543.307087
 337.666207, 28215.223097
 339.504434, 27887.139108
 341.341993, 27559.055118
 342.951124, 27230.971129
 344.784372, 26902.887139
 346.383451, 26574.803150
 348.212110, 26246.719160
 350.039788, 25918.635171
 351.624592, 25590.551181
 353.447270, 25262.467192
 355.021201, 24934.383202
 356.588125, 24606.299213
 357.894571, 24278.215223
 359.444271, 23950.131234
 360.986658, 23622.047244
 362.259472, 23293.963255
 363.783981, 22965.879265
 365.300869, 22637.795276
 366.810036, 22309.711286
 368.311382, 21981.627297
 369.804809, 21653.543307
 371.290216, 21325.459318
 372.767503, 20997.375328
 374.236569, 20669.291339
 375.697314, 20341.207349
 377.149636, 20013.123360
 378.593434, 19685.039370
 380.327092, 19356.955381
 381.756650, 19028.871391
 383.177392, 18700.787402
 384.589214, 18372.703412
 386.303030, 18044.619423
 387.699871, 17716.535433
 389.087498, 17388.451444
 390.786358, 17060.367454
 392.158451, 16732.283465
 393.848006, 16404.199475
 395.204200, 16076.115486
 396.550686, 15748.031496
 398.224072, 15419.947507
 399.554099, 15091.863517
 401.217388, 14763.779528
 402.530587, 14435.695538
 404.183464, 14107.611549
 405.479465, 13779.527559
 407.121613, 13451.443570
 408.759955, 13123.359580
 410.031147, 12795.275591
 411.658295, 12467.191601
 413.281425, 12139.107612
 414.900468, 11811.023622
 416.515359, 11482.939633
 417.745705, 11154.855643
 419.348638, 10826.771654
 420.947202, 10498.687664
 422.541330, 10170.603675
 424.130953, 9842.519685
 425.318289, 9514.435696
 426.493945, 9186.351706
 428.062578, 8858.267717
 429.218090, 8530.183727
 430.773482, 8202.099738
 431.908463, 7874.015748
 433.450280, 7545.931759
 434.564340, 7217.847769
 436.092249, 6889.763780
 437.184998, 6561.679790
 438.698663, 6233.595801
 440.206909, 5905.511811
 441.268790, 5577.427822
 442.762299, 5249.343832
 444.250163, 4921.259843
 445.732312, 4593.175853
 447.208673, 4265.091864
 448.679176, 3937.007874
 450.143748, 3608.923885
 451.602319, 3280.839895
 453.054816, 2952.755906
 454.501167, 2624.671916
 455.941300, 2296.587927
 457.375142, 1968.503937
 458.802620, 1640.419948
 460.223662, 1312.335958
 461.638195,  984.251969
 463.543844,  656.167979
 464.949041,  328.083990
 466.347515,    0.000000
