Mach, Efficiency
   0.213215,   13.784025
   0.216221,   14.044410
   0.219227,   14.296821
   0.222233,   14.541094
   0.225239,   14.777123
   0.228245,   15.004855
   0.231251,   15.224297
   0.234258,   15.435513
   0.237264,   15.638629
   0.240270,   15.833839
   0.243276,   16.021406
   0.246282,   16.201295
   0.249288,   16.369852
   0.252294,   16.531038
   0.255300,   16.685410
   0.258306,   16.832892
   0.261313,   16.967298
   0.264319,   17.095961
   0.267325,   17.218474
   0.270331,   17.327206
   0.273337,   17.432027
   0.276343,   17.526015
   0.279349,   17.612153
   0.282355,   17.691649
   0.285361,   17.759943
   0.288368,   17.824022
   0.291374,   17.875753
   0.294380,   17.923709
   0.297386,   17.960572
   0.300392,   17.991925
   0.303398,   18.015994
   0.306404,   18.030488
   0.309410,   18.044163
   0.312417,   18.041756
   0.315423,   18.039327
   0.318429,   18.028558
   0.321435,   18.009265
   0.324441,   17.989833
   0.327447,   17.958347
   0.330453,   17.922401
   0.333459,   17.886272
   0.336465,   17.838377
   0.339472,   17.786354
   0.342478,   17.734175
   0.345484,   17.674560
   0.348490,   17.607329
   0.351496,   17.540031
   0.354502,   17.472674
   0.357508,   17.392226
   0.360514,   17.310952
   0.363520,   17.229762
   0.366527,   17.148335
   0.369533,   17.054366
   0.372539,   16.960666
   0.375545,   16.867244
   0.378551,   16.774106
   0.381557,   16.672906
   0.384563,   16.568564
   0.387569,   16.464716
   0.390575,   16.361369
   0.393582,   16.258528
   0.396588,   16.146725
   0.399594,   16.034295
   0.402600,   15.922588
   0.405606,   15.811606
   0.408612,   15.701353
   0.411618,   15.587435
   0.414624,   15.469142
   0.417631,   15.351790
   0.420637,   15.235376
   0.423643,   15.119899
   0.426649,   15.005355
   0.429655,   14.889212
   0.432661,   14.768239
   0.435667,   14.648392
   0.438673,   14.529665
   0.441679,   14.412050
   0.444686,   14.295540
   0.447692,   14.180128
   0.450698,   14.064159
   0.453704,   13.943878
   0.456710,   13.824858
   0.459716,   13.707086
   0.462722,   13.590550
   0.465728,   13.475239
   0.468734,   13.361141
   0.471741,   13.248242
   0.474747,   13.136532
   0.477753,   13.020218
   0.480759,   12.905182
   0.483765,   12.791458
   0.486771,   12.679031
   0.489777,   12.567885
   0.492783,   12.458004
   0.495789,   12.349372
   0.498796,   12.241975
   0.501802,   12.135798
   0.504808,   12.029778
   0.507814,   11.921405
   0.510820,   11.814341
