Mach, Rate of Climb
   0.210795,    9.272842
   0.215131,    9.388261
   0.219466,    9.557840
   0.223802,    9.717019
   0.228137,    9.864157
   0.232472,    9.994133
   0.236808,   10.118356
   0.241143,   10.230907
   0.245479,   10.334403
   0.249814,   10.425957
   0.254149,   10.512688
   0.258485,   10.585924
   0.262820,   10.654939
   0.267156,   10.709058
   0.271491,   10.760991
   0.275826,   10.800776
   0.280162,   10.831824
   0.284497,   10.861828
   0.288833,   10.878520
   0.293168,   10.885767
   0.297503,   10.893820
   0.301839,   10.895889
   0.306174,   10.879007
   0.310510,   10.864794
   0.314845,   10.845753
   0.319180,   10.820887
   0.323516,   10.783123
   0.327851,   10.740032
   0.332187,   10.691592
   0.336522,   10.644478
   0.340857,   10.590067
   0.345193,   10.516089
   0.349528,   10.440756
   0.353864,   10.362721
   0.358199,   10.278944
   0.362534,   10.192056
   0.366870,   10.098925
   0.371205,    9.986596
   0.375541,    9.869072
   0.379876,    9.749894
   0.384211,    9.624470
   0.388547,    9.492771
   0.392882,    9.359470
   0.397218,    9.219962
   0.401553,    9.061867
   0.405888,    8.894472
   0.410224,    8.721019
   0.414559,    8.540695
   0.418895,    8.355414
   0.423230,    8.164584
   0.427565,    7.966838
   0.431901,    7.763249
   0.436236,    7.554432
   0.440572,    7.338644
   0.444907,    7.105363
   0.449242,    6.859690
   0.453578,    6.606453
   0.457913,    6.345608
   0.462249,    6.078921
   0.466584,    5.804595
   0.470919,    5.522568
   0.475255,    5.233789
   0.479590,    4.937510
   0.483926,    4.633426
   0.488261,    4.321879
   0.492596,    4.002720
   0.496932,    3.675640
   0.501267,    3.340603
   0.505603,    2.993071
   0.509938,    2.624059
   0.514273,    2.246375
   0.518609,    1.859557
   0.522944,    1.464085
   0.527280,    1.059912
   0.531615,    0.645646
   0.535950,    0.222544
   0.540286,   -0.209421
   0.544621,   -0.651950
   0.548957,   -1.103921
   0.553292,   -1.564928
   0.557627,   -2.036699
   0.561963,   -2.518842
   0.566298,   -3.010204
   0.570634,   -3.512245
   0.574969,   -4.025928
   0.579304,   -4.549027
   0.583640,   -5.082408
   0.587975,   -5.629064
   0.592311,   -6.185342
   0.596646,   -6.751290
   0.600981,   -7.332307
   0.605317,   -7.929495
   0.609652,   -8.548236
   0.613988,   -9.182265
   0.618323,   -9.828154
   0.622658,  -10.484548
   0.626994,  -11.155733
   0.631329,  -11.840701
   0.635665,  -12.536423
   0.640000,  -13.246084
