Mach, Rate of Climb
   0.297013,    6.349004
   0.300477,    6.370047
   0.303942,    6.455746
   0.307406,    6.548009
   0.310871,    6.643146
   0.314335,    6.728745
   0.317800,    6.806687
   0.321264,    6.887541
   0.324729,    6.958845
   0.328193,    7.029036
   0.331658,    7.099887
   0.335122,    7.160622
   0.338587,    7.221804
   0.342052,    7.283349
   0.345516,    7.336256
   0.348981,    7.386203
   0.352445,    7.437260
   0.355910,    7.487737
   0.359374,    7.525335
   0.362839,    7.563919
   0.366303,    7.603165
   0.369768,    7.642182
   0.373232,    7.667463
   0.376697,    7.693156
   0.380161,    7.719038
   0.383626,    7.744381
   0.387090,    7.763515
   0.390555,    7.774824
   0.394019,    7.785821
   0.397484,    7.795962
   0.400948,    7.805254
   0.404413,    7.811635
   0.407877,    7.806554
   0.411342,    7.800302
   0.414806,    7.792883
   0.418271,    7.784722
   0.421735,    7.775738
   0.425200,    7.763776
   0.428664,    7.739007
   0.432129,    7.713124
   0.435593,    7.686061
   0.439058,    7.657529
   0.442523,    7.627528
   0.445987,    7.596352
   0.449452,    7.563707
   0.452916,    7.516405
   0.456381,    7.467327
   0.459845,    7.416696
   0.463310,    7.364477
   0.466774,    7.310478
   0.470239,    7.254693
   0.473703,    7.197277
   0.477168,    7.138204
   0.480632,    7.070929
   0.484097,    6.994732
   0.487561,    6.916526
   0.491026,    6.836297
   0.494490,    6.753969
   0.497955,    6.669537
   0.501419,    6.582997
   0.504884,    6.494343
   0.508348,    6.403568
   0.511813,    6.310665
   0.515277,    6.215551
   0.518742,    6.105092
   0.522206,    5.991989
   0.525671,    5.876463
   0.529135,    5.758345
   0.532600,    5.637635
   0.536064,    5.514476
   0.539529,    5.388860
   0.542994,    5.260531
   0.546458,    5.129489
   0.549923,    4.995961
   0.553387,    4.859940
   0.556852,    4.721083
   0.560316,    4.579382
   0.563781,    4.426696
   0.567245,    4.266451
   0.570710,    4.102994
   0.574174,    3.936307
   0.577639,    3.766806
   0.581103,    3.594480
   0.584568,    3.418805
   0.588032,    3.239747
   0.591497,    3.057827
   0.594961,    2.873035
   0.598426,    2.684749
   0.601890,    2.492921
   0.605355,    2.298179
   0.608819,    2.100514
   0.612284,    1.899210
   0.615748,    1.694193
   0.619213,    1.486209
   0.622677,    1.275250
   0.626142,    1.048924
   0.629606,    0.816795
   0.633071,    0.581422
   0.636535,    0.342795
   0.640000,    0.100001
