Ground Distance, Acceleration
   0.000000,    2.820599
   2.246696,    2.804012
   5.061827,    2.787406
  11.428728,    2.770711
  18.810292,    2.753990
  29.700960,    2.737190
  41.594102,    2.720368
  56.953423,    2.703475
  73.302953,    2.686563
  93.075508,    2.669590
 113.825945,    2.652600
 137.956052,    2.635559
 163.051656,    2.618503
 191.483409,    2.601406
 220.868226,    2.584296
 253.545535,    2.567153
 287.163434,    2.550001
 324.030057,    2.532824
 361.824767,    2.515640
 402.824353,    2.498440
 444.739500,    2.481236
 489.815623,    2.464024
 535.794765,    2.446810
 584.890957,    2.429596
 634.877621,    2.412382
 687.937409,    2.395502
 741.875121,    2.378717
 798.844168,    2.363775
 856.679200,    2.349360
 917.507730,    2.334720
 979.191435,    2.320016
1043.831116,    2.305288
1109.315253,    2.290553
1177.717766,    2.275801
1246.953995,    2.261044
1319.070944,    2.246276
1392.010851,    2.231505
1467.793788,    2.216730
1544.388915,    2.201954
1623.789366,    2.187179
1703.991236,    2.172405
1786.961171,    2.158531
1870.721880,    2.144915
1957.215619,    2.131476
2044.490123,    2.118089
2134.463338,    2.104646
2225.207515,    2.091187
2318.616060,    2.077725
2412.785755,    2.064262
2509.585464,    2.050802
2607.136510,    2.037343
2707.283226,    2.023892
2808.171467,    2.010443
2911.621060,    1.997006
3015.802373,    1.983574
3122.510762,    1.970158
3229.941079,    1.956748
3314.646890,    1.946416
3425.725178,    1.933973
3538.317502,    1.922994
3652.120610,    1.913184
3767.656853,    1.897971
3884.579094,    1.878438
4003.192391,    1.854873
4123.158037,    1.828083
4176.465267,    1.816179
4298.991710,    1.471741
4384.041474,    1.232655
4507.960804,    0.956776
4632.827807,    0.718376
4758.100003,    0.477181
4812.213558,    0.372992
4938.050182,    0.130260
5063.908792,   -0.112379
5080.650485,   -0.144655
5206.521866,    0.000399
5332.392895,   -0.001974
5458.263436,   -0.001919
5584.133564,    0.000525
5710.003509,    0.001985
5740.836587,    0.002342
5866.706310,    0.000696
5992.575996,    0.000023
6118.445649,    0.000216
6244.315560,    0.000465
6370.185698,    0.000766
6496.056242,    0.000839
6621.927145,    0.000712
6747.798363,    0.000681
6873.669860,    0.000736
6999.541769,    0.000785
7125.414041,    0.000830
7251.286671,    0.000782
7377.159618,    0.000651
7503.032976,    0.000906
7628.906697,    0.001502
7754.780789,    0.001163
7833.077238,    0.000436
7958.952624,    0.001586
8084.827738,   -0.001136
8210.702841,   -0.002792
8336.577885,    0.001500
8462.453321,    0.003036
8588.329255,    0.001084
8714.205875,    0.000824
8840.082611,    0.000848
8965.959930,    0.000719
9091.837347,    0.000564
9217.715108,   -0.000612
9343.592926,   -0.001959
9469.471279,   -0.000385
9595.349720,    0.001678
9721.228968,    0.001390
9847.108325,    0.000781
9972.988238,   -0.000591
10098.868226,   -0.002068
10224.748360,   -0.002224
10350.628514,   -0.002199
10476.509151,   -0.000279
10602.389839,    0.001847
10728.271285,    0.001398
10854.152775,    0.000796
10980.035004,    0.000816
11105.917277,    0.000875
11231.800242,    0.000777
11357.683248,    0.000671
11483.567104,    0.001240
11609.451010,    0.001849
11735.335723,    0.001368
11861.220483,    0.000821
11987.105784,   -0.000671
12112.991117,   -0.002220
12238.876726,   -0.000848
12364.762351,    0.000699
12490.648682,    0.000711
12616.535038,    0.000667
12742.422003,    0.000654
12868.308989,    0.000641
12994.196736,    0.000773
13120.084510,    0.000909
13245.973056,    0.000743
13371.861628,    0.000566
13497.751099,    0.001223
13623.640602,    0.001909
13749.531026,    0.001344
13875.421483,    0.000734
14001.312568,   -0.000688
14127.203675,   -0.002139
14253.094975,   -0.002138
14378.986282,   -0.002085
14504.878202,   -0.000096
14630.770153,    0.001851
14756.662958,    0.001261
14882.555779,    0.000649
15008.449192,   -0.000790
15134.342609,   -0.002190
15260.236202,   -0.002130
15386.129824,   -0.001978
15512.024042,    0.000064
15637.918342,    0.001882
15763.813532,    0.001281
15889.708761,    0.000717
16015.604428,    0.000542
16141.500126,    0.000402
16267.396166,    0.000653
16393.292266,    0.000874
16519.189032,    0.000785
16645.085833,    0.000612
16770.983230,    0.000462
16896.880801,    0.000755
17022.779174,    0.001397
17148.677636,    0.001984
17274.577056,    0.001964
17400.476536,    0.001893
17526.376666,    0.001262
17652.276849,    0.000687
17778.177617,    0.000720
17904.078429,    0.000742
18029.979715,    0.000646
18155.881060,    0.000616
18281.783052,    0.001312
18407.685106,    0.001900
18533.587824,    0.001315
18659.490584,    0.000649
18785.393812,   -0.000912
18911.297046,   -0.002345
19037.200345,   -0.002392
19163.103687,   -0.002188
19289.007404,    0.000181
19414.911272,    0.001932
19540.815750,    0.001210
19666.720329,    0.000317
19792.625308,   -0.001261
19918.530282,   -0.002516
20044.435235,   -0.002479
20170.340186,   -0.002429
20296.245131,   -0.002350
20422.150265,   -0.001294
20548.055656,    0.001101
20673.961506,    0.001610
20799.867647,    0.000919
20925.774115,   -0.000307
21051.680790,   -0.001874
21177.587476,   -0.002458
21303.494170,   -0.002417
21429.400897,   -0.002425
21555.307638,   -0.002454
21681.214704,   -0.000379
