Speed (CAS), Climb Angle
  70.184262,    0.580443
  71.013665,    0.636098
  71.843069,    0.688654
  72.672472,    0.738122
  73.501876,    0.784925
  74.331279,    0.828599
  75.160682,    0.870048
  75.990086,    0.908900
  76.819489,    0.945555
  77.648893,    0.980256
  78.478296,    1.012491
  79.307699,    1.042330
  80.137103,    1.070236
  80.966506,    1.096575
  81.795910,    1.120066
  82.625313,    1.141529
  83.454717,    1.161493
  84.284120,    1.178341
  85.113523,    1.193119
  85.942927,    1.206045
  86.772330,    1.216133
  87.601734,    1.224852
  88.431137,    1.230729
  89.260540,    1.235686
  90.089944,    1.237807
  90.919347,    1.240644
  91.748751,    1.240882
  92.578154,    1.243060
  93.407557,    1.244903
  94.236961,    1.247080
  95.066364,    1.253035
  95.895768,    1.257178
  96.725171,    1.264800
  97.554575,    1.270275
  98.383978,    1.276415
  99.213381,    1.282531
 100.042785,    1.286668
 100.872188,    1.291070
 101.701592,    1.294001
 102.530995,    1.295332
 103.360398,    1.296612
 104.189802,    1.296411
 105.019205,    1.294571
 105.848609,    1.292714
 106.678012,    1.290094
 107.507416,    1.285265
 108.336819,    1.280370
 109.166222,    1.275422
 109.995626,    1.268583
 110.825029,    1.260817
 111.654433,    1.252991
 112.483836,    1.245116
 113.313239,    1.235004
 114.142643,    1.224351
 114.972046,    1.213623
 115.801450,    1.202817
 116.630853,    1.190395
 117.460257,    1.176854
 118.289660,    1.163216
 119.119063,    1.149481
 119.948467,    1.135649
 120.777870,    1.119361
 121.607274,    1.102833
 122.436677,    1.086191
 123.266080,    1.069433
 124.095484,    1.052561
 124.924887,    1.033675
 125.754291,    1.014163
 126.583694,    0.994521
 127.413098,    0.974748
 128.242501,    0.954844
 129.071904,    0.934734
 129.901308,    0.912261
 130.730711,    0.889643
 131.560115,    0.866878
 132.389518,    0.843967
 133.218921,    0.820910
 134.048325,    0.797708
 134.877728,    0.773168
 135.707132,    0.747454
 136.536535,    0.721581
 137.365939,    0.695547
 138.195342,    0.669354
 139.024745,    0.643001
 139.854149,    0.616488
 140.683552,    0.589512
 141.512956,    0.560564
 142.342359,    0.531444
 143.171762,    0.502151
 144.001166,    0.472686
 144.830569,    0.443049
 145.659973,    0.413239
 146.489376,    0.383256
 147.318779,    0.353102
 148.148183,    0.321538
 148.977586,    0.289020
 149.806990,    0.256319
 150.636393,    0.223434
 151.465797,    0.190365
 152.295200,    0.157113
