Speed (CAS), Rate of Climb
 121.971636, 1363.745957
 123.470345, 1373.291202
 124.969055, 1382.477198
 126.467765, 1390.898776
 127.966474, 1398.519059
 129.465184, 1406.261622
 130.963894, 1414.220161
 132.462603, 1421.465294
 133.961313, 1428.011911
 135.460022, 1433.877663
 136.958732, 1439.021467
 138.457442, 1443.340142
 139.956151, 1447.008814
 141.454861, 1450.055138
 142.953571, 1452.248670
 144.452280, 1453.760795
 145.950990, 1454.706431
 147.449699, 1454.712696
 148.948409, 1454.151226
 150.447119, 1452.864721
 151.945828, 1450.806541
 153.444538, 1448.180912
 154.943248, 1444.645239
 156.441957, 1440.636052
 157.940667, 1435.651325
 159.439376, 1430.216240
 160.938086, 1423.851793
 162.436796, 1419.426817
 163.935505, 1414.189973
 165.434215, 1408.352765
 166.932924, 1401.902927
 168.431634, 1394.618467
 169.930344, 1386.942440
 171.429053, 1378.261057
 172.927763, 1369.085202
 174.426473, 1359.331869
 175.925182, 1348.627110
 177.423892, 1337.488976
 178.922601, 1325.637452
 180.421311, 1312.924463
 181.920021, 1299.756584
 183.418730, 1285.890938
 184.917440, 1271.106046
 186.416150, 1255.844764
 187.914859, 1240.072625
 189.413569, 1223.156290
 190.912278, 1205.742142
 192.410988, 1187.828449
 193.909698, 1170.425382
 195.408407, 1153.307443
 196.907117, 1135.706806
 198.405827, 1117.621616
 199.904536, 1098.667746
 201.403246, 1078.903035
 202.901955, 1058.632467
 204.400665, 1037.854068
 205.899375, 1016.385152
 207.398084,  993.885241
 208.896794,  970.856373
 210.395503,  947.296465
 211.894213,  923.203432
 213.392923,  898.210235
 214.891632,  872.341269
 216.390342,  845.918209
 217.889052,  818.938868
 219.387761,  791.401057
 220.886471,  763.119171
 222.385180,  733.758665
 223.883890,  703.818969
 225.382600,  673.489551
 226.881309,  645.398498
 228.380019,  616.761209
 229.878729,  587.318569
 231.377438,  556.881740
 232.876148,  525.878207
 234.374857,  494.305601
 235.873567,  462.161550
 237.372277,  429.443683
 238.870986,  396.149629
 240.369696,  361.786804
 241.868406,  326.629171
 243.367115,  290.875166
 244.865825,  254.522338
 246.364534,  217.568234
 247.863244,  180.010404
 249.361954,  141.846395
 250.860663,  103.012562
 252.359373,   62.933139
 253.858082,   22.227756
 255.356792,  -19.106113
 256.855502,  -61.070993
 258.354211, -102.456920
 259.852921, -143.616448
 261.351631, -185.390712
 262.850340, -227.782235
 264.349050, -270.975804
 265.847759, -315.306824
 267.346469, -360.274492
 268.845179, -405.881400
 270.343888, -452.130140
