Speed (CAS), Rate of Climb
 121.971636, 1274.264502
 123.281428, 1283.954111
 124.591219, 1293.510586
 125.901011, 1302.500417
 127.210803, 1310.935540
 128.520595, 1318.829998
 129.830386, 1326.200000
 131.140178, 1332.911594
 132.449970, 1339.053820
 133.759762, 1344.700222
 135.069554, 1349.843644
 136.379345, 1354.259224
 137.689137, 1358.221073
 138.998929, 1361.690454
 140.308721, 1364.436880
 141.618512, 1366.786002
 142.928304, 1368.485021
 144.238096, 1369.653894
 145.547888, 1370.336080
 146.857679, 1370.340087
 148.167471, 1369.968818
 149.477263, 1368.830361
 150.787055, 1368.561983
 152.096846, 1367.894013
 153.406638, 1366.922680
 154.716430, 1365.233436
 156.026222, 1363.162842
 157.336014, 1360.497500
 158.645805, 1357.298018
 159.955597, 1353.709918
 161.265389, 1349.353976
 162.575181, 1344.727845
 163.884972, 1339.367109
 165.194764, 1333.542721
 166.504556, 1327.384842
 167.814348, 1320.339256
 169.124139, 1312.990122
 170.433931, 1305.178771
 171.743723, 1296.571774
 173.053515, 1287.644228
 174.363307, 1278.252004
 175.673098, 1268.032837
 176.982890, 1257.476126
 178.292682, 1246.580938
 179.602474, 1234.714762
 180.912265, 1223.336544
 182.222057, 1211.719195
 183.531849, 1199.447730
 184.841641, 1186.492826
 186.151432, 1173.179323
 187.461224, 1159.506090
 188.771016, 1145.017064
 190.080808, 1129.967185
 191.390599, 1114.540679
 192.700391, 1098.736320
 194.010183, 1082.163845
 195.319975, 1064.948099
 196.629767, 1047.337714
 197.939558, 1029.331374
 199.249350, 1010.843994
 200.559142,  991.396243
 201.868934,  971.535916
 203.178725,  951.261618
 204.488517,  930.571950
 205.798309,  909.323450
 207.108101,  887.152426
 208.417892,  864.549556
 209.727684,  841.566928
 211.037476,  820.727079
 212.347268,  799.483616
 213.657059,  777.318039
 214.966851,  754.609884
 216.276643,  731.481775
 217.586435,  707.932166
 218.896227,  683.959509
 220.206018,  659.562256
 221.515810,  634.235143
 222.825602,  608.331807
 224.135394,  581.987750
 225.445185,  555.201358
 226.754977,  527.971016
 228.064769,  500.295110
 229.374561,  472.146248
 230.684352,  442.930855
 231.994144,  413.254063
 233.303936,  383.114195
 234.613728,  352.509574
 235.923520,  321.438522
 237.233311,  289.899363
 238.543103,  257.890419
 239.852895,  225.467317
 241.162687,  194.050239
 242.472478,  162.171495
 243.782270,  129.829350
 245.092062,   97.022071
 246.401854,   63.747922
 247.711645,   30.005169
 249.021437,   -4.207921
 250.331229,  -38.893085
 251.641021,  -74.499159
