Time, Vertical Forces
   0.000000, 49604.008917
   0.500000, 49604.008917
   1.000000, 49604.008917
   1.500000, 49604.008917
   2.000000, 49604.008917
   2.500000, 49604.008917
   3.000000, 49604.008917
   3.500000, 49604.008917
   4.000000, 49604.008917
   4.500000, 49604.008917
   5.000000, 49604.008917
   5.500000, 49604.008917
   6.000000, 49604.008917
   6.500000, 49604.008917
   7.000000, 49604.008917
   7.500000, 49604.008917
   8.000000, 49604.008917
   8.500000, 49604.008917
   9.000000, 49604.008917
   9.500000, 49604.008917
  10.000000, 49604.008917
  10.500000, 49604.008917
  11.000000, 49604.008917
  11.500000, 49604.008917
  12.000000, 49604.008917
  12.500000, 49604.008917
  13.000000, 49604.008917
  13.500000, 49604.008917
  14.000000, 49604.008917
  14.500000, 49604.008917
  15.000000, 49604.008917
  15.500000, 49604.008917
  16.000000, 49604.008917
  16.500000, 49604.008917
  17.000000, 49604.008917
  17.500000, 49604.008917
  18.000000, 49604.008917
  18.500000, 49604.008917
  19.000000, 49604.008917
  19.500000, 49604.008917
  20.000000, 49604.008917
  20.500000, 49604.008917
  21.000000, 49604.008917
  21.500000, 49604.008917
  22.000000, 49604.008917
  22.224789, 49604.008917
  22.724789, 49604.008917
  23.224789, 49604.008917
  23.724789, 49604.008917
  24.224789, 49604.008917
  24.724789, 49604.008917
  25.224789, 49604.008917
  25.724789, 49604.008917
  26.111100, 49604.008917
  26.611100, 49562.424442
  26.707482, 49553.253153
  27.207482, 49476.447774
  27.707482, 49350.631115
  28.196666, 49180.960743
  28.493379, 49151.111305
  28.993379, 49122.821309
  29.493379, 49109.668780
  29.993379, 49102.746654
  30.493379, 49099.701152
  30.993379, 49098.498718
  31.493379, 49097.768396
  31.759212, 49097.380056
  32.259212, 49096.913513
  32.759212, 49096.775955
  33.259212, 49096.565053
  33.759212, 49096.358776
  34.259212, 49096.155206
  34.759212, 49095.825570
  35.259212, 49095.445996
  35.759212, 49095.203292
  36.259212, 49095.014784
  36.759212, 49094.712801
  37.259212, 49094.389956
  37.759212, 49094.132414
  38.259212, 49093.877492
  38.759212, 49093.664459
  39.259212, 49093.453088
  39.759212, 49093.303964
  40.259212, 49093.157299
  40.493379, 49092.915775
  40.993379, 49092.564968
  41.493379, 49092.309122
  41.993379, 49092.115799
  42.493379, 49091.881159
  42.993379, 49091.619311
  43.493379, 49091.383724
  43.993379, 49091.165420
  44.493379, 49090.986426
  44.993379, 49090.833295
  45.493379, 49090.530806
  45.993379, 49090.129960
  46.493379, 49089.880593
  46.993379, 49089.675107
  47.493379, 49089.432261
  47.993379, 49089.178577
  48.493379, 49088.960384
  48.993379, 49088.752455
  49.493379, 49088.596305
  49.993379, 49088.455119
  50.493379, 49088.123991
  50.993379, 49087.737819
  51.493379, 49087.536408
  51.993379, 49087.345367
  52.493379, 49087.109049
  52.993379, 49086.870163
  53.493379, 49086.673865
  53.993379, 49086.479932
  54.493379, 49086.030899
  54.993379, 49085.962742
  55.493379, 49085.730635
  55.993379, 49085.473056
  56.493379, 49085.140123
  56.993379, 49084.829370
  57.493379, 49084.581375
  57.993379, 49084.346294
  58.493379, 49084.147783
  58.993379, 49083.967472
  59.493379, 49083.838700
  59.993379, 49083.647398
  60.493379, 49083.279311
