Ground Distance, Speed
   0.000000,    0.000592
   0.054821,    0.591156
   0.601773,    1.179142
   1.209404,    1.766737
   1.817035,    2.354331
   2.424665,    2.941926
   3.032296,    3.529521
   3.639927,    4.117115
   4.247558,    4.704710
   4.855188,    5.292305
   5.462819,    5.879899
   6.070450,    6.467494
   7.554862,    7.049275
   9.148749,    7.630330
  10.742635,    8.211385
  12.336522,    8.792440
  13.930409,    9.373495
  15.524295,    9.954550
  17.118182,   10.535605
  18.712069,   11.116660
  20.305955,   11.697715
  21.899842,   12.278770
  24.360558,   12.853847
  26.929506,   13.428178
  29.498453,   14.002509
  32.067401,   14.576840
  34.636349,   15.151171
  37.205296,   15.725502
  39.774244,   16.299833
  42.343192,   16.874163
  44.912140,   17.448494
  47.481087,   18.022825
  50.906643,   18.591024
  54.439155,   19.158457
  57.971667,   19.725890
  61.504178,   20.293324
  65.036690,   20.860757
  68.569202,   21.428190
  72.101713,   21.995623
  75.634225,   22.563057
  79.166737,   23.130490
  82.699248,   23.697923
  87.077896,   24.259080
  91.562191,   24.819453
  96.046486,   25.379827
 100.530781,   25.940200
 105.015076,   26.500573
 109.499371,   27.060946
 113.983667,   27.621320
 118.467962,   28.181693
 122.952257,   28.742066
 127.436552,   29.302439
 132.756275,   29.856318
 138.180308,   30.409386
 143.604342,   30.962455
 149.028375,   31.515523
 154.452409,   32.068591
 159.876443,   32.621659
 165.300476,   33.174727
 170.724510,   33.727795
 176.148543,   34.280863
 181.572577,   34.833932
 187.819625,   35.378559
 194.169434,   35.922133
 200.519243,   36.465707
 206.869051,   37.009281
 213.218860,   37.552855
 219.568669,   38.096428
 225.918478,   38.640002
 232.268287,   39.183576
 238.618096,   39.727150
 244.967904,   40.270724
 252.125756,   40.805323
 259.384500,   41.338802
 266.643244,   41.872281
 273.901988,   42.405760
 281.160732,   42.939239
 288.419475,   43.472718
 295.678219,   44.006197
 302.936963,   44.539676
 310.195707,   45.073155
 317.454451,   45.606633
 325.506068,   46.131113
 333.656683,   46.654469
 341.807298,   47.177825
 349.957913,   47.701181
 358.108528,   48.224538
 366.259143,   48.747894
 374.409758,   49.271250
 382.560373,   49.794606
 390.710988,   50.317962
 398.861603,   50.841318
 407.789890,   51.355661
 416.815277,   51.868880
 425.840663,   52.382098
 434.866050,   52.895316
 443.891436,   53.408534
 452.916822,   53.921752
 461.942209,   54.434970
 470.967595,   54.948189
 479.992982,   55.461407
 489.018368,   55.974625
 498.806211,   56.478828
 508.689254,   56.981905
 518.572297,   57.484983
 528.455340,   57.988060
 538.338382,   58.491138
 548.221425,   58.994215
 558.104468,   59.497293
 567.987511,   60.000370
 577.870554,   60.503448
 587.753597,   61.006525
 598.383886,   61.500595
 609.107475,   61.993541
 619.831065,   62.486487
 630.554655,   62.979433
 641.278244,   63.472379
 652.001834,   63.965324
 662.725424,   64.458270
 673.449013,   64.951216
 684.172603,   65.444162
 694.896193,   65.937107
 706.351110,   66.419742
 717.897341,   66.901089
 729.443572,   67.382436
 740.989803,   67.863783
 752.536033,   68.345130
 764.082264,   68.826477
 775.628495,   69.307824
 787.174726,   69.789171
 798.720957,   70.270519
 810.267187,   70.751866
 822.525792,   71.221538
 834.873343,   71.689752
 847.220893,   72.157967
 859.568444,   72.626181
 871.915995,   73.094395
 884.263546,   73.562610
 896.611097,   74.030824
 908.958647,   74.499038
 921.306198,   74.967253
 933.653749,   75.435467
 946.694100,   75.892172
 959.820954,   76.347439
 972.947808,   76.802707
 986.074662,   77.257974
 999.201515,   77.713242
1012.328369,   78.168509
1025.455223,   78.623776
1038.582077,   79.079044
1051.708930,   79.534311
1064.835784,   79.989579
1078.636163,   80.433516
1092.520637,   80.876039
1106.405112,   81.318562
1120.289586,   81.761085
1134.174061,   82.203608
1148.058535,   82.646131
1161.943010,   83.088654
1175.827484,   83.531177
1189.711959,   83.973700
1203.596433,   84.416223
1218.135467,   84.847603
1232.756228,   85.277591
1247.376989,   85.707580
1261.997750,   86.137568
1276.618511,   86.567557
1291.239272,   86.997545
1305.860034,   87.427533
1320.480795,   87.857522
1335.101556,   88.287510
1349.722317,   88.717499
1364.978991,   89.136536
1380.315065,   89.554207
1395.651138,   89.971877
1410.987212,   90.389547
1426.323286,   90.807218
1441.659359,   91.224888
1456.995433,   91.642558
1472.331507,   92.060228
1487.667580,   92.477899
1503.003654,   92.895569
1518.957324,   93.302486
1534.988106,   93.708060
1551.018888,   94.113634
1567.049670,   94.519209
1583.080453,   94.924783
1599.111235,   95.330357
1615.142017,   95.735931
1631.172799,   96.141506
1647.203581,   96.547080
1663.234363,   96.952654
1679.864766,   97.347690
1696.570038,   97.741410
1713.275309,   98.135130
1729.980580,   98.528850
1746.685851,   98.922570
1763.391122,   99.316290
1780.096393,   99.710010
1796.801664,  100.103730
1813.506936,  100.497450
1830.212207,  100.891170
1847.499563,  101.274657
1864.859598,  101.656865
1882.219633,  102.039074
1899.579668,  102.421282
1916.939702,  102.803491
1934.299737,  103.185699
1951.659772,  103.567908
1969.019807,  103.950116
1986.379842,  104.332325
2003.739877,  104.714533
2021.664925,  105.086731
2039.660519,  105.457678
2057.656114,  105.828625
2075.651709,  106.199573
2093.647304,  106.570520
2111.642899,  106.941468
2129.638494,  107.312415
2147.634089,  107.683362
2165.629684,  108.054310
2183.625279,  108.425257
2202.154576,  108.786659
2220.750511,  109.146869
2239.346445,  109.507080
2257.942380,  109.867290
2276.538315,  110.227500
2295.134250,  110.587710
2313.730185,  110.947920
2332.326120,  111.308131
2350.922055,  111.668341
2361.492131,  111.873087
2380.531043,  112.222580
2399.736756,  112.565814
2418.942469,  112.909048
2438.148182,  113.252282
2457.353894,  113.595516
2476.559607,  113.938750
2495.765320,  114.281984
2514.971032,  114.625218
2534.176745,  114.968452
2553.382458,  115.311686
2572.844667,  115.644875
2592.611140,  115.966149
2612.377613,  116.287423
2632.144087,  116.608697
2651.910560,  116.929971
2671.677033,  117.251246
2691.443507,  117.572520
2711.209980,  117.893794
2730.976453,  118.215068
2750.742926,  118.536342
2770.747847,  118.846278
2791.035620,  119.142765
2811.323394,  119.439253
2831.611168,  119.735740
2851.898941,  120.032227
2872.186715,  120.328714
2892.474488,  120.625201
2912.762262,  120.921688
2933.050036,  121.218175
2953.337809,  121.514662
2964.345795,  121.675534
2985.041665,  121.833367
3005.737536,  121.991200
3026.433407,  122.149034
3047.129278,  122.306867
3067.825148,  122.464701
3088.521019,  122.622534
3109.216890,  122.780367
3129.912761,  122.938201
3150.608631,  123.096034
3171.304502,  123.253867
3192.133794,  123.307083
3212.963086,  123.360298
3233.792377,  123.413513
3254.621669,  123.466728
3275.450961,  123.519944
3296.301651,  123.517534
3317.152342,  123.515125
3338.003032,  123.512716
3358.853723,  123.510307
3379.704413,  123.507898
3400.532385,  123.453610
3421.360356,  123.399322
3442.188328,  123.345034
3463.016299,  123.290746
