Time, Aircraft mass
   0.000000, 19727.325486
   0.404213, 19719.841147
  14.227161, 19518.129493
  27.279313, 19353.681809
  37.612646, 19295.458047
  42.790757, 19212.969269
  60.192395, 18953.022788
  65.859062, 18920.487261
 110.859062, 18774.422759
 111.825728, 18768.903635
 111.992169, 18768.462567
