Cl, Efficiency
   0.087482,    0.904461
   0.076993,    0.908248
   0.066502,    0.900098
   0.056047,    0.872405
   0.045621,    0.819569
   0.035239,    0.733013
   0.024930,    0.599249
   0.014713,    0.403425
   0.004590,    0.141375
  -0.005460,   -0.183101
  -0.015354,   -0.518973
