Cl, Efficiency
   0.216137,    2.234601
   0.190264,    2.244453
   0.164407,    2.225229
   0.138608,    2.157524
   0.112861,    2.027528
   0.087186,    1.813541
   0.061611,    1.480976
   0.036159,    0.991495
   0.010835,    0.333708
  -0.014441,   -0.482932
  -0.039474,   -1.334231
