Mach, Efficiency
   0.206231,   13.746525
   0.210209,   14.226273
   0.214186,   14.541971
   0.218164,   14.790662
   0.222141,   15.017991
   0.226118,   15.208258
   0.230096,   15.381584
   0.234073,   15.531141
   0.238051,   15.669082
   0.242028,   15.781156
   0.246006,   15.894625
   0.249983,   15.974949
   0.253961,   16.057398
   0.257938,   16.123900
   0.261916,   16.171949
   0.265893,   16.221028
   0.269871,   16.251664
   0.273848,   16.266876
   0.277825,   16.282339
   0.281803,   16.289116
   0.285780,   16.257777
   0.289758,   16.226122
   0.293735,   16.194155
   0.297713,   16.147125
   0.301690,   16.060723
   0.305668,   15.974111
   0.309645,   15.887313
   0.313623,   15.800349
   0.317600,   15.686793
   0.321578,   15.558054
   0.325555,   15.429847
   0.329532,   15.302199
   0.333510,   15.175134
   0.337487,   15.048628
   0.341465,   14.879849
   0.345442,   14.712903
   0.349420,   14.547792
   0.353397,   14.384518
   0.357375,   14.223082
   0.361352,   14.063482
   0.365330,   13.905716
   0.369307,   13.718763
   0.373285,   13.534163
   0.377262,   13.352566
   0.381240,   13.173929
   0.385217,   12.998209
   0.389194,   12.825363
   0.393172,   12.655347
   0.397149,   12.488119
   0.401127,   12.323635
   0.405104,   12.141645
   0.409082,   11.960352
   0.413059,   11.782700
   0.417037,   11.608604
   0.421014,   11.437982
   0.424992,   11.270753
   0.428969,   11.106839
   0.432947,   10.946163
   0.436924,   10.788649
   0.440901,   10.634224
   0.444879,   10.482818
   0.448856,   10.334359
   0.452834,   10.182873
   0.456811,   10.025726
   0.460789,    9.872044
   0.464766,    9.721729
   0.468744,    9.574690
   0.472721,    9.430834
   0.476699,    9.290076
   0.480676,    9.152329
   0.484654,    9.017513
   0.488631,    8.885549
   0.492608,    8.756358
   0.496586,    8.629868
   0.500563,    8.506006
   0.504541,    8.384703
   0.508518,    8.265891
   0.512496,    8.149506
   0.516473,    8.035482
   0.520451,    7.923761
   0.524428,    7.814281
   0.528406,    7.702305
   0.532383,    7.591283
   0.536361,    7.482620
   0.540338,    7.376249
   0.544316,    7.272106
   0.548293,    7.170131
   0.552270,    7.070265
   0.556248,    6.972450
   0.560225,    6.876631
   0.564203,    6.782755
   0.568180,    6.690770
   0.572158,    6.600626
   0.576135,    6.512275
   0.580113,    6.425670
   0.584090,    6.340766
   0.588068,    6.257518
   0.592045,    6.175885
   0.596023,    6.095826
   0.600000,    6.017299
