Time, Fuel used
   0.000000,    0.000000
   0.100000,    0.031660
   0.200000,    0.063321
   0.300000,    0.094982
   0.400000,    0.126646
   0.500000,    0.158310
   0.600000,    0.189974
   0.700000,    0.221638
   0.800000,    0.253302
   0.900000,    0.284966
   1.000000,    0.316630
   1.100000,    0.348295
   1.200000,    0.379959
   1.300000,    0.411623
   1.400000,    0.443292
   1.500000,    0.474961
   1.600000,    0.506631
   1.700000,    0.538300
   1.800000,    0.569970
   1.900000,    0.601639
   2.000000,    0.633309
   2.100000,    0.664978
   2.200000,    0.696648
   2.300000,    0.728317
   2.400000,    0.759992
   2.500000,    0.791666
   2.600000,    0.823341
   2.700000,    0.855016
   2.800000,    0.886691
   2.900000,    0.918366
   3.000000,    0.950040
   3.100000,    0.981715
   3.200000,    1.013390
   3.300000,    1.045065
   3.400000,    1.076745
   3.500000,    1.108425
   3.600000,    1.140105
   3.700000,    1.171785
   3.800000,    1.203465
   3.900000,    1.235145
   4.000000,    1.266826
   4.100000,    1.298506
   4.200000,    1.330186
   4.300000,    1.361866
   4.400000,    1.393551
   4.500000,    1.425237
   4.600000,    1.456922
   4.700000,    1.488608
   4.800000,    1.520293
   4.900000,    1.551979
   5.000000,    1.583664
   5.100000,    1.615350
   5.200000,    1.647035
   5.300000,    1.678720
   5.400000,    1.710411
   5.500000,    1.742102
   5.600000,    1.773793
   5.700000,    1.805483
   5.800000,    1.837174
   5.900000,    1.868865
   6.000000,    1.900556
   6.100000,    1.932247
   6.200000,    1.963938
   6.300000,    1.995628
   6.400000,    2.027324
   6.500000,    2.059020
   6.600000,    2.090716
   6.700000,    2.122413
   6.800000,    2.154109
   6.900000,    2.185805
   7.000000,    2.217501
   7.100000,    2.249197
   7.200000,    2.280893
   7.300000,    2.312590
   7.400000,    2.344291
   7.500000,    2.375992
   7.600000,    2.407693
   7.700000,    2.439395
   7.800000,    2.471096
   7.900000,    2.502798
   8.000000,    2.534499
   8.100000,    2.566201
   8.200000,    2.597902
   8.300000,    2.629604
   8.400000,    2.661310
   8.500000,    2.693017
   8.600000,    2.724724
   8.700000,    2.756430
   8.800000,    2.788137
   8.900000,    2.819844
   9.000000,    2.851551
   9.100000,    2.883257
   9.200000,    2.914964
   9.300000,    2.946671
   9.400000,    2.978383
   9.500000,    3.010095
   9.600000,    3.041807
   9.700000,    3.073519
   9.800000,    3.105231
   9.900000,    3.136943
  10.000000,    3.168655
  10.100000,    3.200367
  10.200000,    3.232079
  10.300000,    3.263791
  10.400000,    3.295508
  10.500000,    3.327226
  10.600000,    3.358943
  10.700000,    3.390660
  10.800000,    3.422378
  10.900000,    3.454095
  11.000000,    3.485812
  11.100000,    3.517530
  11.200000,    3.549247
  11.300000,    3.580965
  11.400000,    3.612687
  11.500000,    3.644409
  11.600000,    3.676132
  11.700000,    3.707855
  11.800000,    3.739577
  11.900000,    3.771300
  12.000000,    3.803023
  12.100000,    3.834745
  12.200000,    3.866468
  12.300000,    3.898190
  12.400000,    3.929918
  12.500000,    3.961646
  12.600000,    3.993374
  12.700000,    4.025102
  12.800000,    4.056830
  12.900000,    4.088557
  13.000000,    4.120285
  13.100000,    4.152013
  13.200000,    4.183741
  13.300000,    4.215469
  13.400000,    4.247202
  13.500000,    4.278935
  13.600000,    4.310668
  13.700000,    4.342401
  13.800000,    4.374135
  13.900000,    4.405868
  14.000000,    4.437601
  14.100000,    4.469334
  14.200000,    4.501067
  14.300000,    4.532801
  14.400000,    4.564539
  14.500000,    4.596277
  14.600000,    4.628015
  14.700000,    4.659754
  14.800000,    4.691492
  14.900000,    4.723231
  15.000000,    4.754969
  15.100000,    4.786708
  15.200000,    4.818446
  15.300000,    4.850184
  15.400000,    4.881928
  15.500000,    4.913671
  15.600000,    4.945415
  15.700000,    4.977159
  15.800000,    5.008902
  15.900000,    5.040646
  16.000000,    5.072390
  16.100000,    5.104133
  16.200000,    5.135877
  16.300000,    5.167621
  16.400000,    5.199369
  16.500000,    5.231118
  16.600000,    5.262867
  16.700000,    5.294616
  16.800000,    5.326365
  16.900000,    5.358114
  17.000000,    5.389863
  17.100000,    5.421611
  17.200000,    5.453360
  17.300000,    5.485109
  17.400000,    5.516863
  17.500000,    5.548617
  17.600000,    5.580371
  17.700000,    5.612125
  17.800000,    5.643880
  17.900000,    5.675634
  18.000000,    5.707388
  18.100000,    5.739142
  18.200000,    5.770896
  18.300000,    5.802650
  18.400000,    5.834409
  18.500000,    5.866169
  18.600000,    5.897928
  18.700000,    5.929687
  18.800000,    5.961447
  18.900000,    5.993206
  19.000000,    6.024966
  19.100000,    6.056725
  19.200000,    6.088484
  19.300000,    6.120244
  19.400000,    6.152008
  19.500000,    6.183772
  19.600000,    6.215537
  19.700000,    6.247302
  19.800000,    6.279066
  19.900000,    6.310831
  20.000000,    6.342595
  20.100000,    6.374360
  20.200000,    6.406124
  20.300000,    6.437889
  20.400000,    6.469658
  20.500000,    6.501428
  20.600000,    6.533198
  20.700000,    6.564968
  20.800000,    6.596738
  20.900000,    6.628507
  21.000000,    6.660277
  21.100000,    6.692047
  21.200000,    6.723817
  21.300000,    6.755587
  21.400000,    6.787361
  21.500000,    6.819136
  21.600000,    6.850911
  21.700000,    6.882686
  21.800000,    6.914461
  21.900000,    6.946236
  22.000000,    6.978011
  22.100000,    7.009786
  22.200000,    7.041561
  22.300000,    7.073336
  22.400000,    7.105116
  22.500000,    7.136896
  22.600000,    7.168677
  22.700000,    7.200457
  22.800000,    7.232237
  22.900000,    7.264017
  23.000000,    7.295797
  23.100000,    7.327578
  23.200000,    7.359358
  23.300000,    7.391138
  23.400000,    7.422923
  23.500000,    7.454708
  23.600000,    7.486494
  23.700000,    7.518279
  23.800000,    7.550065
  23.900000,    7.581850
  24.000000,    7.613635
  24.100000,    7.645421
  24.200000,    7.677206
  24.300000,    7.708992
  24.400000,    7.740782
  24.500000,    7.772572
  24.600000,    7.804363
  24.700000,    7.836154
  24.800000,    7.867944
  24.900000,    7.899735
  25.000000,    7.931526
  25.100000,    7.963316
  25.200000,    7.995107
  25.300000,    8.026897
  25.400000,    8.058693
