Ground Roll distance, Vertical Forces
1079.922048, 33550.378454
1103.657251, 33420.232724
1265.101853, 32541.666091
1297.133512, 32368.730119
1329.079944, 32196.706569
1360.941372, 32025.589801
1392.718017, 31855.374219
1393.987322, 31848.584261
1396.525528, 31835.008644
1397.540658, 31829.580001
1397.970504, 31827.281438
1398.830150, 31822.684804
1398.901212, 31822.304840
1398.937961, 31822.108346
1398.962058, 31821.979502
1398.976272, 31821.903500
1398.982854, 31821.868311
1398.985045, 31821.856595
1398.986085, 31821.835083
1398.987031, 31821.814191
1398.996493, 31821.605267
1399.091110, 31819.515944
1400.037116, 31798.613480
1409.480013, 31588.665073
1502.118643, 29396.454645
1597.115436, 26870.730421
1684.246031, 24265.977397
1763.181149, 21628.100611
1834.119197, 18994.755347
1897.366172, 16403.530010
1953.290726, 13891.235508
1968.027713, 13190.625478
1981.532323, 12533.377205
1986.373244, 12294.119676
1988.842191, 12171.341239
1991.087804, 12059.239038
2012.965170, 10945.170839
2031.906414, 9947.138274
2044.910332, 9242.979779
2049.403236, 8995.962759
2054.849830, 8693.861317
2090.314172, 6651.472955
2098.436341, 6164.180739
2106.879702, 5649.340889
2109.226537, 5504.699773
2110.455629, 5428.675727
2111.631606, 5355.768742
2122.950730, 4645.594427
2148.922176, 2954.687738
2169.328962, 1558.567443
2170.867685, 1450.557964
2171.864245, 1380.381972
2172.236605, 1354.115271
2172.588968, 1329.234093
2175.932270, 1091.881520
2187.246584,  269.189646
2189.072246,  132.908273
2189.788903,   79.017403
2190.271916,   42.535116
2190.588770,   18.511955
2190.767441,    4.920342
2190.830998,    0.071987
2190.831738,    0.015418
2190.831934,    0.000460
2190.831939,    0.000075
