Speed (CAS), Climb Angle
  81.831822,    7.043607
  83.614291,    7.053545
  85.396759,    7.064034
  87.179227,    7.071321
  88.961695,    7.070640
  90.744163,    7.068450
  92.526631,    7.063212
  94.309099,    7.052372
  96.091567,    7.036743
  97.874035,    7.016929
  99.656504,    6.992104
 101.438972,    6.962102
 103.221440,    6.926444
 105.003908,    6.886498
 106.786376,    6.842525
 108.568844,    6.793846
 110.351312,    6.741885
 112.133780,    6.686991
 113.916248,    6.628416
 115.698717,    6.566767
 117.481185,    6.503012
 119.263653,    6.436281
 121.046121,    6.367184
 122.828589,    6.296235
 124.611057,    6.221947
 126.393525,    6.146917
 128.175993,    6.067970
 129.958461,    5.988626
 131.740930,    5.905718
 133.523398,    5.822075
 135.305866,    5.735962
 137.088334,    5.648477
 138.870802,    5.560099
 140.653270,    5.468797
 142.435738,    5.379176
 144.218206,    5.287692
 146.000674,    5.194018
 147.783143,    5.105201
 149.565611,    5.014670
 151.348079,    4.921628
 153.130547,    4.833732
 154.913015,    4.746073
 156.695483,    4.654796
 158.477951,    4.566115
 160.260419,    4.478049
 162.042887,    4.389180
 163.825355,    4.298151
 165.607824,    4.207377
 167.390292,    4.116083
 169.172760,    4.024466
 170.955228,    3.930604
 172.737696,    3.835202
 174.520164,    3.739139
 176.302632,    3.642264
 178.085100,    3.544838
 179.867568,    3.445437
 181.650037,    3.344066
 183.432505,    3.242115
 185.214973,    3.139585
 186.997441,    3.036950
 188.779909,    2.933736
 190.562377,    2.828867
 192.344845,    2.721818
 194.127313,    2.614161
 195.909781,    2.505900
 197.692250,    2.396821
 199.474718,    2.287046
 201.257186,    2.176666
 203.039654,    2.065663
 204.822122,    1.951740
 206.604590,    1.837191
 208.387058,    1.722150
 210.169526,    1.606683
 211.951994,    1.490588
 213.734463,    1.373865
 215.516931,    1.256519
 217.299399,    1.138544
 219.081867,    1.019956
 220.864335,    0.898834
 222.646803,    0.776831
 224.429271,    0.654178
 226.211739,    0.531787
 227.994207,    0.408787
 229.776676,    0.285135
 231.559144,    0.161731
 233.341612,    0.037889
 235.124080,   -0.086607
 236.906548,   -0.211434
 238.689016,   -0.336749
 240.471484,   -0.462991
 242.253952,   -0.591942
 244.036420,   -0.721788
 245.818889,   -0.852307
 247.601357,   -0.983824
 249.383825,   -1.116590
 251.166293,   -1.250030
 252.948761,   -1.384169
 254.731229,   -1.519070
 256.513697,   -1.654648
 258.296165,   -1.790797
