Speed (TAS), Efficiency
 164.906680,   12.993710
 166.728219,   13.146685
 168.549758,   13.295069
 170.371298,   13.438829
 172.192837,   13.577980
 174.014376,   13.712589
 175.835915,   13.842774
 177.657454,   13.968712
 179.478994,   14.088168
 181.300533,   14.202350
 183.122072,   14.312514
 184.943611,   14.418794
 186.765150,   14.516691
 188.586689,   14.611161
 190.408229,   14.701957
 192.229768,   14.784186
 194.051307,   14.863944
 195.872846,   14.937347
 197.694385,   15.005451
 199.515925,   15.070156
 201.337464,   15.126955
 203.159003,   15.182416
 204.980542,   15.228463
 206.802081,   15.274224
 208.623620,   15.310267
 210.445160,   15.345976
 212.266699,   15.372947
 214.088238,   15.398351
 215.909777,   15.417349
 217.731316,   15.432297
 219.552856,   15.444571
 221.374395,   15.449010
 223.195934,   15.453487
 225.017473,   15.449905
 226.839012,   15.443827
 228.660551,   15.436589
 230.482091,   15.420108
 232.303630,   15.403532
 234.125169,   15.384167
 235.946708,   15.357391
 237.768247,   15.330502
 239.589787,   15.301293
 241.411326,   15.264528
 243.232865,   15.227662
 245.054404,   15.190698
 246.875943,   15.144745
 248.697482,   15.098366
 250.519022,   15.051932
 252.340561,   15.001599
 254.162100,   14.946272
 255.983639,   14.890959
 257.805178,   14.835663
 259.626718,   14.775226
 261.448257,   14.711693
 263.269796,   14.648264
 265.091335,   14.584946
 266.912874,   14.518095
 268.734413,   14.447252
 270.555953,   14.376623
 272.377492,   14.306210
 274.199031,   14.236019
 276.020570,   14.159352
 277.842109,   14.082482
 279.663649,   14.005944
 281.485188,   13.929741
 283.306727,   13.853877
 285.128266,   13.772158
 286.949805,   13.690463
 288.771344,   13.609219
 290.592884,   13.528429
 292.414423,   13.448094
 294.235962,   13.365730
 296.057501,   13.280376
 297.879040,   13.195588
 299.700580,   13.111365
 301.522119,   13.027707
 303.343658,   12.944613
 305.165197,   12.860700
 306.986736,   12.773442
 308.808275,   12.686851
 310.629815,   12.600924
 312.451354,   12.515658
 314.272893,   12.431050
 316.094432,   12.347096
 317.915971,   12.262211
 319.737511,   12.174948
 321.559050,   12.088430
 323.380589,   12.002652
 325.202128,   11.917609
 327.023667,   11.833294
 328.845206,   11.749703
 330.666746,   11.666831
 332.488285,   11.582744
 334.309824,   11.497366
 336.131363,   11.412781
 337.952902,   11.328982
 339.774442,   11.245962
 341.595981,   11.163713
 343.417520,   11.082228
 345.239059,   11.001501
