Time, Rate Of Climb
   0.000000,    8.812428
   0.500000,    8.851200
   1.000000,    8.920250
   1.500000,    8.999519
   2.000000,    9.081323
   2.500000,    9.162723
   3.000000,    9.242601
   3.500000,    9.320536
   4.000000,    9.396379
   4.500000,    9.470085
   5.000000,    9.541652
   5.500000,    9.611098
   6.000000,    9.678447
   6.500000,    9.743730
   7.000000,    9.806982
   7.500000,    9.868239
   8.000000,    9.927541
   8.500000,    9.984927
   9.000000,   10.040439
   9.500000,   10.094120
  10.000000,   10.146011
  10.500000,   10.196154
  11.000000,   10.244591
  11.500000,   10.291363
  12.000000,   10.336513
  12.500000,   10.380078
  13.000000,   10.422099
  13.500000,   10.462615
  14.000000,   10.501662
  14.500000,   10.539279
  15.000000,   10.575500
  15.500000,   10.510723
  16.000000,   10.234374
  16.500000,    9.819095
  17.000000,    9.320161
  17.500000,    8.781260
  18.000000,    8.238417
  18.500000,    7.720573
  19.000000,    7.249711
  19.500000,    6.841166
  20.000000,    6.504174
  20.500000,    6.242622
  21.000000,    6.055909
  21.500000,    5.939871
  22.000000,    5.887698
  22.500000,    5.890798
  23.000000,    5.939576
  23.500000,    6.024104
  24.000000,    6.134673
  24.500000,    6.262212
  25.000000,    6.398601
  25.500000,    6.536865
  26.000000,    6.671270
  26.500000,    6.797350
  27.000000,    6.911858
  27.500000,    7.012672
  28.000000,    7.098670
  28.500000,    7.169581
  29.000000,    7.225829
  29.500000,    7.268376
  30.000000,    7.298570
  30.500000,    7.318011
  31.000000,    7.328428
  31.500000,    7.331580
  32.000000,    7.329166
  32.500000,    7.322770
  33.000000,    7.313808
  33.500000,    7.303501
  34.000000,    7.292863
  34.500000,    7.282693
  35.000000,    7.273588
  35.500000,    7.265954
  36.000000,    7.260027
  36.500000,    7.255902
  37.000000,    7.253548
  37.500000,    7.252847
  38.000000,    7.253605
  38.500000,    7.255588
  39.000000,    7.258533
  39.500000,    7.262169
  40.000000,    7.266232
  40.500000,    7.270475
  41.000000,    7.274677
  41.500000,    7.278646
  42.000000,    7.282227
  42.500000,    7.285297
  43.000000,    7.287770
  43.500000,    7.289588
  44.000000,    7.290726
  44.500000,    7.291179
  45.000000,    7.290967
  45.500000,    7.290122
  46.000000,    7.288690
  46.500000,    7.286727
  47.000000,    7.284290
  47.500000,    7.281440
  48.000000,    7.278235
  48.500000,    7.274732
  49.000000,    7.270983
  49.500000,    7.267034
  50.000000,    7.262925
  50.500000,    7.258688
  51.000000,    7.254353
  51.500000,    7.249941
  52.000000,    7.245467
  52.500000,    7.240942
  53.000000,    7.236376
  53.500000,    7.231771
  54.000000,    7.227129
  54.500000,    7.222449
  55.000000,    7.217732
  55.500000,    7.212973
  56.000000,    7.208171
  56.500000,    7.203324
  57.000000,    7.198430
  57.500000,    7.193487
  58.000000,    7.188496
  58.500000,    7.183457
  59.000000,    7.178372
  59.500000,    7.173242
  60.000000,    7.168070
  60.500000,    7.162860
  61.000000,    7.157616
  61.500000,    7.152341
  62.000000,    7.147042
  62.500000,    7.141722
  63.000000,    7.136386
  63.500000,    7.131039
  64.000000,    7.125686
  64.500000,    7.120330
  65.000000,    7.114976
  65.500000,    7.109627
  66.000000,    7.104288
  66.500000,    7.098962
  67.000000,    7.093651
  67.500000,    7.088358
  68.000000,    7.083085
  68.500000,    7.077836
  69.000000,    7.072611
  69.500000,    7.067412
  70.000000,    7.062241
  70.500000,    7.057101
  71.000000,    7.051991
  71.500000,    7.046913
  72.000000,    7.041868
  72.500000,    7.036858
  73.000000,    7.031884
  73.500000,    7.026946
  74.000000,    7.022046
  74.500000,    7.017185
  75.000000,    7.012362
  75.500000,    7.007581
  76.000000,    7.002840
  76.500000,    6.998142
  77.000000,    6.993486
  77.500000,    6.988874
  78.000000,    6.984307
  78.500000,    6.979784
  79.000000,    6.975307
  79.500000,    6.970876
  80.000000,    6.966492
  80.500000,    6.962155
  81.000000,    6.957866
  81.500000,    6.953624
  82.000000,    6.949431
  82.500000,    6.945287
  83.000000,    6.941192
  83.500000,    6.937146
  84.000000,    6.933149
  84.500000,    6.929202
  85.000000,    6.925304
  85.500000,    6.728389
  86.000000,    6.165335
  86.500000,    5.326897
  87.000000,    4.312873
  87.500000,    3.217781
  88.000000,    2.123366
  88.500000,    1.095023
  89.000000,    0.180697
  89.500000,   -0.588568
  90.000000,   -1.196983
  90.500000,   -1.641697
