Ground distance, Rate of Climb
   0.000000,   -3.351261
  34.569533,   -3.601994
  69.135709,   -3.601957
 103.696730,   -3.603495
 138.252467,   -3.606650
 172.803174,   -3.607191
 207.348722,   -3.605052
 241.889276,   -3.601016
 276.424706,   -3.595036
 310.955040,   -3.593955
 345.480147,   -3.597899
 380.000237,   -3.601449
 414.515182,   -3.604595
 449.025231,   -3.605095
 483.530259,   -3.602882
 518.030434,   -3.602242
 552.525632,   -3.603218
 587.016054,   -3.603444
 621.501578,   -3.602903
 655.982371,   -3.602954
 690.458314,   -3.603614
 724.929602,   -3.603610
 759.396116,   -3.602926
 793.857996,   -3.602781
 828.315123,   -3.603187
 862.767692,   -3.603931
 897.215586,   -3.605020
 931.659000,   -3.605279
 966.097819,   -3.604687
1000.532195,   -3.604608
1034.962012,   -3.605055
1069.387454,   -3.602377
1103.808407,   -3.596494
1138.224875,   -3.595332
1172.636743,   -3.599012
1207.044175,   -3.601159
1241.447058,   -3.601735
1275.845568,   -3.601572
1310.239593,   -3.600649
1344.629244,   -3.600199
1379.014408,   -3.600231
1413.395241,   -3.600539
1447.771634,   -3.601128
1482.143789,   -3.603037
1516.511597,   -3.606301
1550.875279,   -3.606715
1585.234730,   -3.604205
1619.590060,   -3.603065
1653.941165,   -3.603329
1688.288215,   -3.603882
1722.631106,   -3.604731
1756.970016,   -3.604732
1791.304844,   -3.603863
1825.635683,   -3.603356
1859.962431,   -3.603222
1894.285216,   -3.603259
1928.603935,   -3.603473
1962.918749,   -3.603935
1997.229558,   -3.604651
2031.536553,   -3.605589
2065.839638,   -3.606753
2100.138976,   -3.606887
2134.434473,   -3.605963
2168.726220,   -3.605360
2203.014121,   -3.605085
2237.298293,   -3.605009
2271.578639,   -3.605136
2305.855302,   -3.605449
2340.128189,   -3.605952
2374.397465,   -3.606620
2408.663039,   -3.607457
2442.925097,   -3.608431
2477.183549,   -3.609546
2511.438595,   -3.611746
2545.690148,   -3.615057
2579.938393,   -3.615291
2614.183245,   -3.612369
2648.424747,   -3.610598
2682.662812,   -3.610006
2716.897517,   -3.609509
2751.128773,   -3.609108
2785.356671,   -3.608800
2819.581123,   -3.608590
2853.802231,   -3.608469
2888.019910,   -3.608440
2922.234273,   -3.608493
2956.445234,   -3.608631
2990.652919,   -3.608839
3024.857242,   -3.609121
3059.058336,   -3.609460
3093.256118,   -3.609859
3127.450725,   -3.610299
3161.642077,   -3.610782
3195.830314,   -3.611290
3230.015357,   -3.611823
3264.197346,   -3.612363
3298.376205,   -3.612910
3332.552072,   -3.613447
3366.724871,   -3.613972
3400.894737,   -3.614471
3435.061595,   -3.614941
3469.225572,   -3.615368
3503.386597,   -3.615751
3537.544787,   -3.616079
3571.700071,   -3.616349
3605.852558,   -3.616553
3640.002177,   -3.616688
3674.149025,   -3.616749
3708.293033,   -3.616735
3742.434287,   -3.616642
3776.572715,   -3.616469
3810.708394,   -3.616217
3844.841252,   -3.615883
3878.971354,   -3.615472
3913.098627,   -3.614983
3947.223127,   -3.614422
3981.344780,   -3.613788
4015.463631,   -3.613091
4049.579609,   -3.612329
4083.692749,   -3.611516
4117.802979,   -3.610648
4151.910329,   -3.609742
4186.014725,   -3.608795
4220.116195,   -3.607822
4254.214663,   -3.606824
4288.310156,   -3.605815
4322.402597,   -3.604795
4356.492012,   -3.603780
4390.578324,   -3.602770
4424.661564,   -3.601779
4458.741651,   -3.600807
4492.818622,   -3.599867
4526.892396,   -3.598960
4560.963014,   -3.598098
4595.030397,   -3.597280
4629.094592,   -3.596516
4663.155520,   -3.595807
4697.213239,   -3.595159
4731.267666,   -3.594573
4765.318870,   -3.594052
4799.366768,   -3.593599
4833.411440,   -3.593211
4867.452802,   -3.592893
4901.490942,   -3.592640
4935.525778,   -3.592454
4969.557407,   -3.592330
5003.585748,   -3.592269
5037.610904,   -3.592263
5071.632796,   -3.592315
5105.651534,   -3.592412
5139.667038,   -3.592558
5173.679425,   -3.592740
5207.688616,   -3.592959
5241.694730,   -3.593203
5275.697690,   -3.593473
5309.697617,   -3.593754
5343.694433,   -3.594049
5377.688261,   -3.594343
5411.679024,   -3.594637
5445.666841,   -3.594918
5479.651637,   -3.595186
5513.633527,   -3.595430
5547.612438,   -3.595649
5581.588479,   -3.595834
5615.561578,   -3.595983
5649.531837,   -3.596089
5683.499185,   -3.596152
5717.463717,   -3.596164
5751.425360,   -3.596126
5785.384204,   -3.596034
5819.340176,   -3.595887
5853.293356,   -3.595684
5887.243673,   -3.595423
5921.191197,   -3.595107
5955.135857,   -3.594734
5989.077716,   -3.594308
6023.016704,   -3.593828
6056.952875,   -3.593300
6090.886158,   -3.592724
6124.816603,   -3.592106
6158.744138,   -3.591446
6192.668807,   -3.590753
6226.590538,   -3.590027
6260.509373,   -3.589278
6294.425237,   -3.588506
6328.338171,   -3.587720
6362.248100,   -3.586922
6396.155064,   -3.586121
6430.058988,   -3.585319
6463.959913,   -3.584524
6497.857762,   -3.583739
6531.752580,   -3.582971
6565.644289,   -3.582223
6599.532938,   -3.581501
6633.418449,   -3.580808
6667.300876,   -3.580149
6701.180140,   -3.579527
6735.056301,   -3.578944
6768.929279,   -3.578404
6802.799143,   -3.577909
6836.665811,   -3.577459
6870.529358,   -3.577056
6904.389705,   -3.576702
6938.246931,   -3.576394
6972.100958,   -3.576135
7005.951873,   -3.575920
7039.799596,   -3.575752
7073.644221,   -3.575625
7107.485669,   -3.575541
7141.324038,   -3.575492
7175.159251,   -3.575480
7208.991409,   -3.575497
7242.820435,   -3.575544
7276.646436,   -3.575612
7310.469332,   -3.575702
7344.289233,   -3.575804
7378.106062,   -3.575919
7411.919926,   -3.576038
7445.730751,   -3.576160
7479.538642,   -3.576277
7513.343525,   -3.576388
7547.145505,   -3.576486
7580.944507,   -3.576570
7614.740633,   -3.576632
7648.533809,   -3.576672
7682.324132,   -3.576684
7716.111529,   -3.576667
7749.896093,   -3.576617
7783.677750,   -3.576532
7817.456587,   -3.576411
7851.232532,   -3.576251
7885.005664,   -3.576053
7918.775912,   -3.575814
7952.543351,   -3.575536
7986.307908,   -3.575217
8020.069652,   -3.574860
8053.828510,   -3.574464
8087.584547,   -3.574033
8121.337689,   -3.573566
8155.087997,   -3.573068
8188.835396,   -3.572538
8222.579942,   -3.571983
8256.321563,   -3.571402
8290.060309,   -3.570802
8323.796108,   -3.570183
8357.529011,   -3.569553
8391.258943,   -3.568910
8424.985953,   -3.568264
8458.709969,   -3.567613
8492.431039,   -3.566966
8526.149089,   -3.566323
8559.864172,   -3.565690
8593.576211,   -3.565068
8627.285260,   -3.564463
8660.991245,   -3.563876
8694.694223,   -3.563312
8728.394118,   -3.562772
8762.090991,   -3.562259
8795.784767,   -3.561775
8829.475512,   -3.561321
8863.163149,   -3.560899
8896.847750,   -3.560510
8930.529237,   -3.560155
8964.207688,   -3.559833
8997.883026,   -3.559545
9031.555331,   -3.559289
9065.224528,   -3.559067
9098.890701,   -3.558875
9132.553775,   -3.558714
9166.213839,   -3.558579
9199.870816,   -3.558471
9233.524801,   -3.558386
9267.175716,   -3.558322
9300.823657,   -3.558276
9334.468550,   -3.558246
9368.110490,   -3.558227
9401.749402,   -3.558219
9435.385385,   -3.558215
9469.018363,   -3.558215
9502.648435,   -3.558213
9536.275524,   -3.558209
9569.899728,   -3.558197
9603.520973,   -3.558176
9637.139353,   -3.558141
9670.754794,   -3.558093
9704.367387,   -3.558025
9737.977059,   -3.557938
9771.583898,   -3.557829
9805.187832,   -3.557696
9838.788942,   -3.557537
9872.387159,   -3.557353
9905.982559,   -3.557140
9939.575073,   -3.556900
9973.164774,   -3.556632
10006.751590,   -3.556335
10040.335593,   -3.556011
10073.916710,   -3.555659
10107.495008,   -3.555282
10141.070416,   -3.554879
10174.642996,   -3.554453
10208.212677,   -3.554004
10241.779519,   -3.553537
10275.343450,   -3.553050
10308.904527,   -3.552549
10342.462680,   -3.552033
10376.017964,   -3.551509
10409.570306,   -3.550975
10443.119763,   -3.550437
10476.666262,   -3.549895
10510.209859,   -3.549355
10543.750480,   -3.548816
10577.288183,   -3.548284
10610.822895,   -3.547759
10644.354673,   -3.547245
10677.883445,   -3.546743
10711.409271,   -3.546257
10744.932077,   -3.545787
10778.451927,   -3.545335
10811.968747,   -3.544903
10845.482604,   -3.544493
10878.993423,   -3.544105
10912.501276,   -3.543740
10946.006086,   -3.543398
10979.507930,   -3.543080
11013.006732,   -3.542786
11046.502570,   -3.542516
11079.995368,   -3.542268
11113.485209,   -3.542043
11146.972017,   -3.541839
11180.455877,   -3.541655
11213.936714,   -3.541490
11247.414614,   -3.541341
11280.889502,   -3.541208
11314.361468,   -3.541088
11347.830437,   -3.540980
11381.296499,   -3.540880
11414.759580,   -3.540789
11448.219769,   -3.540700
11481.676993,   -3.540616
11515.131343,   -3.540530
11548.582744,   -3.540443
11582.031286,   -3.540351
11615.476896,   -3.540254
11648.919661,   -3.540147
11682.359510,   -3.540030
11715.796526,   -3.539900
11749.230639,   -3.539758
11782.661931,   -3.539599
11816.090331,   -3.539424
11849.515917,   -3.539231
11882.938620,   -3.539020
11916.358515,   -3.538789
11949.775532,   -3.538539
11983.189744,   -3.538269
12016.601080,   -3.537979
12050.009612,   -3.537670
12083.415267,   -3.537341
12116.818114,   -3.536993
12150.218082,   -3.536628
12183.615236,   -3.536246
12217.009505,   -3.535848
12250.400954,   -3.535437
12283.789509,   -3.535012
12317.175233,   -3.534577
12350.558055,   -3.534131
12383.938036,   -3.533679
12417.315102,   -3.533220
12450.689317,   -3.532759
12484.060606,   -3.532294
12517.429031,   -3.531830
12550.794519,   -3.531368
12584.157131,   -3.530910
12617.516796,   -3.530457
12650.873575,   -3.530011
12684.227396,   -3.529575
12717.578322,   -3.529149
12750.926281,   -3.528734
12784.271340,   -3.528333
12817.613423,   -3.527945
12850.952602,   -3.527573
12884.288801,   -3.527216
12917.622092,   -3.526876
12950.952401,   -3.526552
12984.279802,   -3.526245
13017.604222,   -3.525955
13050.925736,   -3.525682
13084.244271,   -3.525425
13117.559905,   -3.525183
13150.872565,   -3.524957
13184.182332,   -3.524744
13217.489131,   -3.524545
13250.793045,   -3.524357
13284.094001,   -3.524181
13317.392082,   -3.524013
13350.687215,   -3.523854
13383.979484,   -3.523701
13417.268817,   -3.523553
13450.555298,   -3.523407
13483.838855,   -3.523264
13517.119571,   -3.523120
13550.397375,   -3.522976
13583.672350,   -3.522827
13616.944425,   -3.522674
13650.213681,   -3.522514
13683.480048,   -3.522348
13716.743606,   -3.522172
13750.004283,   -3.521987
13783.262160,   -3.521790
13816.517164,   -3.521582
13849.769374,   -3.521361
13883.018717,   -3.521128
13916.265270,   -3.520880
13949.508961,   -3.520619
13982.749863,   -3.520343
14015.987905,   -3.520054
14049.223158,   -3.519750
14082.455551,   -3.519433
14115.685153,   -3.519104
14148.911894,   -3.518761
14182.135839,   -3.518408
14215.356919,   -3.518043
14248.575199,   -3.517669
14281.790608,   -3.517285
14315.003211,   -3.516895
14348.212935,   -3.516497
14381.419846,   -3.516095
14414.623872,   -3.515689
14447.825076,   -3.515281
14481.023388,   -3.514872
14514.218870,   -3.514463
14547.411451,   -3.514055
14580.601195,   -3.513651
14613.788031,   -3.513251
14646.972023,   -3.512857
14680.153100,   -3.512469
14713.331328,   -3.512089
14746.506635,   -3.511717
14779.679088,   -3.511355
14812.848616,   -3.511002
14846.015288,   -3.510661
14879.179031,   -3.510331
14912.339917,   -3.510012
14945.497873,   -3.509706
14978.652973,   -3.509411
15011.805144,   -3.509128
15044.954461,   -3.508857
15078.100850,   -3.508597
15111.244390,   -3.508348
15144.385007,   -3.508109
15177.522780,   -3.507880
15210.657635,   -3.507660
15243.789653,   -3.507448
15276.918760,   -3.507244
15310.045036,   -3.507046
15343.168410,   -3.506853
15376.288963,   -3.506664
15409.406621,   -3.506478
15442.521466,   -3.506294
15475.633425,   -3.506110
15508.742580,   -3.505926
15541.848858,   -3.505741
15574.952340,   -3.505552
15608.052955,   -3.505361
15641.150780,   -3.505164
15674.245745,   -3.504962
15707.337928,   -3.504753
15740.427258,   -3.504537
15773.513812,   -3.504312
15806.597518,   -3.504080
15839.678452,   -3.503838
15872.756542,   -3.503587
15905.831864,   -3.503326
15938.904345,   -3.503055
15971.974058,   -3.502775
16005.040933,   -3.502484
16038.105039,   -3.502184
16071.166307,   -3.501874
16104.224805,   -3.501556
16137.280463,   -3.501229
16170.333349,   -3.500894
16203.383393,   -3.500552
16236.430660,   -3.500204
16269.475081,   -3.499849
16302.516722,   -3.499490
16335.555511,   -3.499127
16368.591516,   -3.498761
16401.624665,   -3.498392
16434.655023,   -3.498023
16467.682520,   -3.497653
16500.707221,   -3.497284
16533.729056,   -3.496916
16566.748091,   -3.496552
16599.764254,   -3.496191
16632.777613,   -3.495834
16665.788096,   -3.495482
16698.795771,   -3.495137
16731.800567,   -3.494797
16764.802553,   -3.494465
16797.801657,   -3.494140
16830.797949,   -3.493822
16863.791358,   -3.493513
16896.781956,   -3.493212
16929.769670,   -3.492920
16962.754574,   -3.492636
16995.736596,   -3.492360
17028.715809,   -3.492093
17061.692143,   -3.491833
17094.665672,   -3.491581
17127.636325,   -3.491336
17160.604178,   -3.491097
17193.569159,   -3.490864
17226.531345,   -3.490637
17259.490665,   -3.490414
17292.447196,   -3.490196
17325.400867,   -3.489980
17358.351755,   -3.489767
17391.299789,   -3.489556
17424.245047,   -3.489344
17457.187457,   -3.489134
17490.127098,   -3.488922
17523.063898,   -3.488709
17555.997934,   -3.488493
17588.929135,   -3.488274
17621.857578,   -3.488051
17654.783192,   -3.487824
17687.706052,   -3.487592
17720.626088,   -3.487354
17753.543375,   -3.487110
17786.457842,   -3.486861
17819.369561,   -3.486604
17852.278464,   -3.486341
17885.184622,   -3.486071
17918.087965,   -3.485794
17950.988564,   -3.485510
17983.886349,   -3.485219
18016.781391,   -3.484921
18049.673617,   -3.484617
18082.563099,   -3.484308
18115.449766,   -3.483992
18148.333686,   -3.483671
18181.214789,   -3.483345
18214.093142,   -3.483016
18246.968676,   -3.482683
18279.841457,   -3.482347
18312.711416,   -3.482008
18345.578619,   -3.481668
18378.442996,   -3.481327
18411.304615,   -3.480986
18444.163404,   -3.480645
18477.019430,   -3.480306
18509.872624,   -3.479968
18542.723053,   -3.479633
18575.570647,   -3.479300
18608.415472,   -3.478972
18641.257460,   -3.478647
18674.096678,   -3.478327
18706.933056,   -3.478011
18739.766664,   -3.477701
18772.597431,   -3.477396
18805.425427,   -3.477097
18838.250582,   -3.476804
18871.072967,   -3.476517
18903.892511,   -3.476236
18936.709287,   -3.475960
18969.523223,   -3.475691
19002.334393,   -3.475427
19035.142727,   -3.475168
19067.948297,   -3.474914
19100.751034,   -3.474666
19133.551012,   -3.474421
19166.348160,   -3.474180
19199.142552,   -3.473942
19231.934120,   -3.473707
19264.722936,   -3.473475
19297.508933,   -3.473244
19330.292183,   -3.473014
19363.072618,   -3.472785
19395.850312,   -3.472556
19428.625195,   -3.472326
19461.397342,   -3.472095
19494.166683,   -3.471863
19526.933292,   -3.471628
19559.697100,   -3.471391
19592.458180,   -3.471150
19625.216462,   -3.470906
19657.972021,   -3.470658
19690.724785,   -3.470406
19723.474827,   -3.470150
19756.222079,   -3.469889
19788.966611,   -3.469623
19821.708353,   -3.469352
19854.447378,   -3.469076
19887.183614,   -3.468796
19919.917133,   -3.468510
19952.647865,   -3.468220
19985.375879,   -3.467926
20018.101106,   -3.467627
20050.823614,   -3.467325
20083.543333,   -3.467018
20116.260334,   -3.466709
20148.974544,   -3.466396
20181.686034,   -3.466081
20214.394732,   -3.465764
20247.100707,   -3.465446
20279.803889,   -3.465127
20312.504345,   -3.464807
20345.202007,   -3.464486
20377.896941,   -3.464167
20410.589077,   -3.463848
20443.278485,   -3.463530
20475.965093,   -3.463215
20508.648971,   -3.462901
20541.330048,   -3.462590
20574.008393,   -3.462282
