Speed (TAS), Rate of Climb
 138.632624,  341.543677
 139.955364,  344.254383
 141.278105,  346.524419
 142.600845,  348.367213
 143.923585,  349.798041
 145.246325,  350.801975
 146.569066,  351.231139
 147.891806,  351.275354
 149.214546,  350.956514
 150.537287,  350.070208
 151.860027,  348.764867
 153.182767,  347.139932
 154.505507,  344.879514
 155.828248,  342.289451
 157.150988,  339.440244
 158.473728,  336.455435
 159.796469,  333.208840
 161.119209,  329.298393
 162.441949,  325.200851
 163.764689,  320.423962
 165.087430,  315.460110
 166.410170,  309.825212
 167.732910,  304.024874
 169.055650,  297.502963
 170.378391,  290.828368
 171.701131,  283.466111
 173.023871,  275.862166
 174.346612,  267.731952
 175.669352,  259.172961
 176.992092,  250.326508
 178.314832,  240.788565
 179.637573,  231.686444
 180.960313,  222.142241
 182.283053,  212.164969
 183.605793,  201.985938
 184.928534,  191.057192
 186.251274,  179.850552
 187.574014,  168.421451
 188.896755,  156.169590
 190.219495,  143.685905
 191.542235,  130.969566
 192.864975,  117.455115
 194.187716,  103.649222
 195.510456,   89.595235
 196.833196,   74.910067
 198.155937,   59.739539
 199.478677,   44.305529
 200.801417,   28.893480
 202.124157,   13.242214
 203.446898,   -2.675519
 204.769638,  -18.860805
 206.092378,  -35.483542
 207.415118,  -52.819918
 208.737859,  -70.439095
 210.060599,  -88.342242
 211.383339, -106.626161
 212.706080, -125.711812
 214.028820, -145.096588
 215.351560, -164.781729
 216.674300, -184.768474
 217.997041, -205.473385
 219.319781, -226.683864
 220.642521, -248.211036
 221.965262, -270.056210
 223.288002, -291.350942
 224.610742, -313.349772
 225.933482, -335.788978
 227.256223, -358.550836
 228.578963, -381.636722
 229.901703, -405.048011
 231.224443, -429.057230
 232.547184, -453.736939
 233.869924, -478.756846
 235.192664, -504.118388
 236.515405, -529.823003
 237.838145, -555.872128
 239.160885, -582.593421
 240.483625, -609.949961
 241.806366, -637.665638
 243.129106, -665.741947
 244.451846, -693.878381
 245.774587, -721.978938
 247.097327, -750.436947
 248.420067, -779.844513
 249.742807, -809.639909
 251.065548, -839.807209
 252.388288, -870.347962
 253.711028, -901.263716
 255.033768, -932.556021
 256.356509, -964.226426
 257.679249, -996.649039
 259.001989, -1029.694319
 260.324730, -1063.131906
 261.647470, -1096.963398
 262.970210, -1131.190393
 264.292950, -1165.814490
 265.615691, -1200.837289
 266.938431, -1235.800012
 268.261171, -1271.322177
 269.583911, -1307.674498
