Speed (CAS), Efficiency
 192.401995,   14.813951
 194.390924,   14.997464
 196.379852,   15.173199
 198.368781,   15.341494
 200.357710,   15.502725
 202.346638,   15.657301
 204.335567,   15.804449
 206.324496,   15.941876
 208.313424,   16.073545
 210.302353,   16.199975
 212.291282,   16.317084
 214.280210,   16.427517
 216.269139,   16.533916
 218.258068,   16.630522
 220.246997,   16.722049
 222.235925,   16.808880
 224.224854,   16.886154
 226.213783,   16.961638
 228.202711,   17.026524
 230.191640,   17.089444
 232.180569,   17.143678
 234.169497,   17.194988
 236.158426,   17.238352
 238.147355,   17.279117
 240.136284,   17.311475
 242.125212,   17.342865
 244.114141,   17.364162
 246.103070,   17.385687
 248.091998,   17.397692
 250.080927,   17.408041
 252.069856,   17.413497
 254.058784,   17.412788
 256.047713,   17.412072
 258.036642,   17.401555
 260.025570,   17.389884
 262.014499,   17.376094
 264.003428,   17.353718
 265.992357,   17.331231
 267.981285,   17.305474
 269.970214,   17.272560
 271.959143,   17.239530
 273.948071,   17.204148
 275.937000,   17.161054
 277.925929,   17.117865
 279.914857,   17.074586
 281.903786,   17.022516
 283.892715,   16.969662
 285.881644,   16.916768
 287.870572,   16.860535
 289.859501,   16.798600
 291.848430,   16.736697
 293.837358,   16.674830
 295.826287,   16.608509
 297.815216,   16.538264
 299.804144,   16.468145
 301.793073,   16.398158
 303.782002,   16.325388
 305.770930,   16.247735
 307.759859,   16.170317
 309.748788,   16.093139
 311.737717,   16.016203
 313.726645,   15.933358
 315.715574,   15.849596
 317.704503,   15.766190
 319.693431,   15.683142
 321.682360,   15.600453
 323.671289,   15.512231
 325.660217,   15.423557
 327.649146,   15.335357
 329.638075,   15.247632
 331.627003,   15.160383
 333.615932,   15.071143
 335.604861,   14.978715
 337.593790,   14.886874
 339.582718,   14.795619
 341.571647,   14.704950
 343.560576,   14.614866
 345.549504,   14.523502
 347.538433,   14.429091
 349.527362,   14.335368
 351.516290,   14.242331
 353.505219,   14.149975
 355.494148,   14.058299
 357.483077,   13.967298
 359.472005,   13.874223
 361.460934,   13.779753
 363.449863,   13.686051
 365.438791,   13.593110
 367.427720,   13.500927
 369.416649,   13.409495
 371.405577,   13.318809
 373.394506,   13.228865
 375.383435,   13.135752
 377.372363,   13.043154
 379.361292,   12.951374
 381.350221,   12.860404
 383.339150,   12.770237
 385.328078,   12.680866
 387.317007,   12.592285
 389.305936,   12.504486
