Ground distance, Load Factor
   0.000000,    0.981510
 221.831072,    0.981785
 443.654442,    0.982050
 665.468519,    0.982302
 887.272979,    0.982566
1109.068929,    0.982834
1330.856344,    0.983094
1552.633958,    0.983337
1774.400798,    0.983591
1996.158123,    0.983853
2217.906444,    0.984112
2439.645040,    0.984357
2661.372256,    0.984594
2883.088376,    0.984846
3104.794536,    0.985101
3326.490711,    0.985348
3548.175686,    0.985577
3769.847739,    0.985805
3991.507598,    0.986045
4213.156124,    0.986286
4434.793046,    0.986517
4656.416977,    0.986730
4878.026567,    0.986950
5099.623023,    0.987182
5321.207216,    0.987414
5542.778924,    0.987638
5764.336845,    0.987844
5985.879520,    0.988055
6207.408117,    0.988279
6428.923714,    0.988506
6650.426331,    0.988727
6871.914927,    0.988933
7093.387698,    0.989129
7314.844942,    0.989342
7536.288077,    0.989562
7757.717540,    0.989779
7979.132738,    0.989985
8200.532083,    0.990171
8421.914106,    0.990364
8643.280050,    0.990569
8864.630995,    0.990778
9085.967042,    0.990983
9307.287319,    0.991173
9528.590031,    0.991344
9749.874008,    0.991526
9971.140706,    0.991721
10192.391185,    0.991919
10413.625584,    0.992113
10634.843117,    0.992294
10856.042117,    0.992455
11077.221106,    0.992623
11298.381452,    0.992807
11519.524520,    0.992997
11740.650795,    0.993187
11961.759870,    0.993367
12182.850468,    0.993530
12403.920553,    0.993677
12624.969551,    0.993839
12845.999154,    0.994014
13067.010480,    0.994193
13288.003812,    0.994370
13508.978598,    0.994537
13729.933473,    0.994687
13950.866339,    0.994816
14171.776013,    0.994957
14392.664108,    0.995113
14613.531985,    0.995277
14834.380258,    0.995441
15055.208771,    0.995599
15276.016607,    0.995744
15496.802140,    0.995871
15717.563202,    0.995982
15938.299598,    0.996112
16159.013272,    0.996257
16379.705657,    0.996411
16600.377480,    0.996567
16821.028742,    0.996719
17041.658721,    0.996860
17262.266012,    0.996983
17482.848585,    0.997084
17703.404274,    0.997180
17923.933810,    0.997296
18144.439144,    0.997427
18364.921658,    0.997566
18585.382106,    0.997708
18805.820575,    0.997847
19026.236498,    0.997977
19246.628676,    0.998091
19466.995336,    0.998186
19687.334213,    0.998258
19907.643507,    0.998335
20127.924730,    0.998434
20348.179954,    0.998548
20568.410754,    0.998673
20788.618142,    0.998804
21008.802529,    0.998935
21228.963711,    0.999060
21449.100884,    0.999174
21669.212682,    0.999272
21889.297241,    0.999350
22109.352284,    0.999405
22329.375237,    0.999438
22549.365062,    0.999488
22769.323894,    0.999559
22989.253971,    0.999648
23209.157154,    0.999752
23429.034850,    0.999866
23648.887956,    0.999984
23868.716824,    1.000102
24088.521249,    1.000215
24308.300485,    1.000318
24528.053280,    1.000406
24747.777933,    1.000475
24967.472374,    1.000524
25187.134256,    1.000549
25406.761056,    1.000550
25626.350189,    1.000528
25845.899122,    1.000482
26065.405481,    1.000416
26284.867153,    1.000332
26504.282380,    1.000234
26723.649832,    1.000127
26942.968659,    1.000015
27162.238531,    0.999902
27381.459645,    0.999795
27600.632715,    0.999697
27819.758940,    0.999613
28038.839946,    0.999546
28257.877715,    0.999499
28476.874498,    0.999475
28695.832712,    0.999473
28914.754841,    0.999494
29133.643319,    0.999536
29352.500435,    0.999599
29571.328228,    0.999678
29790.128401,    0.999771
30008.902254,    0.999873
30227.650626,    0.999979
30446.373868,    1.000086
30665.071823,    1.000188
30883.743846,    1.000280
31102.388831,    1.000360
31321.005264,    1.000424
31539.591294,    1.000468
31758.144815,    1.000491
31976.663562,    1.000493
32195.145209,    1.000473
32413.587476,    1.000432
32631.988223,    1.000373
32850.345550,    1.000297
33068.657874,    1.000209
33286.924000,    1.000112
33505.143168,    1.000011
33723.315088,    0.999910
33941.439947,    0.999814
34159.518399,    0.999726
34377.551535,    0.999651
34595.540831,    0.999591
34813.488083,    0.999550
35031.395325,    0.999529
35249.264740,    0.999528
35467.098564,    0.999548
35684.898984,    0.999588
35902.668049,    0.999645
36120.407579,    0.999717
36338.119084,    0.999801
