Ground distance, Fuel Used
   0.000000,    0.000000
   5.676463,    0.014361
  11.352939,    0.028722
  17.029416,    0.043083
  22.706064,    0.057446
  28.382728,    0.071808
  34.059391,    0.086171
  39.736055,    0.100533
  45.412718,    0.114896
  51.089382,    0.129259
  56.766045,    0.143621
  62.442709,    0.157984
  68.119372,    0.172346
  73.796036,    0.186709
  79.472942,    0.201074
  85.149869,    0.215439
  90.826796,    0.229804
  96.503722,    0.244169
 102.180649,    0.258534
 107.857576,    0.272899
 113.534503,    0.287264
 119.211430,    0.301629
 124.888357,    0.315994
 130.565284,    0.330359
 136.242446,    0.344726
 141.919629,    0.359094
 147.596811,    0.373461
 153.273994,    0.387829
 158.951177,    0.402196
 164.628359,    0.416564
 170.305542,    0.430931
 175.982724,    0.445299
 181.659907,    0.459666
 187.337089,    0.474033
 193.014501,    0.488403
 198.691932,    0.502773
 204.369364,    0.517143
 210.046795,    0.531513
 215.724226,    0.545883
 221.401657,    0.560253
 227.079089,    0.574622
 232.756520,    0.588992
 238.433951,    0.603362
 244.111383,    0.617732
 249.789081,    0.632104
 255.466801,    0.646476
 261.144522,    0.660849
 266.822243,    0.675221
 272.499964,    0.689593
 278.177685,    0.703966
 283.855405,    0.718338
 289.533126,    0.732710
 295.210847,    0.747083
 300.888568,    0.761455
 306.566552,    0.775829
 312.244559,    0.790204
 317.922565,    0.804579
 323.600572,    0.818954
 329.278579,    0.833328
 334.956585,    0.847703
 340.634592,    0.862078
 346.312598,    0.876452
 351.990605,    0.890827
 357.668612,    0.905202
 363.346858,    0.919579
 369.025124,    0.933956
 374.703390,    0.948333
 380.381657,    0.962710
 386.059923,    0.977087
 391.738189,    0.991464
 397.416456,    1.005842
 403.094722,    1.020219
 408.772988,    1.034596
 414.451255,    1.048973
 420.129750,    1.063352
 425.808265,    1.077732
 431.486780,    1.092111
 437.165295,    1.106491
 442.843810,    1.120870
 448.522325,    1.135250
 454.200840,    1.149630
 459.879355,    1.164009
 465.557870,    1.178389
 471.236385,    1.192768
 476.915164,    1.207150
 482.593964,    1.221532
 488.272765,    1.235914
 493.951566,    1.250296
 499.630366,    1.264678
 505.309167,    1.279060
 510.987968,    1.293442
 516.666769,    1.307824
 522.345569,    1.322206
 528.024370,    1.336587
 533.703428,    1.350972
 539.382507,    1.365356
 545.061587,    1.379740
 550.740666,    1.394125
 556.419746,    1.408509
 562.098825,    1.422893
 567.777905,    1.437278
 573.456984,    1.451662
 579.136063,    1.466046
 584.815143,    1.480431
 590.494453,    1.494817
 596.173782,    1.509204
 601.853112,    1.523591
 607.532441,    1.537978
 613.211771,    1.552364
 618.891100,    1.566751
 624.570429,    1.581138
 630.249759,    1.595525
 635.929088,    1.609911
 641.608418,    1.624298
 647.287966,    1.638687
 652.967532,    1.653076
 658.647099,    1.667465
 664.326665,    1.681855
 670.006232,    1.696244
 675.685798,    1.710633
 681.365365,    1.725022
 687.044931,    1.739411
 692.724498,    1.753800
 698.404064,    1.768189
 704.083882,    1.782581
 709.763722,    1.796972
 715.443562,    1.811364
 721.123402,    1.825755
 726.803242,    1.840147
 732.483082,    1.854538
 738.162922,    1.868930
 743.842762,    1.883322
 749.522601,    1.897713
 755.202441,    1.912105
 760.882527,    1.926498
 766.562633,    1.940892
 772.242739,    1.955286
 777.922846,    1.969680
 783.602952,    1.984074
 789.283058,    1.998468
 794.963164,    2.012862
 800.643271,    2.027256
 806.323377,    2.041650
 812.003483,    2.056044
 817.683809,    2.070440
 823.364154,    2.084836
 829.044499,    2.099232
 834.724843,    2.113629
 840.405188,    2.128025
 846.085533,    2.142421
 851.765878,    2.156818
 857.446222,    2.171214
 863.126567,    2.185610
 868.806912,    2.200007
 874.487466,    2.214405
 880.168038,    2.228804
 885.848610,    2.243202
 891.529182,    2.257601
 897.209754,    2.272000
 902.890326,    2.286399
 908.570898,    2.300797
 914.251470,    2.315196
 919.932042,    2.329595
 925.612614,    2.343993
 931.293430,    2.358394
 936.974268,    2.372795
 942.655106,    2.387196
 948.335943,    2.401597
 954.016781,    2.415998
 959.697619,    2.430399
 965.378456,    2.444801
 971.059294,    2.459202
 976.740132,    2.473603
 982.420969,    2.488004
 988.102048,    2.502407
 993.783147,    2.516810
 999.464246,    2.531214
1005.145346,    2.545617
1010.826445,    2.560021
1016.507544,    2.574424
1022.188643,    2.588828
1027.869742,    2.603231
1033.550841,    2.617634
1039.231941,    2.632038
1044.913258,    2.646444
1050.594593,    2.660849
1056.275929,    2.675255
1061.957265,    2.689661
1067.638600,    2.704067
1073.319936,    2.718473
1079.001272,    2.732878
1084.682608,    2.747284
1090.363943,    2.761690
1096.045279,    2.776096
1101.726825,    2.790504
1107.408389,    2.804912
1113.089954,    2.819320
1118.771518,    2.833728
1124.453082,    2.848136
1130.134646,    2.862545
1135.816210,    2.876953
1141.497774,    2.891361
1147.179339,    2.905769
1152.860903,    2.920177
1158.542716,    2.934588
1164.224550,    2.948998
1169.906384,    2.963409
1175.588219,    2.977819
1181.270053,    2.992230
1186.951887,    3.006640
1192.633721,    3.021051
1198.315555,    3.035461
1203.997390,    3.049872
1209.679224,    3.064283
1215.361306,    3.078695
1221.043409,    3.093108
1226.725511,    3.107521
1232.407614,    3.121934
1238.089717,    3.136347
1243.771820,    3.150760
1249.453923,    3.165173
1255.136026,    3.179586
1260.818129,    3.193998
1266.500232,    3.208411
1272.182561,    3.222826
1277.864910,    3.237242
1283.547259,    3.251657
1289.229608,    3.266072
1294.911957,    3.280488
1300.594306,    3.294903
1306.276655,    3.309318
1311.959004,    3.323733
1317.641352,    3.338149
1323.323701,    3.352564
1329.006271,    3.366981
1334.688860,    3.381399
1340.371449,    3.395816
1346.054037,    3.410234
1351.736626,    3.424652
1357.419215,    3.439069
1363.101804,    3.453487
1368.784392,    3.467905
1374.466981,    3.482322
1380.149570,    3.496740
1385.832419,    3.511160
1391.515291,    3.525580
1397.198162,    3.540000
1402.881034,    3.554420
1408.563905,    3.568840
1414.246776,    3.583259
1419.929648,    3.597679
1425.612519,    3.612099
1431.295391,    3.626519
1436.978262,    3.640939
1442.661393,    3.655362
1448.344547,    3.669784
1454.027700,    3.684206
1459.710853,    3.698629
1465.394007,    3.713051
1471.077160,    3.727473
1476.760313,    3.741896
1482.443467,    3.756318
1488.126620,    3.770740
1493.809773,    3.785163
1499.493165,    3.799587
1505.176578,    3.814012
1510.859990,    3.828436
1516.543402,    3.842861
1522.226815,    3.857286
1527.910227,    3.871711
1533.593640,    3.886135
1539.277052,    3.900560
1544.960465,    3.914985
1550.643877,    3.929409
1556.327522,    3.943836
1562.011186,    3.958263
1567.694851,    3.972690
1573.378516,    3.987117
1579.062180,    4.001544
1584.745845,    4.015971
1590.429509,    4.030398
1596.113174,    4.044825
1601.796839,    4.059252
1607.480503,    4.073679
1613.164438,    4.088109
1618.848397,    4.102538
1624.532355,    4.116967
1630.216314,    4.131397
1635.900272,    4.145826
1641.584230,    4.160256
1647.268189,    4.174685
1652.952147,    4.189114
1658.636105,    4.203544
1664.320064,    4.217973
1670.004291,    4.232405
1675.688540,    4.246836
1681.372790,    4.261268
1687.057039,    4.275700
1692.741289,    4.290132
1698.425538,    4.304563
1704.109788,    4.318995
1709.794038,    4.333427
1715.478287,    4.347859
1721.162537,    4.362290
1726.847032,    4.376724
1732.531548,    4.391158
1738.216063,    4.405592
1743.900579,    4.420027
1749.585095,    4.434461
1755.269611,    4.448895
1760.954127,    4.463329
1766.638643,    4.477763
1772.323159,    4.492197
1778.007674,    4.506631
1783.692427,    4.521067
1789.377200,    4.535504
1795.061973,    4.549940
1800.746746,    4.564376
1806.431519,    4.578813
1812.116292,    4.593249
1817.801065,    4.607686
1823.485838,    4.622122
1829.170610,    4.636559
1834.855383,    4.650995
1840.540429,    4.665434
1846.225499,    4.679872
1851.910568,    4.694311
1857.595637,    4.708750
1863.280706,    4.723189
1868.965775,    4.737627
1874.650845,    4.752066
1880.335914,    4.766505
1886.020983,    4.780944
1891.706052,    4.795382
1897.391390,    4.809823
1903.076751,    4.824264
1908.762112,    4.838705
1914.447472,    4.853147
1920.132833,    4.867588
1925.818194,    4.882029
1931.503554,    4.896470
1937.188915,    4.910911
1942.874276,    4.925352
1948.559636,    4.939793
1954.245241,    4.954236
1959.930866,    4.968680
1965.616491,    4.983123
1971.302116,    4.997567
1976.987741,    5.012010
1982.673366,    5.026453
1988.358991,    5.040897
1994.044617,    5.055340
1999.730242,    5.069784
2005.415867,    5.084227
2011.101725,    5.098673
2016.787604,    5.113118
2022.473483,    5.127564
2028.159361,    5.142010
2033.845240,    5.156456
2039.531118,    5.170901
2045.216997,    5.185347
2050.902875,    5.199793
2056.588754,    5.214239
2062.274632,    5.228684
2067.960780,    5.243132
2073.646950,    5.257580
2079.333120,    5.272028
2085.019290,    5.286477
2090.705460,    5.300925
2096.391630,    5.315373
2102.077800,    5.329821
2107.763970,    5.344269
2113.450140,    5.358717
2119.136310,    5.373165
2124.822743,    5.387615
2130.509199,    5.402066
2136.195654,    5.416516
2141.882110,    5.430966
2147.568566,    5.445417
2153.255021,    5.459867
2158.941477,    5.474318
2164.627933,    5.488768
2170.314389,    5.503218
2176.000844,    5.517669
2181.687538,    5.532121
2187.374252,    5.546574
2193.060966,    5.561027
2198.747680,    5.575480
2204.434394,    5.589932
2210.121108,    5.604385
2215.807822,    5.618838
2221.494536,    5.633290
2227.181250,    5.647743
2232.867964,    5.662196
2238.554906,    5.676651
2244.241868,    5.691106
2249.928829,    5.705561
2255.615791,    5.720016
2261.302752,    5.734471
2266.989714,    5.748926
2272.676675,    5.763381
2278.363636,    5.777836
2284.050598,    5.792291
2289.737559,    5.806746
2295.424785,    5.821203
2301.112032,    5.835660
2306.799280,    5.850118
2312.486527,    5.864575
2318.173775,    5.879032
2323.861023,    5.893490
2329.548270,    5.907947
2335.235518,    5.922404
2340.922765,    5.936862
2346.610013,    5.951319
2352.297520,    5.965778
2357.985049,    5.980238
2363.672578,    5.994698
2369.360107,    6.009157
2375.047636,    6.023617
2380.735165,    6.038077
2386.422694,    6.052536
2392.110223,    6.066996
2397.797752,    6.081456
2403.485281,    6.095915
2409.173046,    6.110377
2414.860830,    6.124839
2420.548614,    6.139301
2426.236399,    6.153763
2431.924183,    6.168225
2437.611968,    6.182687
2443.299752,    6.197149
2448.987536,    6.211611
2454.675321,    6.226073
2460.363105,    6.240535
2466.051116,    6.254999
2471.739147,    6.269463
2477.427177,    6.283927
2483.115208,    6.298391
2488.803238,    6.312856
2494.491269,    6.327320
2500.179299,    6.341784
2505.867330,    6.356248
2511.555361,    6.370713
2517.243391,    6.385177
2522.931686,    6.399643
2528.620003,    6.414110
2534.308320,    6.428576
2539.996637,    6.443043
2545.684954,    6.457509
2551.373271,    6.471976
2557.061589,    6.486442
2562.749906,    6.500909
2568.438223,    6.515376
2574.126540,    6.529842
2579.815119,    6.544311
2585.503719,    6.558780
2591.192320,    6.573248
2596.880921,    6.587717
2602.569522,    6.602186
2608.258123,    6.616655
2613.946724,    6.631124
2619.635325,    6.645593
2625.323925,    6.660062
2631.012526,    6.674530
2636.701366,    6.689001
2642.390226,    6.703473
2648.079086,    6.717944
2653.767947,    6.732415
2659.456807,    6.746886
2665.145667,    6.761357
2670.834527,    6.775828
2676.523387,    6.790299
2682.212247,    6.804770
2687.901107,    6.819242
2693.590199,    6.833715
2699.279311,    6.848188
2704.968423,    6.862662
2710.657535,    6.877135
2716.346646,    6.891609
2722.035758,    6.906082
2727.724870,    6.920555
2733.413982,    6.935029
2739.103093,    6.949502
2744.792205,    6.963976
2750.481587,    6.978451
2756.170992,    6.992927
2761.860397,    7.007403
2767.549803,    7.021878
2773.239208,    7.036354
2778.928613,    7.050830
2784.618018,    7.065305
2790.307423,    7.079781
2795.996828,    7.094257
2801.686233,    7.108733
2807.375907,    7.123210
2813.065604,    7.137688
2818.755300,    7.152166
2824.444997,    7.166644
2830.134693,    7.181122
2835.824390,    7.195600
2841.514087,    7.210078
2847.203783,    7.224556
2852.893480,    7.239034
2858.583176,    7.253512
2864.273119,    7.267993
2869.963084,    7.282473
2875.653048,    7.296953
2881.343012,    7.311433
2887.032976,    7.325914
2892.722940,    7.340394
2898.412904,    7.354874
2904.102869,    7.369355
2909.792833,    7.383835
2915.482797,    7.398315
2921.173001,    7.412798
2926.863225,    7.427280
2932.553449,    7.441763
2938.243673,    7.456245
2943.933898,    7.470728
2949.624122,    7.485210
2955.314346,    7.499693
2961.004570,    7.514175
2966.694794,    7.528658
2972.385019,    7.543141
2978.075521,    7.557625
2983.766047,    7.572110
2989.456573,    7.586595
2995.147099,    7.601080
3000.837625,    7.615565
