Time, Acceleration
   0.000000,    3.729229
   1.000000,    3.674589
   2.000000,    3.619435
   3.000000,    3.563827
   4.000000,    3.507822
   5.000000,    3.451442
   6.000000,    3.394749
   7.000000,    3.337810
   8.000000,    3.280672
   9.000000,    3.223333
  10.000000,    3.165912
  11.000000,    3.108465
  12.000000,    3.051050
  13.000000,    2.993816
  14.000000,    2.936819
  15.000000,    2.880200
  16.000000,    2.823923
  17.000000,    2.768046
  18.000000,    2.712370
  18.461566,    2.686726
  19.461566,    2.674096
  20.103093,    2.667946
  20.689813,    2.517544
  21.189813,    2.236169
  22.189813,    1.199531
  23.189813,    0.581960
  23.422515,    0.463650
  24.409474,   -0.002447
  25.409474,   -0.000349
  26.409474,   -0.000513
  27.409474,   -0.000814
  28.409474,    0.000369
  29.409474,    0.000687
  30.409474,   -0.000391
  31.409474,   -0.000442
  32.409474,    0.000930
  33.409474,    0.000675
  34.409474,    0.000498
  35.409474,    0.000307
  35.422515,    0.000329
  36.316577,    0.000480
  37.316577,   -0.000511
  38.316577,    0.000370
  39.316577,    0.000356
  40.316577,    0.000396
  41.316577,    0.000486
  42.316577,    0.000567
  43.316577,    0.000640
  44.316577,    0.000703
  45.316577,    0.000819
  46.316577,    0.000893
  47.316577,    0.000971
  48.316577,   -0.000447
  49.316577,   -0.000408
  50.316577,   -0.000405
  51.316577,   -0.000353
  52.316577,   -0.000329
  53.316577,   -0.000301
  54.316577,   -0.000263
  55.316577,   -0.000223
  56.316577,   -0.000169
  57.316577,   -0.000116
  58.316577,   -0.000079
  59.316577,   -0.000030
  60.316577,    0.000026
  61.316577,    0.000070
  62.316577,    0.000142
  63.316577,    0.000207
  64.316577,    0.000267
  65.316577,    0.000328
  66.316577,    0.000374
  67.316577,    0.000424
  68.316577,    0.000459
  69.316577,    0.000548
  70.316577,    0.000636
  71.316577,    0.000694
  72.316577,    0.000779
  73.316577,    0.000876
  74.316577,    0.000941
  75.316577,    0.000816
  76.316577,   -0.000374
  77.316577,   -0.000374
  78.316577,   -0.000328
  79.316577,   -0.000294
  80.316577,   -0.000252
  81.316577,   -0.000228
  82.316577,   -0.000165
  83.316577,   -0.000127
  84.316577,   -0.000085
  85.316577,   -0.000023
  86.316577,    0.000017
  87.316577,    0.000060
  88.316577,    0.000115
  89.316577,    0.000180
  90.316577,   -0.000646
  91.316577,   -0.000080
  92.316577,    0.000194
  93.316577,    0.000421
  94.316577,    0.000561
  95.316577,    0.000758
  96.316577,    0.001004
  97.316577,   -0.000386
  98.316577,   -0.000246
  99.316577,   -0.000106
 100.316577,    0.000046
 101.316577,    0.000189
 102.316577,    0.000368
 103.316577,    0.000556
 104.316577,    0.000745
 105.316577,    0.000974
 106.316577,   -0.000427
 107.316577,   -0.000345
 108.316577,   -0.000218
 109.316577,   -0.000101
 110.316577,   -0.000008
 111.316577,    0.000133
 112.316577,    0.000266
 113.316577,    0.000403
 114.316577,    0.000447
 115.316577,    0.000566
 116.316577,    0.000684
 117.316577,    0.000825
 118.316577,    0.001001
 119.316577,   -0.000429
 120.316577,   -0.000355
 121.316577,   -0.000312
 122.316577,   -0.000238
 123.316577,   -0.000158
 124.316577,   -0.000086
 125.316577,   -0.000029
 125.887357,   -0.000448
