Ground Distance, Speed
   0.000000,  108.654673
 100.129423,  118.650668
 200.260944,  118.654849
 300.399752,  118.664118
 400.542426,  118.674682
 500.703138,  118.691290
 600.870044,  118.709477
 701.065862,  118.735035
 801.270509,  118.762011
 901.516372,  118.795607
1001.773469,  118.830602
1102.082998,  118.872127
1202.406019,  118.914947
1302.792014,  118.963815
1403.193578,  119.013851
1503.667811,  119.069340
1604.159562,  119.126001
1704.733074,  119.188139
1805.326130,  119.251517
1906.010408,  119.320677
2006.716474,  119.391478
2107.524234,  119.469931
2208.355911,  119.549583
2309.299222,  119.634828
2410.283278,  119.722092
2511.372390,  119.814560
2612.506800,  119.908988
2713.757998,  120.008469
2815.057458,  120.109341
2916.481352,  120.213796
3017.955778,  120.319738
3119.560486,  120.429513
3221.218179,  120.540698
3323.012477,  120.655516
3424.862408,  120.772247
3526.855772,  120.893911
3628.908166,  121.017749
3731.112754,  121.147195
3833.378226,  121.278662
3935.800673,  121.415338
4038.309824,  121.553905
4140.948947,  121.695306
4243.726086,  121.840416
4346.596834,  121.988041
4449.619172,  122.139330
4552.744325,  122.293102
4656.027030,  122.450261
4759.416594,  122.609716
4862.968848,  122.771433
4966.631446,  122.934684
5070.460635,  123.101226
5174.402813,  123.269999
5278.517401,  123.441927
5382.748926,  123.615993
5487.157672,  123.792480
5591.686618,  123.970608
5696.397101,  124.151626
5801.230713,  124.334605
5906.250412,  124.519981
6011.396325,  124.706982
6116.732124,  124.895811
6222.196712,  125.085879
6327.853357,  125.276575
6433.640264,  125.467696
6539.620116,  125.660050
6645.730835,  125.853238
6752.037150,  126.047994
6858.476129,  126.243815
6965.112600,  126.439830
7071.883019,  126.635977
7178.850699,  126.832082
7285.952171,  127.028157
7393.250972,  127.224774
7500.683611,  127.421758
7608.315176,  127.619760
7716.081664,  127.818453
7824.048557,  128.017804
7932.151374,  128.217601
8040.455198,  128.417062
8148.895356,  128.616295
8257.536004,  128.816057
8366.312635,  129.016176
8475.290760,  129.216558
8584.405548,  129.417118
8693.722591,  129.618735
8803.176812,  129.821070
8912.831421,  130.023814
9022.621944,  130.226835
9132.636318,  130.429078
9242.763295,  130.630928
9353.116791,  130.833144
9463.584231,  131.035543
9574.278851,  131.237665
9685.087746,  131.439649
9796.123395,  131.641659
9907.273107,  131.843682
10018.649012,  132.044315
10130.138698,  132.244247
10241.851552,  132.442347
10353.676665,  132.639526
10465.721696,  132.835150
10577.877350,  133.029993
10690.250869,  133.223995
10802.733978,  133.417573
10915.433079,  133.608862
11028.240829,  133.799000
11141.259963,  133.986575
11254.385429,  134.172861
11367.718146,  134.357251
11481.155116,  134.540687
11594.796329,  134.722053
11708.540281,  134.902377
11822.484677,  135.079859
11936.529901,  135.255913
12050.770587,  135.429329
12165.109595,  135.601420
12279.639363,  135.770573
12394.265088,  135.938248
12509.077478,  136.104492
